ID	OAvsPreserved_logFC	OAvsPreserved_padjFilter
AGR3	0.0337502781758188	0.309482321469665
AGR3	0.0264231204358385	0.865981172985361
AGRN	-0.0114952582098757	0.84496054383094
AGRN	-0.0213436260172184	0.771373006601018
AGRP	0.0532003609830376	0.232680223510089
AGRP	-0.017479905257578	NA
AGT	-0.0756314495566262	0.612372691965955
AGTPBP1	-0.0226533515906198	NA
AGTPBP1	0.0500766158895836	0.26969941402956
AGTR1	-0.131410690955986	NA
AGTR1	-0.0811403734380143	NA
AGTR2	-0.0285727913775329	NA
AGTRAP	-0.00548925514302745	0.955307371371793
AGTRAP	-0.027027658469807	0.776699489045914
AGXT	0.0101231996777376	NA
AGXT2	-0.00605086442612457	NA
AGXT2L1	0.013776884300233	NA
AGXT2L1	0.0435528566727266	NA
AGXT2L2	0.0440864014602642	0.672467292299054
AGXT2L2	0.0298547477785878	0.711885438377673
AHCTF1	-0.0988924215040594	0.171755038050888
AHCTF1	0.0248122729824054	0.7802239155931
AHCTF1	0.00437514658391258	NA
AHCY	0.0113937076247854	0.947890344658645
AHCYL1	0.0276179323146639	0.811597490351405
AHCYL2	-0.0199239576727521	0.763077555599864
AHDC1	-0.103842853847123	0.0524930008539211
AHI1	-0.165031237006588	0.0448793217591084
AHNAK	-0.00910303184973138	0.959913935679321
AHNAK	0.202935289095381	0.000398397826904115
AHNAK	0.0218354937555514	0.808462564914987
AHR	-0.262093974164037	0.141842425938449
AHR	-0.00136032880838588	0.981447919814121
AHRR	-0.0137724410032218	NA
AHSA1	0.178391180596682	0.0387968666242814
AHSA2	-0.0402450243897672	0.471577828487961
AHSG	0.0318096324996047	0.535167798250054
AHSP	0.199786249590846	0.180751821642517
AICDA	-0.0254522004410838	NA
AIF1	-0.145612748193948	0.30583486915161
AIF1	-0.254482225062945	0.231544439348355
AIF1	0.0241177899188312	NA
AIF1L	-0.0179112774832042	0.795260026568488
AIFM1	0.0246528560024206	0.830631022348363
AIFM1	0.00760838610067527	NA
AIFM1	0.00545152058357701	0.948476891060106
AIFM1	-0.0166389399341256	NA
AIFM2	-0.0176621892336275	NA
AIFM3	-0.036403280616625	NA
AIG1	0.142235101537613	0.00461629472445117
AIM1	-0.0215497063867902	NA
AIM1L	-0.0110955306104641	NA
AIM1L	-0.0140307820422469	NA
AIM1L	-0.0122435009582507	NA
AIM2	0.0155785000324133	NA
AIM2	-0.0157324109667476	NA
AIMP2	0.123803065811517	0.0629606361098887
AIP	-0.0635876454073969	0.469948598711398
AIPL1	0.0102125876181818	NA
AIPL1	0.0331416958299613	NA
AIRE	-0.00505045556700701	NA
AIRE	-0.238681204406243	0.159329078288728
AIRE	-0.0060350253622623	NA
AJAP1	0.0638592240638491	NA
AJAP1	-0.00215239861377192	NA
AJAP1	0.0667627079317983	NA
AK1	0.236697311632939	0.00286461235193965
AK2	-0.0193205145172097	0.87239918557742
AK2	-0.0340598574517923	0.653520423114346
AK2	-0.0725493750404063	0.38762470871961
AK3	-0.0881204337422812	0.338802266657838
AK3L1	0.0659050181005334	0.332190690966593
AK3L1	0.00585213778369464	NA
AK3L1	0.0162373992706097	0.815793538625622
AK3L1	0.0469676245887598	0.656140988177489
AK5	0.0036858662913426	NA
AK5	-0.0176617156041408	NA
AK5	-0.0630392445520815	NA
AK7	0.00970124004150907	0.892542519296573
AKAP1	-0.00922577696746529	NA
AKAP1	0.00403410681389271	0.951330544398117
AKAP10	0.0479166995144027	0.392733284670264
AKAP11	0.0187600880289587	NA
AKAP11	0.00131538745114135	0.988722778070598
AKAP11	0.0188387349707702	NA
AKAP11	-0.0154485556132178	0.860398694923966
AKAP11	0.129278236078273	0.124706719824439
AKAP12	0.0325965450869647	NA
AKAP12	-0.016501313435195	0.761635415008722
AKAP12	-0.027626972855975	NA
AKAP12	-0.0439835796754391	NA
AKAP13	0.147090265221738	0.039865801602618
AKAP13	0.111890263782692	0.0978803447924761
AKAP13	0.198943343393875	0.0144909076643381
AKAP14	-0.0144302990817664	NA
AKAP14	0.00174284352258613	NA
AKAP14	0.0310834879246933	0.388568470852085
AKAP2	-0.0121049869548608	NA
AKAP2	-0.0384729118706177	0.168117103426618
AKAP2	-0.0132334567638726	NA
AKAP3	-0.0148862372947498	NA
AKAP4	-0.0401603558941774	NA
AKAP4	0.0161920457689231	NA
AKAP4	0.0155051397464456	NA
AKAP5	0.00837558486051559	NA
AKAP6	-0.0293224974036193	NA
AKAP7	-0.0134919169360037	NA
AKAP7	-0.0479174388572279	0.141768621629329
AKAP7	-0.0604600020007062	0.374246268429045
AKAP7	-0.0254053739937357	NA
AKAP8	-0.085898821282095	0.110342343764115
AKAP8L	-0.0438330941673772	0.739092133772711
AKAP9	-0.013898202113225	NA
AKAP9	-0.0265081643785718	NA
AKIRIN1	0.0106606301358596	0.895440068931999
AKIRIN1	0.0191019085879107	NA
AKIRIN1	0.144434132361555	0.0923119341845904
AKIRIN2	0.05452887969291	0.499604130726849
AKNA	-0.0242103693550106	0.759921910447439
AKNAD1	-0.0343580845802904	NA
AKR1A1	-0.0122053108908666	0.924852573588538
AKR1A1	-0.0223136958099515	NA
AKR1A1	-0.0343241604958031	0.732321545032586
AKR1B1	0.165218299545144	0.00351110115500032
AKR1B10	-0.0178437424276838	NA
AKR1B15	-0.030026271539179	0.288244565016293
AKR1C1	-0.0130848842840674	NA
AKR1C2	0.0202742408833707	0.747045837493295
AKR1C2	0.0174265506344105	NA
AKR1C2	0.0897363433407623	0.0171911780126355
AKR1C2	0.472366183811491	0.00406566105679397
AKR1C2	-0.0112680789206534	NA
AKR1C3	-0.0226367485516334	0.91442902228286
AKR1C4	-0.00128257753409766	NA
AKR1C4	0.542205881252325	0.000183926835685495
AKR1CL1	-0.00992452986744574	NA
AKR1D1	0.00180714713274099	NA
AKR1D1	-0.234967417381617	0.0903662369172125
AKR1E2	-0.0267512574342978	NA
AKR7A2	-0.0773391237891445	0.414431178563607
AKR7A3	0.0559863248492114	0.294227925518163
AKR7A3	0.0144599825582663	NA
AKT1	0.130980607100682	0.0598808408778784
AKT1	0.114364714391348	0.404265058625718
AKT1	-0.032806117410872	NA
AKT1S1	-0.0321494097104598	0.649931911333061
AKT2	0.066956390161236	0.0613021790021092
AKT3	0.0212335212062182	NA
AKT3	-0.00994179571378861	0.847122740709244
AKT3	0.0401256367279812	NA
AKT3	0.0308587194976742	NA
AKTIP	-0.0541267292647039	0.48845595004718
AKTIP	-0.0494183411774367	NA
ALAD	-0.0370217637404844	NA
ALAD	0.10043311285513	0.105115218560935
ALAD	0.00316791722747123	NA
ALAS1	0.0453560865070539	0.299381720560821
ALAS1	0.00973748957358112	NA
ALAS1	-0.00408928986401236	NA
ALAS2	-0.0182141054135618	NA
ALAS2	0.409752371395328	0.00852424534647999
ALAS2	-0.00776089744060915	0.902886251595183
ALB	-0.0332710185295664	NA
ALB	-0.0254677835030765	0.510798113601742
ALCAM	-0.0449249235178364	0.224514637420488
ALDH16A1	-0.0134164656025124	0.851706846862708
ALDH18A1	-0.0188233851301618	0.809752348941613
ALDH1A1	0.00585132484761619	NA
ALDH1A1	0.0111632063227471	NA
ALDH1A2	-0.275722093082027	0.154000703461296
ALDH1A2	-0.0515342153321843	0.836376564000434
ALDH1A3	0.064296810229445	0.269998187094994
ALDH1A3	-0.0633254241114969	0.466542175839311
ALDH1B1	-0.00292208244124481	0.966293712117196
ALDH1B1	0.0102578658067989	NA
ALDH1L1	-0.234022154338511	1.55512337980979e-05
ALDH1L2	-0.0214914319501549	0.717744229429791
ALDH1L2	-0.0314515503064392	NA
ALDH2	-0.0625660426490153	0.602709819413881
ALDH3A1	-0.037144156985363	NA
ALDH3A2	-0.0104116070487361	NA
ALDH3A2	-0.034901935997917	0.763098434880691
ALDH3A2	-0.0401019079875926	0.688754206841473
ALDH3B1	0.000475340651208356	NA
ALDH3B1	0.12137778192238	0.0716132511668697
ALDH3B2	-0.0365530069124098	NA
ALDH3B2	0.0276959402466952	NA
ALDH3B2	0.00679258410177663	NA
ALDH4A1	-0.0150381796778243	NA
ALDH4A1	-0.0301343994739911	NA
ALDH4A1	-0.015032621069011	0.83992152855946
ALDH4A1	-0.00721976634737587	NA
ALDH5A1	-0.000851646350622737	NA
ALDH5A1	-0.0522720523454208	0.237698372233958
ALDH6A1	-0.0922274950738	0.47606396561621
ALDH6A1	0.00436874022510736	0.944616546327216
ALDH7A1	-0.149878224343585	0.0221755398197304
ALDH7A1	-0.168278152280022	0.0207782048221659
ALDH8A1	-0.0316841879052427	NA
ALDH8A1	0.0327351625267749	NA
ALDH8A1	-0.00228355325090313	NA
ALDH9A1	-0.230500683351849	0.000544613310626791
ALDOA	0.0153992011484689	NA
ALDOA	0.597884192601027	0.034950982096928
ALDOA	0.00874650343416317	NA
ALDOA	0.146541765779341	0.271438508301894
ALDOB	0.0181164379647667	NA
ALDOC	-0.223554765614281	0.0244965320690138
ALG1	0.0948812732586468	0.020076758955519
ALG10B	-0.00771754475283881	0.909278654899346
ALG10B	-0.00179967776904366	NA
ALG11	0.0145458797777049	0.896130836932511
ALG11	-0.0124660453334133	NA
ALG12	-0.0041690012402773	0.954407234253874
ALG13	0.0202673731627767	NA
ALG13	0.132076945162504	0.00374515538073741
ALG14	0.0353342124936962	0.6314613526581
ALG14	0.0555564458742168	0.205778162616948
ALG1L	-0.0219911776293689	0.764907884099215
ALG1L	-0.00680236296403347	NA
ALG2	0.00557525645382295	NA
ALG2	0.0135211823422399	0.763077555599864
ALG3	0.0517727507179977	0.467495280602571
ALG3	0.0324497987197061	0.298918918856348
ALG5	-0.0137474592932261	0.884431675834853
ALG6	-0.0103106947270426	0.902308250774626
ALG8	0.048058699151726	0.6389298086618
ALG8	0.0051551411509223	NA
ALG8	0.0455351171795293	0.64989519018833
ALG9	0.0676577073037823	0.237273202850842
ALK	-0.014482367118398	NA
ALKBH1	-0.020301347488954	0.695498018026385
ALKBH1	-0.0282376059240725	0.599917754660204
ALKBH1	-0.0281354066309305	0.710311928546793
ALKBH2	-0.0893429565372283	0.0105282415354687
ALKBH3	-0.056890509999354	0.251413990803835
ALKBH4	-0.0115178163134928	0.836574727136973
ALKBH5	0.103284314513399	0.293123276073692
ALKBH6	-0.0542447292902857	0.15516713652545
ALKBH7	0.120889202377301	0.0356396578846091
ALKBH8	0.0101182128442048	0.889600742695945
ALLC	0.00546178187903923	NA
ALLC	-0.0111923297629986	NA
ALLC	-0.0243526962669778	NA
ALMS1	0.00560583211804655	0.949933972428754
ALOX12	-0.00106237728404057	NA
ALOX12B	0.00683818524157331	NA
ALOX12P2	-0.00526641562904206	NA
ALOX12P2	0.0103340081569989	NA
ALOX15	0.0107129442325489	0.843606280015781
ALOX15	-0.0310283818514119	NA
ALOX15	-0.0199739116212614	NA
ALOX15	-0.018154507730749	NA
ALOX15B	-0.0162109632090175	0.762380425212995
ALOX15B	-0.0232470314041962	NA
ALOX15B	0.033916735029516	NA
ALOX5	-0.0328268769829805	0.900495104423758
ALOX5	0.00456424422557333	NA
ALOX5	-0.00826678410799797	NA
ALOX5AP	-0.279369510724017	0.417701643288256
ALOXE3	-0.00741812976170309	NA
ALPI	0.0178396406812364	NA
ALPK1	-0.0668610122959521	0.241930602128911
ALPK2	0.0524441951336883	0.497310062217257
ALPK3	-0.0345002729042445	0.512247591093232
ALPL	-0.278936084342332	0.388126850188219
ALPP	-0.299312585726227	0.0596103686262622
ALPPL2	-0.00207501143879885	NA
ALS2	-0.0353412039071195	0.485900709620894
ALS2CL	-0.0114043698689725	NA
ALS2CL	0.0633675795159299	0.108410470936303
ALS2CL	-0.041774192209056	NA
ALS2CR11	0.0203085590813039	NA
ALS2CR12	-0.00135989527381497	0.982245339301945
ALS2CR14	-0.0889416004248922	0.642084139668557
ALS2CR16	-0.0347089224860166	NA
ALS2CR4	-0.0456134948224438	0.760365695884017
ALS2CR8	0.0186949171616888	0.728056997551216
ALX3	-0.00274216542775019	NA
ALX3	-0.0242473832007617	NA
ALX4	0.0146686604922888	NA
AMAC1	-0.0436064782427374	NA
AMAC1L1	0.00799405250884799	NA
AMAC1L2	0.00353903866239946	NA
AMAC1L2	0.0178263638076848	NA
AMAC1L2	0.00546466420443803	NA
AMACR	0.0215303883581832	0.681246503899456
AMACR	-0.0216508892969882	0.801771457143944
AMACR	0.0197499733291195	0.74521174997333
AMBN	-0.0361253496569098	NA
AMBN	-0.00152808277651939	NA
AMBN	-0.00594832794612987	NA
AMBN	-0.012456369004644	NA
AMBP	-0.0189964468038619	NA
AMBRA1	0.00619736032833273	0.892060932385108
AMD1	0.110828264819665	0.0815935660764912
AMD1	0.247730895290609	0.000757645178003015
AMDHD1	-0.0281851423191872	NA
AMDHD2	-0.0664747840467452	0.320242902094431
AMELX	0.0127222854808373	NA
AMELY	-0.00258952433898241	NA
AMFR	0.1358421780643	0.404067138330452
AMFR	0.0646362873589865	0.150921956800283
AMH	0.0204330788053255	NA
AMHR2	0.00323273354458387	NA
AMICA1	0.0152572483175089	0.874295464048525
AMIGO1	-0.000553846025981741	NA
AMIGO2	-0.0231647107590751	NA
AMIGO3	0.0199041326609439	NA
AMMECR1	-0.0273700416609666	NA
AMMECR1	-0.0285761807691784	NA
AMMECR1	0.00265446336529696	NA
AMMECR1L	-0.00941159731490515	0.912623856341029
AMN	0.00195326056671519	NA
AMN1	0.0280850117462377	NA
AMOT	-0.0317183265475567	0.619847628411761
AMOTL1	-0.0256877422853599	0.695502320420748
AMOTL2	-0.0282794725828612	NA
AMPD1	0.0969595540130221	NA
AMPD2	0.00913451380004116	NA
AMPD2	-0.0137009227476375	NA
AMPD2	0.00667710001439659	NA
AMPD3	0.0223974070732726	NA
AMPD3	-0.0297901859368617	0.377988655880874
AMPD3	-0.0475358983374479	NA
AMPD3	0.0208896516384511	0.696789138538389
AMPH	-0.0986674463094328	0.35413397357348
AMPH	-0.0543192905730487	NA
AMT	-0.254009568144099	0.000264190476887473
AMTN	0.661805230442426	0.00177929095079976
AMY1A	-0.0115993725189147	NA
AMY1A	-0.0051523541896934	0.945990077924991
AMY1A	-0.00963330160811271	NA
AMY1B	0.000679821238964706	NA
AMY1B	0.003816721064827	NA
AMY1B	-0.0430609199921381	0.22250028283051
AMY1C	0.141614673097385	0.0629873800767265
AMY2A	0.0167775402814998	NA
AMY2A	0.00480295082682147	NA
AMY2A	-0.0402290836399803	NA
AMY2A	-0.00403569881141763	0.935216630852741
AMY2B	-0.0142882283763113	NA
AMY2B	-0.0159161373365659	NA
AMZ1	-0.0157334468682473	NA
AMZ2	-0.0117160895121042	NA
AMZ2	-0.127121340387292	0.00793717686354835
ANAPC1	0.00600948290162329	NA
ANAPC1	-0.0198019021642626	0.834933035989309
ANAPC1	0.00989322573291673	0.903950102584797
ANAPC10	-0.0150262238977774	0.885658086972322
ANAPC11	-0.0237020261236971	0.81064303815319
ANAPC11	0.0175363393494488	NA
ANAPC11	0.012975520312823	0.845121030448193
ANAPC11	-0.0221376430220595	0.876447930344921
ANAPC11	0.025709034321606	NA
ANAPC13	0.00438563610803833	0.970070798186806
ANAPC2	-0.00803969552783368	NA
ANAPC2	-0.0336629637162078	NA
ANAPC4	-0.111012629464359	0.0240371969679483
ANAPC5	-0.0584756146812655	0.398675264081739
ANAPC7	0.0549042139004818	0.0138600408202907
ANG	0.0913549359961365	0.459017240408705
ANG	-0.109646804789275	0.112907104412805
ANGEL1	-0.0210833476258134	0.731482428698585
ANGEL2	-0.0988610010544182	0.178788474660529
ANGPT1	-0.172777303616968	0.0651844490397845
ANGPT1	-0.036635449477604	0.637323361092381
ANGPT2	-0.00610050294043774	0.952224299390903
ANGPT4	0.00732961813990052	NA
ANGPTL1	0.00446449950931171	NA
ANGPTL1	0.0319838435950661	NA
ANGPTL2	0.298921878726052	0.00480076807797257
ANGPTL3	0.0146003344626813	NA
ANGPTL3	0.032036394296191	NA
ANGPTL4	0.068917557821222	NA
ANGPTL4	0.0534497947397572	NA
ANGPTL4	0.514566102743727	0.00152307438949711
ANGPTL5	0.0459565620688167	0.758861116075332
ANGPTL6	0.0233000229226388	0.91348654872106
ANGPTL7	0.0287577788829196	0.874717835622404
ANK1	-0.00795214755150475	NA
ANK1	-0.026336837995605	NA
ANK2	-0.0388545201589618	0.521832783286969
ANK2	0.00356593779800285	NA
ANK3	0.262492713434904	0.00195271322851223
ANK3	0.0554072255218738	0.182481188157719
ANK3	-0.0137357827894196	NA
ANKAR	-0.0623515739538627	NA
ANKAR	0.0114942733443728	NA
ANKDD1A	-0.229329923005809	0.000330738938909352
ANKFN1	0.0211508956313073	0.619193501099274
ANKFY1	-0.0174421467068697	0.864186462172918
ANKFY1	-0.0251661060390553	NA
ANKFY1	0.0139752085855935	NA
ANKH	0.14767818389913	0.198718819343334
ANKH	0.0817563566122113	0.119358695674879
ANKHD1	-0.0304855902016339	0.769457760344026
ANKHD1	-0.0321191196028856	0.554508552950345
ANKHD1	-0.0164023956042847	NA
ANKHD1-EIF4EBP3	-0.0132271477183981	0.828348210894885
ANKK1	-0.0400187296800638	NA
ANKMY1	-0.0475560770562247	0.14826258036237
ANKMY1	0.0169022877090095	NA
ANKMY1	-0.0228519106425864	NA
ANKMY2	-0.0506040784820829	0.493278027942201
ANKRA2	0.0765992017187447	0.365882700794928
ANKRA2	-0.014803206539721	0.871161323320685
ANKRD1	0.00633548642115134	0.914910363434444
ANKRD10	-0.0286807489959191	0.817931833382709
ANKRD10	-0.0565030761375489	0.551037320298355
ANKRD11	-0.0981999451631594	0.263235035590471
ANKRD11	0.00292122451103971	NA
ANKRD12	-0.0156137638378038	0.890146750227125
ANKRD13A	0.0334792961444297	0.678660794362593
ANKRD13B	-0.0199413577191319	0.704391707389348
ANKRD13C	0.00382261600329592	0.957334583434767
ANKRD13D	0.00591698170138333	NA
ANKRD13D	0.0315336284611609	NA
ANKRD13D	0.0096531517939038	NA
ANKRD13D	0.0572544288314001	0.0391004910898243
ANKRD13D	-0.00295469933796255	0.963994839787738
ANKRD13D	0.0175174719718321	NA
ANKRD16	-0.00222247956044619	0.97993625028285
ANKRD16	-0.047425825163927	NA
ANKRD16	-0.00990621909349354	0.806948379015912
ANKRD17	0.00153422937209591	0.984371525932404
ANKRD17	-0.0150674351115843	NA
ANKRD17	-0.0146931859175723	0.931259248711731
ANKRD19	0.0177098894749248	NA
ANKRD2	0.0513731822211643	NA
ANKRD20A1	0.0252125059229851	0.899120525943445
ANKRD20A1	0.0049472351453117	NA
ANKRD20A1	-0.0497542316382429	0.47734568429162
ANKRD20A1	0.000492337845396484	0.994410074415554
ANKRD20A3	-0.0206741874274519	NA
ANKRD20A3	-0.0127925156059447	NA
ANKRD20B	0.00363431144874404	0.975286099646828
ANKRD20B	0.000171454168186536	NA
ANKRD20B	0.0345552566913296	NA
ANKRD21	-0.00953807720666511	0.913746009695776
ANKRD22	-0.0232872492030136	NA
ANKRD22	-0.00719334342787459	NA
ANKRD23	0.024350773636491	NA
ANKRD23	0.0356599684524692	NA
ANKRD24	-0.180259263929944	0.000146226133740643
ANKRD24	-0.00495514153608401	NA
ANKRD26	-0.0498504183068587	0.216799475465259
ANKRD27	0.0337746466972861	NA
ANKRD28	0.0534883460256319	NA
ANKRD28	0.0699077718542895	0.205826296377635
ANKRD29	-0.0430074123627939	NA
ANKRD29	-0.0187221469710837	NA
ANKRD30A	0.00121835268676573	NA
ANKRD30A	0.000992979446903242	0.985956638339174
ANKRD30A	-0.00379316024821907	0.959913935679321
ANKRD30B	-0.218586681149597	0.229952708618815
ANKRD31	0.0312617096713455	NA
ANKRD32	0.00657334440742385	0.900495104423758
ANKRD32	0.00450755302742678	NA
ANKRD33	-0.0204520358210267	0.86964798741935
ANKRD34A	0.0131199535668243	0.834925856380257
ANKRD34B	-0.0215159804042404	NA
ANKRD34C	0.00141814488549485	NA
ANKRD35	-0.0175279718436352	NA
ANKRD35	-0.268720749194303	0.00145413138165262
ANKRD36	-0.0433029247041423	NA
ANKRD36	0.011304208557906	NA
ANKRD36	0.0125593306927714	0.785005883825053
ANKRD36	0.0206993392219683	0.828441461972325
ANKRD36B	-0.0324559318437352	0.754974627767961
ANKRD36B	-0.0308230594098191	0.545545879265061
ANKRD37	0.0439729857127169	0.834933035989309
ANKRD38	0.0132580489509095	NA
ANKRD39	0.018056426104339	0.733833423475983
ANKRD40	0.0140520767062675	NA
ANKRD41	0.00714960425091427	NA
ANKRD41	-0.0098867104511049	NA
ANKRD42	-0.00934493131489855	NA
ANKRD43	-0.0150499675548241	NA
ANKRD44	-0.00114258814587576	NA
ANKRD44	-0.0792307059596311	0.10975325139268
ANKRD45	-0.0367745175387189	NA
ANKRD46	-0.152883683104566	0.00135152350910831
ANKRD47	-0.0069287488218146	0.883750946989613
ANKRD49	-0.0563219211289816	0.164452092678712
ANKRD5	-0.00895052863803425	NA
ANKRD5	0.00789486251489713	NA
ANKRD5	-0.0320293547232984	NA
ANKRD50	-0.00861810390374806	0.947890344658645
ANKRD53	0.000458778890152445	NA
ANKRD54	-0.00406726297668136	0.975906152537699
ANKRD55	0.00729368828208354	NA
ANKRD56	0.0022227128913519	0.979910461476222
ANKRD57	0.0842994290633996	0.423146899484502
ANKRD58	0.0411980243026395	0.757812980714884
ANKRD6	0.035438716393263	0.374950626936103
ANKRD6	-0.0122008839503849	0.848445460261747
ANKRD7	-0.0245397590099214	NA
ANKRD7	0.0159875265752421	NA
ANKRD9	0.0501757373504219	NA
ANKRD9	0.167953323437439	0.0478514660011818
ANKS1A	-0.0484794835188573	0.574550240760722
ANKS1B	-0.110104582026383	0.00867236076361002
ANKS1B	-0.0418164528542517	NA
ANKS1B	-0.038086546299291	NA
ANKS3	-0.0349831255438815	0.560083134886684
ANKS4B	-0.0201417586802721	NA
ANKS6	-0.00869379994726138	0.940403577039206
ANKZF1	-0.103751848636012	0.0692565016084746
ANKZF1	0.00785007585661646	NA
ANKZF1	-0.023355149553689	0.475029722739822
ANLN	0.0267791656695069	NA
ANO10	0.0257728719895276	0.765566262307986
ANO4	-0.0252585954993432	0.536037381321826
ANO5	-0.0264497001902591	NA
ANO6	0.0711226850722415	0.423502879586489
ANO7	0.0198526562461572	NA
ANO7	0.0223774004718837	0.753507906011487
ANO7	0.00118503481174059	NA
ANO8	-0.0602485228792791	0.27046877575813
ANO9	0.011473592435558	0.82739530393743
ANO9	0.00729049422342332	NA
ANO9	-0.0317621121122507	NA
ANP32A	0.0117561055370983	NA
ANP32B	0.0227232202951093	0.766665839909433
ANP32C	0.00432652772245223	NA
ANP32C	0.00331841290797996	NA
ANP32D	-0.0175779932334637	NA
ANP32E	0.0205502490631764	0.660833428422606
ANPEP	0.268789127921831	0.103702459995865
ANRIL	0.033371266566709	NA
ANTXR1	0.00882336422748864	0.97492393295895
ANTXR1	0.0266858771598528	0.830497551221944
ANTXR1	0.0711067126097973	0.139310107859158
ANTXR1	0.0548454584766258	0.148654990058892
ANTXR2	-0.149651549455553	0.266660055338511
ANTXRL	-0.0106725255869584	NA
ANUBL1	0.00248806518059652	NA
ANXA1	0.194914514781486	0.0168927885396929
ANXA10	-0.00136711913285126	NA
ANXA11	-0.0357237734489946	0.369516910180505
ANXA11	-0.0781793366821653	0.197581369022039
ANXA11	0.0161386773832541	NA
ANXA13	0.0121633126120679	NA
ANXA13	-0.0383154249472177	NA
ANXA13	0.0204455895117945	NA
ANXA2	0.263960127834292	0.00087316038292354
ANXA2	0.0401644361788023	0.611227982782465
ANXA2	0.05811902410397	0.570550963763906
ANXA2P1	-0.0332169164079144	0.580886159022181
ANXA2P1	-0.0129115260784758	0.929784555984896
ANXA2P3	0.0409081332021568	0.183166556149685
ANXA3	-0.0186051239004215	NA
ANXA4	0.000419723467371291	NA
ANXA5	0.120550186000386	0.098459151692264
ANXA6	-0.0191118754490898	0.655156081903917
ANXA6	-0.0124955949202885	0.828441461972325
ANXA7	-0.00402060569817575	NA
ANXA7	0.00551712850378827	0.962981984908561
