gene_name	InjuryReconstruct.Day28vsInjury.Day28_log2FoldChange	InjuryReconstruct.Day28vsInjury.Day28_padj
LAIR1	-0.0274336862401512	1
RAG2	0.0150851459144781	1
	0.285911661001526	1
	NA	NA
AP4M1	-0.231218500939132	1
	0.0109764196729297	1
MED6	-0.23853678296328	1
ZAR1L	-0.389847243926678	1
ZMYM1	-0.0919450110316626	1
ARL4C	0.247130125638019	1
	NA	NA
	NA	NA
HES2	-0.280980884830341	1
	0.481252570692583	1
KNCN	NA	NA
ZNF304	-0.190061255577059	1
SLC12A7	-0.169066192474226	1
	0	1
GJE1	NA	NA
LRMDA	-0.682386487997937	1
	NA	NA
	NA	NA
	NA	NA
SELENOW	-0.347866228076498	1
LSM4	-0.123981814547956	1
	0	1
MRPS25	-0.118897964986682	1
	0	1
KLLN	NA	NA
TP53INP1	-0.00568077272176262	1
	-0.0643829248123677	1
	NA	NA
	NA	NA
SP7	0.342921757295058	1
NAT14	-0.533335539216994	1
	0.144397370525923	1
	0.365575404083392	1
	NA	NA
	NA	NA
ECI1	-0.4985124640453	1
	-0.309683321880152	1
	-0.34222419107638	1
SPRY3	0.163536018532245	1
	0	1
TRIM56	0.0830315721265942	1
NBEA	0.427524036327193	1
	NA	NA
SERHL2	-0.0271202957194491	1
B3GALT1	-0.419952435923283	1
	0.287330808402679	1
	0.146076190957135	1
	-0.0287014573694994	1
	-0.016884405194872	1
	-0.0851333358494117	1
DAG1	0.22720984631014	1
KCNJ16	0.45790661859545	1
	-0.0167546663015846	1
CELSR2	0.525691651328678	1
	NA	NA
	NA	NA
	NA	NA
	0.147169306852151	1
	0	1
	0.594160870640624	1
	NA	NA
SPSB4	0.144127229123012	1
	-0.0161609089948143	1
	-0.2577287694676	1
	NA	NA
TNRC6C	-0.101883150675032	1
	NA	NA
	0.161668566236157	1
	NA	NA
IFNGR2	-0.0421464074463133	1
MAP2K3	0.420943190022333	1
	NA	NA
	NA	NA
	NA	NA
ADAD2	NA	NA
ATP2A2	0.247985072294385	1
	-0.451717235479845	1
CYP8B1	-0.0471506495506616	1
CARD11	0.30008333617456	1
	-0.0964002975789195	1
	0.0111087418292823	1
CREB1	0.111348643485786	1
	NA	NA
	NA	NA
C8orf37	-0.0114656306986744	1
C5orf46	NA	NA
	0	1
LRIT1	-0.106876979690911	1
	-0.265858181826106	1
	NA	NA
MEI1	0.077389302239253	1
MRPL58	-0.139639967919939	1
AMN1	-0.0421491372402603	1
	NA	NA
TBX10	NA	NA
	0.179220998209864	1
FAM192A	-0.158816788385124	1
C18orf32	-0.22142379420382	1
	NA	NA
CREBL2	0.163194335262853	1
	NA	NA
	0.0903150181862955	1
	NA	NA
	NA	NA
	-0.0420818085117219	1
MEX3C	0.0258099318664384	1
	NA	NA
PLA2G5	-0.102808801194268	1
	NA	NA
	NA	NA
	NA	NA
	-0.368423997447759	1
	0.151342650020811	1
MMP28	-0.0129651690776299	1
MRGPRF	-0.20378250023334	1
	-0.0904873504925128	1
	-0.250222849789736	1
EIF4EBP2	0.0788778345568184	1
	0.024827800595804	1
	0	1
	-0.5035444873206	1
RSRP1	-0.0254145315730238	1
ABHD10	0.145416075749168	1
	NA	NA
	NA	NA
	0.00884511052194904	1
RNF166	-0.431219101718757	1
	NA	NA
	0.0117929911911958	1
	0.144885991384473	1
	NA	NA
	0.0383533182837863	1
	NA	NA
	NA	NA
LRP10	0.0357041058167724	1
	0	1
BAG4	0.0518245795353867	1
	0.0700166817829808	1
PSORS1C2	0.541116301123221	1
HOXC9	-0.847689964433684	1
	0	1
	-0.0173153238695955	1
	NA	NA
	0.0245948292465509	1
RITA1	-0.101504556948714	1
	NA	NA
	0.486437827477153	1
	NA	NA
	0.0207755015498203	1
SPEN	0.50185843265915	1
	NA	NA
	0	1
NDUFB11	-0.327227813210565	1
NEUROG3	NA	NA
	NA	NA
	NA	NA
PRICKLE1	0.382753401076889	1
ST3GAL6	0.150098397121039	1
MARS2	0.144597334234302	1
SNTG1	0.0183151675385683	1
CCDC192	0	1
TMEM225B	-0.286153264946889	1
MSX2	-0.103868603480873	1
RIOX2	0.0272870327125207	1
H6PD	-0.175157422283967	1
ERMN	0.403755755122808	1
	0	1
	NA	NA
MS4A2	-0.194155181908562	1
	NA	NA
	NA	NA
ORAI1	0.154034589494012	1
SPINK1	NA	NA
	NA	NA
	0.138588993806848	1
	-0.0582074625387655	1
	0.142934879335315	1
CDKL1	0.237478665962104	1
ZNF12	0.025106846603467	1
TOR1A	0.11120744373088	1
SERPINB13	0	1
NUDT21	-0.0934694436525344	1
TRIP13	0.00778124167078581	1
	0.307061811943044	1
	NA	NA
	0.301475804329214	1
	-0.405657482755584	1
TGM6	NA	NA
SMIM4	-0.463531004123395	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.236056134541325	1
	NA	NA
C2orf50	NA	NA
	0.0156233345490288	1
	NA	NA
	-0.0726854689922024	1
	0.210672603903164	1
	0.105271692339451	1
LYG2	0.191337019576007	1
	0.0259523634515191	1
	-0.220521852149717	1
	0	1
	0.333260584585615	1
	NA	NA
SCX	0.094676559934648	1
	NA	NA
	-0.0168626718286385	1
	-0.141701954681381	1
	-0.25604522397412	1
ASCL1	NA	NA
	NA	NA
	1.3625551007986	0.918756046569177
	NA	NA
TMEM203	-0.144580330446069	1
	NA	NA
	NA	NA
	-0.0164486653852055	1
NPDC1	-0.934612602444273	1
RNASE4	-0.0826142800711109	1
	0.207018903707265	1
IFI6	-0.46635870039389	1
	-0.111959659723023	1
	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
LRIG2	0.0882748642482281	1
	NA	NA
	NA	NA
	0	1
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.211953982187203	1
	NA	NA
HIST2H2AC	0.31103515927142	1
	NA	NA
	NA	NA
	0.0936584003494509	1
CLEC3A	0.230210812495304	1
OGN	-0.769005725216625	1
TMEM94	0.050412788944642	1
RNF112	-0.405141969129074	1
	0.00587769330832155	1
MEAF6	-0.151465722190226	1
	NA	NA
	NA	NA
	0.0137274703565136	1
TNFAIP8L1	0.0436880995150322	1
LRRC58	0.0985254108882847	1
	-0.566710713780509	1
ZMYM6	0.00745853295622432	1
	0	1
	NA	NA
	0	1
	0.103691124256176	1
ADAM2	-0.551397897787167	1
TMEM50B	-0.0790329048481058	1
PXMP4	0.112083751872463	1
PAX7	0.695349202058402	1
	NA	NA
	0.0460613639298806	1
ABI2	0.0583044973009477	1
	NA	NA
PDXP	0.197534217778485	1
CFAP99	0.0879847213226734	1
DOC2A	0.248569564812747	1
	NA	NA
	0.359741719759628	1
	-0.00324413561754367	1
	NA	NA
	NA	NA
	0	1
C3orf38	-0.0828424950001235	1
	NA	NA
MRPS15	-0.259233372551217	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
TRAV5	0.0294419736443374	1
DLX4	-0.714202750299633	1
MYOG	0.00346176095489703	1
COQ7	-0.188853370236752	1
RTN4R	0.407354492089812	1
LHX3	0.0242619936316719	1
	NA	NA
	0.265482197732975	1
CCR4	0.0787963947449818	1
	0	1
	0	1
MPIG6B	0.206547656683809	1
	0.149065899802657	1
	0.0111125273289991	1
	NA	NA
	0	1
	NA	NA
CALHM3	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	1
	NA	NA
	NA	NA
	0.0298618065826448	1
	NA	NA
	0	1
	NA	NA
	0.0143409968020194	1
FAM19A2	-0.220070351481349	1
	NA	NA
	0.0230837838482883	1
GPIHBP1	0.447217318191664	1
	NA	NA
SH3BP4	-0.216052521901444	1
	NA	NA
SIRT7	-0.199482100490411	1
	0.226721100698593	1
	0.253609800148526	1
	NA	NA
	0.451080602436784	1
	0	1
CALY	0.294044954339005	1
	-0.496767367622338	1
	NA	NA
ZNF532	0.271762861980114	1
	NA	NA
MFAP3	0.00888630476811312	1
	NA	NA
PITX2	0.00421626859626885	1
	0.0185117568370447	1
	-0.146811674974316	1
	NA	NA
	NA	NA
OTULIN	0.0376727991850237	1
LIPT1	-0.311900076541679	1
CCDC137	-0.253759602050493	1
	-0.0171530050121975	1
	NA	NA
	0.902173142942676	1
IQCK	0.151983143098993	1
	-0.0172248707635342	1
CCL14	-0.201894159919722	1
PYCR1	-0.146505289322815	1
UBE2R2	-0.021604299272655	1
KCNH5	0	1
CCDC24	-0.441312178980513	1
RNF151	0.137105388877915	1
	NA	NA
PIAS2	0.0904617145738974	1
	0.00220040021592107	1
DNLZ	-0.560191331273572	1
CMAS	0.10049695422356	1
	0.175504075948096	1
	-0.494448604299676	1
	0.0109236772771173	1
TRMT61A	-0.338839313039918	1
	-0.242331738525469	1
	NA	NA
HOXD11	0.23352311217926	1
MECP2	-0.169776017273857	1
	-0.336270947339044	1
	0	1
CAPN8	0.333920011393498	1
	0.247853038173558	1
	NA	NA
	-0.0739260521304958	1
	0.141611823979581	1
	-0.0165276388298212	1
SUPT4H1	-0.0884134622900672	1
FAM177A1	-0.00479859448361351	1
PLEKHS1	-0.18179542147818	1
	NA	NA
PLB1	-0.366188749971826	1
FGF11	-0.0196125446216259	1
PDXK	0.0324935687184814	1
	NA	NA
	NA	NA
IRS2	0.110370673712175	1
	NA	NA
	0.150716291917772	1
	-0.0393289695524934	1
LAMA1	-0.639112965102489	1
CYTH3	-0.0170856816815833	1
	0	1
	NA	NA
CCNDBP1	-0.117561784732561	1
	0.0975585995962222	1
TBX6	-0.313633447498207	1
	-0.0446549853201985	1
FAM19A5	-0.777868787047885	1
OR51I1	0.0111743602072647	1
ARTN	NA	NA
NT5C3B	-0.294773233201988	1
	0	1
VPS25	-0.232528465233298	1
TMPRSS12	-0.0178907075860784	1
	NA	NA
	-0.00251140719459135	1
HACD2	0.0576798161546172	1
	0.011048727141208	1
	-0.511392403526232	1
	NA	NA
	0	1
KLK5	0.459403012375731	1
	-0.0638665196830545	1
	NA	NA
SCAMP1	-0.171252315890512	1
	NA	NA
	NA	NA
JKAMP	-0.175438878071465	1
	0	1
IFN-ALPHA-10	0.340556281604081	1
DNAJB7	0.0121987227908201	1
	-0.283728082835479	1
	0	1
	-0.0174203875986975	1
	-0.0177814331904587	1
	0	1
	NA	NA
	NA	NA
PEF1	-0.198817180417332	1
QDPR	-0.0625165810566227	1
EFCAB8	0.192570504503002	1
	NA	NA
MRTO4	-0.245822870106936	1
U2AF2	0.154793924613751	1
METTL4	-0.0507413111718398	1
	-0.562176741063839	1
	-0.0696879291169061	1
	0	1
MAFA	0.0192982344192687	1
ARMCX4	0.257390481315137	1
	0.0177035295303576	1
	0.00834126037171749	1
CHP2	-0.0696238837926627	1
	NA	NA
	NA	NA
	0.226068072038216	1
	NA	NA
	0	1
SLC7A6	0.362135673558585	1
	NA	NA
	NA	NA
MAP1LC3C	-0.732600579081114	1
	NA	NA
RGS19	-0.373503091197557	1
	0	1
	0.0689057284579748	1
	-0.240680544345161	1
	0.12214615622145	1
MS4A15	0.0343282441085826	1
	NA	NA
	NA	NA
	-0.153636056171704	1
	NA	NA
	-0.0629978776778835	1
SEC16A	0.116781464853096	1
	0	1
	NA	NA
RAP1GAP2	0.27417696025247	1
GADD45GIP1	-0.61684176925206	1
HSCB	-0.282295929222857	1
	-0.228654542381926	1
	NA	NA
PARD6A	-0.20698731299425	1
CHEK2	-0.0996555206021989	1
	NA	NA
	0.207432241803604	1
	-0.217382466857881	1
	NA	NA
	1.07934715338442	0.934750952865932
	0.534669222365165	1
	NA	NA
	-0.0352512621979619	1
FANCG	-0.257017050057954	1
PET100	-0.373128368839631	1
	0.378607939000227	1
MAML2	0.224813319480679	1
FOXD2	-0.148482471487469	1
	0.0399911977060574	1
AMIGO1	0.138091255816096	1
IRX1	-0.545149176671946	1
	NA	NA
HAPLN4	0.320999225062897	1
	0	1
GCGR	-0.016593786595234	1
	NA	NA
COPS6	-0.274523108025821	1
NKAIN3	-0.431656317544263	1
	NA	NA
	-0.0989768953121042	1
	NA	NA
MYDGF	-0.183470121717514	1
	0.0238460278937595	1
	NA	NA
	NA	NA
	-0.236621373112582	1
	NA	NA
MVD	-0.241463626011516	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.137151387112624	1
	0.101936383696475	1
	NA	NA
GORASP1	0.130055618996681	1
	0	1
	0.00954993063206645	1
GDA	-0.00338006931034712	1
	0	1
CLDN19	-0.262577029277375	1
ABHD16A	-0.161468149884584	1
JRKL	0.0279444578527112	1
	NA	NA
	0.0179955966509791	1
	NA	NA
TRAV29DV5	NA	NA
	NA	NA
	NA	NA
	NA	NA
SH3BGRL3	-0.029096672122169	1
	0	1
IFN-DELTA-9	0.363997734330068	1
	-0.467769122237482	1
STAR	0.105230077925397	1
GDF6	1.07024046246054	1
	NA	NA
	-0.427277033665688	1
RASSF9	0.216495011772003	1
	0.00599235323993444	1
	0	1
DPM1	-0.100003847482036	1
	NA	NA
C5orf24	-0.0121438795563802	1
	NA	NA
	0.0129872368407468	1
MIS12	-0.138423762185092	1
	NA	NA
	-0.0125933802186838	1
	0.0510735435867775	1
IQCH	-0.00905439268973023	1
STX8	-0.596590222943314	1
	-0.1161715578317	1
TTC33	-0.0704133070466879	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
CNIH3	0.10698453224859	1
CXCL12	-0.338204101308487	1
	NA	NA
	0.522373456909174	1
	NA	NA
PNPLA7	0.0137325266905822	1
	NA	NA
IRF8	0.857427650545481	1
	-0.0914989171022504	1
	NA	NA
PSMB4	-0.166128468386152	1
	0.065065900772489	1
	-0.0173585029999189	1
IQANK1	-0.601930328115867	1
LRRTM2	0.587655417722604	1
	NA	NA
NREP	-0.0366919595285076	1
AKAP1	0.284352029059778	1
	NA	NA
	0	1
	-0.377167666827005	1
	0.164877303017954	1
	NA	NA
	NA	NA
PIGW	-0.228498875217794	1
RPL17-C18orf32	-0.583420011029803	1
	NA	NA
	NA	NA
ELOVL7	-0.257715863809427	1
	-0.422141784067008	1
	NA	NA
	0.0108516002910083	1
	0	1
	0.0150878979354399	1
GABRD	-0.233066916038765	1
STK32B	0.080261874239958	1
	NA	NA
ADGRV1	0.173487548227826	1
	0	1
ZDHHC14	-0.401843095433419	1
GRK6	0.217771208164958	1
NOVA2	0.159246759479653	1
	0	1
CNIH4	-0.386559082427992	1
TDRD15	0	1
	0.307317183843539	1
CGNL1	0.351872097521709	1
	NA	NA
OR52W1	0.0111688463862256	1
	NA	NA
DOCK1	0.401806763541799	1
	0.0118311826486668	1
	NA	NA
	-0.0136216625229508	1
	NA	NA
ADORA2B	-0.441278947721103	1
KREMEN2	0	1
	0.292196916946091	1
	0	1
	-0.249535661134055	1
	NA	NA
RUNDC1	0.313319328715846	1
PID1	0.229372199445307	1
MCM10	0.260375961990777	1
	-0.0575018739758289	1
WBP1	-0.158701954342439	1
	0.0955427382005383	1
	NA	NA
	0.224415810930147	1
	NA	NA
MYOC	-0.0376851046861007	1
	0.293442809838064	1
GJB4	0	1
CHSY3	-0.0656324647487771	1
	NA	NA
DCST1	0.502839967793002	1
	-0.243396819690054	1
	0.0536785145364778	1
FOXO6	0.0285471748169199	1
	NA	NA
INHBA	-0.445473875287278	1
CD40	-0.220847334476825	1
	0.0103804847950257	1
RPL23A	-0.543639041442997	1
CCDC106	-0.255616449593898	1
PHF5A	-0.16289627446726	1
	NA	NA
	0	1
	NA	NA
	0.277035302049989	1
	NA	NA
	NA	NA
	0	1
RAC1	0.0815343141067384	1
	-0.134172702760596	1
KIF26A	-0.438788434096373	1
	NA	NA
	NA	NA
	NA	NA
MED4	-0.0408564804350072	1
	-0.0491134973081956	1
	NA	NA
KLF5	0.0302163870800345	1
LYPD1	0.408363890779882	1
PIGL	0.139527858014604	1
TERB1	-0.0987488522757483	1
DUSP13	0.761032101040641	1
	NA	NA
	NA	NA
TRAV4	NA	NA
	NA	NA
	0	1
CLDN12	0.159067023563402	1
	NA	NA
	NA	NA
BRD9	-0.0422763024705238	1
MTMR6	0.130903095552767	1
ALKBH5	-0.0126901554890801	1
RHBG	0.266444764328026	1
	NA	NA
COMMD5	-0.371125819535288	1
ILDR2	0.131522533378658	1
	NA	NA
	0.0116215439883572	1
	NA	NA
	NA	NA
	NA	NA
IDNK	-0.337432199620439	1
MTMR9	-0.0210379881130348	1
MRPS7	-0.322965685399431	1
	NA	NA
SDCCAG8	-0.181213112743296	1
	0	1
	NA	NA
	-0.140367253642826	1
	0	1
	0	1
NAGLU	-0.0609825952116002	1
ZNF268	-0.0995163965155749	1
	0	1
	0.119788552805084	1
	0.0873029027048371	1
TEF	-0.534952655886432	1
TRIM38	-0.0634154743174095	1
	NA	NA
	NA	NA
	0	1
	NA	NA
DYTN	NA	NA
TMEM237	-0.0557645452969618	1
	-0.192988351546019	1
	NA	NA
	0.012417620397176	1
	0	1
	0	1
	NA	NA
VSIG4	-0.612552429624242	1
	-0.0144820194955308	1
	-0.0150938856233531	1
	NA	NA
	-0.452369591459022	1
SEMA6B	0.14303622423496	1
	-0.799699869834638	1
	NA	NA
	NA	NA
RNF24	0.209279699578743	1
SDR42E1	-0.00523333537050078	1
	-0.0178633423108771	1
	NA	NA
ADCYAP1	NA	NA
	NA	NA
	0.271404932125623	1
	NA	NA
	NA	NA
MRPS23	0.0281434351144236	1
	NA	NA
HNMT	-0.590366127419872	1
BTBD8	0.427480557689028	1
	-0.251778092448443	1
	0.179870373041256	1
PTGES3L	-0.269709828727567	1
	-0.0165328162068717	1
	-0.261707430216283	1
	NA	NA
	0.0830758260559627	1
	-0.435201159234802	1
	-0.189941441474716	1
	-0.614316275374022	1
GCC1	0.377474964438741	1
KLF6	-0.162519369705601	1
ZBTB18	-0.0346140162369051	1
	0.42613119182247	1
	NA	NA
SPRED3	-0.0129584176919399	1
	-0.789662960554154	1
ADA2	0.239833201849153	1
	0.217796808854742	1
ENTR1	7.45124068757034e-05	1
CHST8	-0.580362054220278	1
SYNM	-0.288992867061151	1
	-0.169625622694655	1
	0.0227807562476839	1
ESRP2	-0.799938473652975	1
	0.0118956183074662	1
PIEZO1	0.492269378397253	1
	0.142187289407485	1
	-0.0455328763558574	1
	NA	NA
	0.0237625635753168	1
	NA	NA
ELOVL1	-0.179090701031462	1
	0	1
GPR63	0.125368321600724	1
RAB27B	-0.0734138311828577	1
FOXB1	NA	NA
BAAT	-0.0173817679878463	1
	NA	NA
	NA	NA
	NA	NA
GADD45G	-0.702125316712425	1
HTR1E	NA	NA
SMIM17	0.434569129361392	1
MAFG	0.164995490512532	1
DPH6	-0.0901700913718699	1
	NA	NA
	0.465522506443882	1
	NA	NA
RABL3	-0.127665568509254	1
PHF3	0.0835153288777119	1
	0	1
	0.0400282099162199	1
TMEM74B	-0.105818228118363	1
UBQLN2	0.110344293738368	1
	NA	NA
	NA	NA
	0.100807364358238	1
	NA	NA
NXNL2	0	1
	NA	NA
	0	1
	0.0717398590552231	1
GAPT	-0.0527823391139782	1
	NA	NA
OR9I1	NA	NA
ZNF292	0.206038578074811	1
	NA	NA
	-0.0158039715363021	1
BMF	-0.0669457682798914	1
	NA	NA
	NA	NA
	NA	NA
	-0.141622908940399	1
	-0.384650807901029	1
	0.0103804847950257	1
	-0.256393615685711	1
	0.00695329030362139	1
	-0.0539535735221863	1
ISG12(A)	-0.284058933604173	1
	NA	NA
SFRP4	0.0599191237885221	1
	0.454067263855422	1
BLOC1S3	-0.271571626907643	1
ARFRP1	-0.250386431155737	1
	NA	NA
	-0.066008966090073	1
	0	1
	0	1
	NA	NA
	-0.0430933618585047	1
	0	1
ZBED4	0.168555209199252	1
	0	1
TEX50	NA	NA
	0	1
	NA	NA
NUP58	0.155916806985832	1
	NA	NA
ASB14	-0.0284088056369649	1
	NA	NA
	0.221820851935551	1
EN2	0.973136108520438	1
	NA	NA
HIGD1C	0.0396769054752138	1
	-0.022957449039935	1
	NA	NA
	NA	NA
ZNF436	0.251624551545776	1
	NA	NA
FGL1	0.788392262022355	1
	NA	NA
	0.00280527626643799	1
	NA	NA
C6orf89	0.215631137459921	1
UBE2S	0.19764317696308	1
	0.715290936298777	1
	NA	NA
	-0.0865230353144792	1
	NA	NA
	0	1
	NA	NA
MRGBP	-0.191434449049987	1
	-0.0158457678733308	1
F2R	-0.0882809691691811	1
	NA	NA
BCL2L1	-0.00901774320324079	1
	NA	NA
TMEM235	0.0349180054098659	1
	0.179942450889595	1
	0	1
	-0.344853245504297	1
RNF186	NA	NA
MFHAS1	0.306147591694672	1
	0.12822226893157	1
	NA	NA
RD3	-0.16305285024948	1
	0.256021567673467	1
PSCA	0.0803463261013869	1
	NA	NA
TRAPPC6A	-0.881054372538754	0.934750952865932
	NA	NA
VAMP3	-0.0552938054206999	1
	0.0696895378844303	1
JCHAIN	0.367338313912118	1
	0.0924735797499547	1
	NA	NA
	0	1
	NA	NA
	0.293111065754463	1
ZNF550	0.0811339403603572	1
C16orf46	0.117486737693062	1
	0	1
C2orf49	0.0880653809188174	1
	0	1
IGFBP2	-0.39132784485531	1
SAAL1	-0.208566604919933	1
	-0.0964263198204214	1
	-0.0310085301419793	1
PDE6H	-0.325443753495557	1
YPEL2	-0.113418155733191	1
	NA	NA
RGS9	0.355761459376134	1
RFX2	-0.262854531810588	1
	0	1
	0	1
	-0.00184085665778356	1
	0.417792325855963	1
	NA	NA
	-0.0166723977005354	1
IWS1	-0.0149855604897157	1
	NA	NA
XXYLT1	0.124935928281374	1
	-0.000978144449519689	1
TMEM238	-0.34692444748553	1
	NA	NA
RARRES2	-0.573746832448313	1
HES4	0.183912299915164	1
ATP8A2	0.417283099667928	1
	0.162422617786785	1
	0.178222586002486	1
	NA	NA
	NA	NA
	-0.0157938767245471	1
	-0.0255220574036903	1
YPEL3	-0.276307461759198	1
HDGFL3	-0.047862614203345	1
	-0.0173491303111587	1
SEC61G	-0.176026006216392	1
	-0.0178190305955784	1
HAMP	0.0130868388899433	1
	NA	NA
	NA	NA
	-0.0160743046293753	1
	NA	NA
SLC36A1	-0.193454032093982	1
	-0.278483741844895	1
ZFP42	NA	NA
SEZ6	0.28907830966007	1
CAVIN1	-0.0602517689163865	1
	0	1
SS18L1	-0.186711131299987	1
	0	1
	NA	NA
	NA	NA
HTD2	-0.08979139058562	1
LEKR1	NA	NA
B4GALT1	0.242662003643436	1
FAM219A	0.0538994375836473	1
WWC1	0.13323115707104	1
	0.395804256473184	1
	-0.165274763938878	1
	NA	NA
	-0.000723310974467174	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.0254784496646095	1
TAS2R7	NA	NA
TTC9C	0.0743798421595104	1
	-0.0375318524800433	1
	0.300156266958678	1
	0.252869395357212	1
RMND5A	0.107393001132465	1
DISP1	-0.138690211432897	1
	NA	NA
	NA	NA
	NA	NA
	0	1
	-0.203493788235917	1
	NA	NA
WDR44	-0.0398872481789764	1
C11orf74	0.202222778101378	1
	0	1
	NA	NA
SACS	0.321645811939363	1
	NA	NA
KITLG	0.231241687211572	1
	NA	NA
	0.00726104073205842	1
	0	1
SMARCAL1	-0.0101000090958532	1
	0	1
	-0.293932154790346	1
YTHDC1	0.162165794934574	1
UBAP1L	-0.28467868790585	1
	NA	NA
	NA	NA
	NA	NA
C1QTNF1	-0.371569738559366	1
C5orf47	-0.000107237351922871	1
	NA	NA
	0	1
	0.135010194473142	1
	0.587482170683872	1
KLHL38	-0.248890974413897	1
	0.0407013326873862	1
FUT11	0.0194405340410868	1
WNT9B	-0.239325365467133	1
	-0.224805960776946	1
	0.124273346863621	1
	NA	NA
GKN1	-0.232727378664607	1
	NA	NA
	0.222716828126182	1
ATP5F1D	-0.28639674286361	1
ANKRD39	-0.737259208365764	0.934750952865932
	0.102786764356187	1
	NA	NA
RUNX1	0.312018570253086	1
	-0.233946748491648	1
ST8SIA4	-0.0781773840179425	1
	0.0201457236792653	1
	-0.40423430315078	1
NUSAP1	0.123702920024926	1
	NA	NA
	NA	NA
	-0.263095562318431	1
	NA	NA
	NA	NA
	NA	NA
	0	1
	NA	NA
L3MBTL4	0	1
LHFPL3	-0.153052479679648	1
BTBD6	-0.160137285250042	1
	NA	NA
	-0.267793164599629	1
	NA	NA
	NA	NA
	NA	NA
	-0.18551673586427	1
GCM2	0.0113018700038596	1
MCM6	-0.00131874249976678	1
CCDC134	0.110567897159371	1
	-0.165821563148841	1
	-0.137907059116426	1
	-0.741252259939536	1
	0.0632898258739092	1
	0.0969613694141925	1
	-0.423223667070426	1
	0.264460743831671	1
ZIM3	NA	NA
	-0.235050692970834	1
SF3B5	-0.297797542250009	1
SUGCT	0.143543732555997	1
GIPC2	0.0287475498771465	1
PKDREJ	0.0248916057390392	1
GABRG3	0	1
	0.374715215229475	1
	-0.00168869997845125	1
	NA	NA
	NA	NA
	0.263887135600415	1
	NA	NA
GPR55	0.0803236737581537	1
PRSS22	0.155536781267154	1
HMCN1	-0.103967436162918	1
	-0.190349475832015	1
	NA	NA
EDN1	-0.588450762520605	1
	0.0108516002910083	1
DNAJC12	0.0361799079370545	1
HAS3	0.234169335064559	1
GPR88	0.0210946914496261	1
	0.334998486465679	1
FAM89B	-0.428943256338001	1
	NA	NA
	NA	NA
PRM3	0.0125453028768998	1
	-0.0230438576828508	1
	0.00465316322736388	1
COX6B2	0.116269945430454	1
	-0.0162541934937283	1
	0.011427206101278	1
GSTK1	-0.248358290756456	1
	NA	NA
	-0.241147955957386	1
PGAM5	-0.127119254055343	1
TMEM135	0.00136945295561841	1
	-0.0177874127278843	1
GABRB1	-0.792625704686226	1
UBE2D3	-0.09767779243985	1
	-0.0136046456333444	1
	NA	NA
	0	1
	0	1
CCDC115	0.151186742490546	1
CA5A	0.0289686840271983	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PLSCR1	0.233705416540616	1
	-0.0432325961322303	1
	0.114162488343274	1
	0	1
NAE1	-0.0375322619682701	1
	NA	NA
	0	1
	-0.0857609184426154	1
	-0.0314861137771104	1
	0.0110653306226317	1
	0.00579282899307569	1
MANEA	0.0441717958828695	1
	0.157595835207983	1
	-0.180388021566001	1
	0.113222317081105	1
	NA	NA
PGAP2	-0.128993436136502	1
	-0.327994731651075	1
	NA	NA
DIP2A	0.0626503014123642	1
	0.111274847774212	1
	NA	NA
	NA	NA
	NA	NA
	-0.111391314358489	1
ZBTB45	-0.531821995310828	1
	NA	NA
C20orf27	-0.0298763666091263	1
KBTBD13	0.0998312067643099	1
C9orf135	-0.393005429982789	1
	-0.486829653887538	1
	0	1
USP22	-0.182032360208397	1
	NA	NA
HBP1	0.042899612081993	1
	0.0111087418292823	1
	-0.27383567077214	1
G3BP1	-0.0487619903466926	1
EPOP	0.219149533230055	1
	NA	NA
	-0.0299222317474727	1
	NA	NA
ANKRD63	-0.0137549376443933	1
	NA	NA
TMED10	-0.0569009061624938	1
	NA	NA
	0.0365182067029741	1
	0.0447609335734675	1
NEXMIF	0.0222095659706602	1
SFPQ	-0.0611667759698733	1
	0	1
	0.183676750631374	1
POLRMT	-0.0401106087242738	1
	NA	NA
	NA	NA
MCEE	-0.230154905987339	1
	0.0661811412795928	1
	-0.16025697010572	1
	0.0249317587459758	1
CENPW	-0.0131400495831492	1
	NA	NA
WDSUB1	-0.0893437899389238	1
	NA	NA
	NA	NA
PDHA2	NA	NA
	0.383308883090117	1
	NA	NA
	NA	NA
	0.0337329067968458	1
	NA	NA
	NA	NA
GCH1	0.299051825026289	1
	NA	NA
	NA	NA
	0.00115387392048757	1
HAUS2	-0.115282345579016	1
HRCT1	-0.442849672101299	1
	0.0112056391746616	1
	0.455586218092042	1
GFY	0	1
	-0.199821750444844	1
	NA	NA
	NA	NA
SURF1	-0.238866962693651	1
	-0.465345349141187	1
MYOZ3	-0.363998836136776	1
ZDHHC21	-0.0484523421692272	1
	-0.0492825731217756	1
