ID	OAvsNonOA_logFC	OAvsNonOA_padjFilter
HSPA4	-0.0152436298572702	0.831883180376151
HSPA4	0.151534476349751	0.0280893789071689
HSPA4	-0.0432888257225219	0.772414968544772
HSPA4L	-0.833826743456068	2.45924950220731e-08
HSPA5	0.587799966384074	0.00176706014036859
HSPA6	-0.76399776962883	0.0405081345367536
HSPA6	-0.0441433020691875	NA
HSPA8	0.541016765487331	0.00234843956751547
HSPA8	0.486384369366224	0.0119375490519648
HSPA9	-0.369146679186844	0.00623851657015198
HSPB1	0.690697597363174	0.000103156554324196
HSPB2	-0.0424944872275184	0.813215163676596
HSPB3	0.0136445670058993	NA
HSPB6	1.12898441018446	2.44333275050185e-05
HSPB7	-0.226026038325632	0.536927609173473
HSPB8	0.22767520797932	0.0189587641425039
HSPB9	0.0254219019238029	NA
HSPBAP1	0.0295040205639179	0.750658152049044
HSPBP1	0.00655884907141235	NA
HSPBP1	0.074705675249966	NA
HSPBP1	0.0874618367000997	NA
HSPC047	0.153573783740551	0.00491736683794028
HSPC072	0.00164365107085196	NA
SDR42E1	0.0139388908151012	0.811461949300048
HSPC111	-0.202885434117494	0.00237541636539419
TRMT112	-0.367065380189972	0.00328791529338868
HSPC159	-0.316743606399122	0.0036731061065668
HSPC171	-0.15629762628118	0.0329469475533018
HSPC268	-0.0930919807066006	0.399297163192809
HSPCAL3	-0.0262737219725997	NA
HSPCAL3	0.0280930397017389	NA
HSPD1	-0.36034046566896	0.000152380495635996
HSPD1	0.00168271121105246	NA
HSPD1	0.0431264841605863	0.382987305929867
HSPD1	-0.462136242076475	0.000284055891217588
HSPE1	0.1313539093565	0.337251068103523
HSPE1	0.129354704624181	0.326212002497385
HSPG2	0.189562089059249	0.00771664078532242
HSPH1	0.0296152162021173	0.932380634465001
HSZFP36	0.0889561491362532	0.220063996478753
KAT5	-0.0780492409706977	0.0948455327288263
KAT5	-0.124826564672435	0.0638926027490852
HTATIP2	0.1439384368826	0.156742368287526
HTATSF1	-0.00521990168465347	NA
TRMT2A	0.0549492932060662	0.102952178882302
TRMT2A	-0.00894056261839982	NA
HTN1	-0.0253215108122857	NA
HTN3	-0.0252964189185443	0.596652210634375
HTN3	-0.0380309282720468	NA
HTR1A	-0.00410418150472402	NA
HTR1B	-0.0174683776043656	NA
HTR1D	-0.0317549697260251	0.427000581585593
HTR1E	-0.027961219633224	0.573351284388653
HTR1F	-0.0228953346306984	NA
HTR2A	0.095329254122225	0.21340063837439
HTR2B	0.0809342305191585	0.167800622225683
HTR2C	-0.0042132794298384	NA
HTR2C	-0.00475898115043805	NA
HTR3A	-0.0417940457550952	0.236295390042366
HTR3A	0.010342952746508	NA
HTR3A	0.00945584584077253	NA
HTR3B	0.0115361856022886	NA
HTR3C	0.0075474410999119	NA
HTR3D	0.0112220407775547	NA
HTR3D	-0.00877521485541166	0.873662350390784
HTR3E	-0.0132034140161021	NA
HTR4	0.00958868413335612	NA
HTR4	-0.0417324786137483	0.315651351978823
HTR4	-0.0405748223456879	0.252642404001302
HTR4	0.0256932935749381	NA
HTR5A	-0.00208480727109706	NA
HTR6	-0.0101201711497723	0.888096183476638
HTR7	-0.00680451790012881	NA
HTR7	-0.00361235386342695	NA
HTR7P	0.0581280613619635	0.321554701539845
HTRA1	0.719183084330604	0.000481517773750899
HTRA2	-0.0565953091363198	0.493138112537005
HTRA2	-0.144308131586598	0.0224595960614938
HTRA3	0.197445143436917	7.47928020875248e-05
HTRA4	-0.0505027109448495	0.178435186081139
HTRA4	0.0106669461862223	NA
HUNK	0.02233120809663	NA
HUS1	-0.0242819562575933	NA
HUS1	-0.0179559222348056	NA
HUS1B	-0.0400782261844137	0.341970717201226
HUWE1	0.0136172732977204	0.860253028205102
HVCN1	0.0278472960816174	0.675507140964432
HVCN1	0.00591519026712994	0.903544511369735
HYAL1	0.874664193178218	4.99398234856605e-07
HYAL1	0.581618266364536	5.86616814931175e-07
HYAL1	0.0022402701678006	NA
HYAL1	0.0170822183066619	NA
HYAL2	-0.0212275302428537	NA
HYAL2	0.428881197944394	5.81949584480197e-06
HYAL2	0.0393909212083479	NA
HYAL3	0.0758472614370644	0.24688747178413
HYAL4	-0.0257384393604836	NA
HYDIN	-0.0121567644353666	0.761419709793659
HYDIN	0.0148978602349006	NA
HYDIN	-0.0257394093932204	NA
HYDIN	0.0289208886390933	NA
HYDIN	0.00843033416780958	NA
HYDIN	0.0143150196864328	0.716693827937379
HYDIN	-0.00157749455257594	NA
HYDIN	0.0397498177467703	NA
HYDIN	0.0353974659385283	NA
HYDIN	0.0137183330470405	NA
HYDIN	0.036060674199188	NA
HYDIN	-0.00606022347214719	0.905417783431594
HYDIN	0.041577801058903	NA
HYDIN	0.0400312031920631	NA
HYDIN	-0.0208264232698818	0.611950899199646
HYDIN	-0.0268657140741375	NA
HYDIN	0.0117091837642498	NA
HYI	-0.120125808282296	0.12002312077153
HYLS1	0.235048528933446	0.000547896719208371
HYMAI	0.0087458000270404	NA
HYOU1	-0.194687870491613	0.143730140893462
HYOU1	-0.119133172767745	0.403995293238318
HYPB	-0.0193620231790934	NA
C15orf63	0.0724177840414812	0.149339358609232
C15orf63	-0.0544875899986383	0.64211932272491
IAH1	-0.0517065214292831	0.531764996580105
IAPP	-0.00953813591102115	0.831068869861287
IARS	0.0145738325736922	0.927556408527334
IARS	0.00186140121326339	NA
IARS2	-0.0646175802160496	0.366220401420682
IBSP	-0.102828552136938	0.877452840355608
IBTK	0.032270451348186	0.914728762578282
ICA1	-0.233553544194708	0.0375363352978036
ICA1	-0.0639821770952125	0.234929343966362
ICA1	-0.023884204548354	NA
ICA1	-0.20389353222296	0.00398831138179832
ICA1	0.0180627926690065	0.77698652541285
ICA1L	0.00565504932147842	0.932185679269529
ICA1L	-0.00352815382724092	0.946193909285894
ICA1L	0.0374299094386945	0.551834889155307
ICAM1	-0.254984557047273	0.00240666064197352
ICAM2	-0.594546615998278	0.000296448676086114
ICAM3	0.517653707527858	5.97718790343798e-05
ICAM4	-0.0161285569113279	NA
ICAM4	-0.00847123951245798	0.856213691901308
ICAM4	-0.027614010417536	NA
ICAM5	0.0128618270034826	NA
ICF45	-0.023360983816505	0.62199132630398
NIPAL4	-0.238100407877393	3.65413666202804e-05
NIPAL4	0.0336843797261626	NA
ICK	-0.00790422413383141	0.919086526848957
ICK	0.0221747966399723	NA
ICK	0.436561257472578	5.23891220156627e-05
ICMT	0.0139656226642781	NA
ICMT	0.414583816348806	0.00313152303287033
ICOS	0.0108193779217647	0.833885629377389
ICOSLG	-0.0575871827118553	0.178664400383343
ICT1	0.103667094031131	0.0163295028260838
ID1	0.551238292325671	1.71328268333356e-05
ID1	0.909746792649941	0.000863188989427669
ID2	0.961727142123232	5.86616814931175e-07
ID2	0.934999568665127	1.61241167807414e-06
ID2B	0.0192087504134699	NA
ID3	1.12361909166986	1.75007584622405e-05
ID4	0.162617042926629	0.00166394405767026
IDE	-0.0777839054174319	0.236692425824926
IDH1	0.630326511795989	1.62369327306674e-07
IDH1	0.956597572628235	3.97998890989812e-07
IDH2	-0.600908337019673	3.41342940343354e-05
IDH3A	-0.0879141546490434	0.252642404001302
IDH3B	-0.00942933803346335	0.945727711907131
IDH3B	-0.0200023542075938	NA
IDH3B	-0.152626878245966	0.0887551978684419
IDH3G	-0.0150399352261212	NA
IDH3G	0.12950770188394	0.0744587214825707
IDI1	-0.00728169134332202	0.938312532496443
IDI2	-0.00973730014280871	NA
IDS	-0.447372340505895	0.00056657114009872
IDS	-0.0407066103455493	0.31295007647007
IDS	-0.396752894375016	1.56878483689029e-06
IDUA	0.234392654964184	0.0382178405198416
IER2	-0.0996145087686093	0.1939043134087
IER3	-2.16384302936573	3.79842441623366e-08
IER3IP1	0.392281698240547	1.56176147354642e-05
IER5	-0.0740297315312457	0.777362674815259
IER5L	0.203184740082611	0.00588929267947511
IFFO1	0.00584060535249531	NA
IFFO1	0.404224537051018	2.60864850853281e-05
IFI16	-0.605651034630252	2.87911138015451e-05
IFI27	-0.434306759808885	0.000471380708345777
IFI30	-0.0221613647258838	NA
IFI35	-0.346718799373459	0.000756528307506909
IFI44	0.240633740211428	0.00098663481379598
IFI44L	0.0346534200072259	NA
IFI6	0.105879467092215	0.0198822417067461
IFI6	0.326766503748408	0.0446131060292253
IFIH1	-0.00504672637098569	0.952738362553588
IFIT1	1.00969955529853	3.78253753278574e-10
IFIT1	0.0223054906507434	0.522908791477003
IFIT1L	-0.017009217512209	NA
IFIT2	0.0127812981079245	0.892245016330035
IFIT3	0.0360139870819696	0.676803246889215
IFIT3	-0.0073804521073253	0.933450881380593
IFIT3	-0.0015983679618472	NA
IFIT5	0.099364019906182	0.0133449903473347
IFITM1	-0.751136732725499	6.57225568069453e-06
IFITM2	-1.22392418874879	1.49970341985632e-06
IFITM3	-1.30112617228736	3.23216630298843e-07
IFITM4P	-0.0598152421300853	0.0789094534653974
IFITM4P	-0.0390901016763854	NA
IFITM5	-0.022517427212656	NA
IFLTD1	0.0115353232273954	NA
IFNA1	0.0313856036525983	NA
IFNA10	0.0399678419894851	0.44248645835706
IFNA13	0.0316860483881527	NA
IFNA13	0.0291448311201963	NA
IFNA14	0.0655094558693161	NA
IFNA14	-0.0580794030292395	0.325172795263184
IFNA16	-0.0561994220485049	0.143010964318847
IFNA17	0.0334670194813036	NA
IFNA2	-0.0368788796594943	NA
IFNA21	-0.00514303742718081	0.916483730528664
IFNA4	-0.00712467830121621	NA
IFNA4	-0.000725772390773649	NA
IFNA5	0.00819674655103242	NA
IFNA6	0.0307305351812106	NA
IFNA7	0.0520494547054575	NA
IFNA7	0.00311380116138515	0.957477270511863
IFNA8	0.324805746889098	0.394839237291725
IFNA8	-0.0326642824545189	NA
IFNAR1	-0.0969910607935951	0.249628091936577
IFNAR2	0.0060290898615607	0.937904884704871
IFNAR2	-0.103859698857043	0.171694843559465
IFNAR2	-0.0325316925586492	NA
IFNB1	-0.0621622278758771	0.574633469493926
IFNE1	-0.0363141654095891	0.495882075990538
IFNE1	-0.0286509780415418	0.513349487892947
IFNG	0.0520321205774259	NA
IFNGR1	-0.430392059531933	2.84838153362032e-06
IFNGR2	0.126060563948389	0.289404681509581
IFNK	0.0326100973954784	NA
IFNW1	-0.0233334999179213	0.534552410017127
IFNW1	0.0277953362401551	NA
IFP38	-0.0774685109032003	0.448200035108067
IFRD1	-0.975313168790576	1.33593866155065e-06
IFRD1	0.0113237725626973	NA
IFRD2	-0.0299654861958665	0.763403604212497
IFRG15	-0.034909411470581	NA
IFT122	0.0237495062968822	NA
IFT122	-0.246306792720033	0.00348361634004288
IFT122	-0.29304470079421	0.000119384471113539
IFT122	0.0129466236826614	0.828117584524814
IFT140	0.0526861355739978	0.248993376459454
IFT172	0.148458384400227	0.0116822781224549
IFT52	0.0297859233863527	0.5629112949419
IFT52	-0.0276975820492673	0.644601772186311
IFT57	0.250318508664958	0.000469735031923854
IFT74	0.0594245366291108	0.400399983951055
IFT80	-0.00790349986863159	NA
IFT80	-0.00258209487896899	0.96655393340102
IFT81	0.0308791868397469	NA
IFT81	-0.0415308481531467	0.400279624879509
IFT81	0.038933698120978	0.361580153457524
IFT88	-0.00272461571069371	0.974431254796002
IFT88	-0.100005955357027	0.0917745191286045
IFT88	-0.0201798153345347	0.8209343823096
IGBP1	-0.360431550251283	0.00287294459281075
IGF1	0.0142613260394802	NA
IGF1	0.00693903267538332	NA
IGF1R	-0.0741601334066671	0.161335640418219
IGF2	0.0623907997425244	0.190451272555567
IGF2	-0.0203092125199831	NA
IGF2	0.147006561392902	0.144747380492276
IGF2AS	0.0113837453822363	NA
IGF2BP1	0.0117175811186003	0.872823931085419
IGF2BP2	-0.177277787124398	0.101017699666423
IGF2BP3	-0.0529305090602525	0.148786997233234
IGF2R	0.445029397839111	1.4944140817005e-06
IGFALS	0.0439533639262288	NA
IGFBP1	0.0260540112049643	0.759580979968497
IGFBP1	0.051108718840319	NA
IGFBP2	0.596682869131964	0.0603864737787052
IGFBP3	-0.313992657633271	0.558829724868884
IGFBP3	-0.122851552483011	0.788154301482163
IGFBP4	-0.483022873216719	0.214949437048776
IGFBP5	-0.649157715921589	0.0372773919666078
IGFBP5	-0.537909256644967	0.0690029009959873
IGFBP6	-0.198331246606589	0.575985875776159
IGFBP7	0.50043194948938	0.247964957878006
IGFBPL1	0.00356392276823314	0.962946894639523
IGFL1	-0.0527790471855178	NA
IGFL2	0.0456220277158179	NA
IGFL3	-0.0762686711738443	0.262564924235941
IGFL4	0.0338224383361432	NA
IGFN1	0.0118482234654884	NA
IGHMBP2	0.0278188110897979	0.664826104091968
IGJ	-0.0229487086705582	NA
IGLL1	-0.00208968279488175	NA
IGLL1	-0.0857679586836371	0.542704265766618
IGLL1	0.00464997101668185	0.940654155516887
IGLL3	0.0097363298757136	0.864962266381864
IGLL3	-0.00100030270171469	0.986819609500925
IGSF1	0.00267557806867824	NA
IGSF1	-0.053828185974492	0.138095873451841
IGSF1	-0.0092439686399457	NA
IGSF10	-0.0275531123444992	NA
IGSF11	0.0245444786653586	NA
IGSF11	-0.031418106814459	0.468665565052766
IGSF11	0.0160878563053295	0.617637377009087
IGSF2	-0.0158228517726311	NA
IGSF21	0.056521758113699	NA
IGSF22	-0.0378640824269141	NA
IGSF3	0.0907551781479192	0.505722001130918
IGSF3	-0.0534460309661453	0.413024281997274
IGSF5	0.0301414632800929	NA
IGSF6	0.0211205129287011	NA
IGSF8	0.0490250212597951	0.299066342383154
IGSF9	0.0279712583164899	NA
IGSF9B	-0.0324483647645515	0.59577652795168
IHH	0.0869076280454237	NA
IP6K1	0.00987389734644761	0.832956605951992
IP6K1	-0.0173563018240372	0.862494238369634
IP6K1	0.200195084782351	0.060178694766488
IP6K2	0.0232514240179293	0.772264846629963
IP6K2	0.0505377994347267	0.494833088767396
IHPK3	-0.0285498882836865	0.569400349092706
MIIP	0.283721898846714	2.4647020954269e-05
IIP45	0.101925320652344	NA
IK	-0.106325878322508	0.10884415037029
IKBKAP	-0.0217314039288787	0.615501653194467
IKBKAP	0.0715029224062418	0.0295217161811465
IKBKB	-0.363893862862475	4.53110781652628e-06
IKBKB	-0.020292261190999	NA
IKBKE	0.0928496606755118	0.00495285293275874
IKBKG	-0.0398742282327316	0.607473224185752
IKBIP	0.0617149407487698	0.319668037038036
IKBIP	0.0981641577111381	0.0294126189236388
IKBIP	0.0716473058718732	0.355961317138324
IKZF1	-0.0129235141280093	NA
IKZF2	-0.0644615616211635	0.186775271067793
IKZF2	-0.0105574095540568	NA
IKZF2	-0.0403154740561202	NA
IKZF3	0.0577991965643898	NA
IKZF3	0.00676407166820425	0.91705964068282
IKZF4	0.0686374481223426	0.168631249243836
IKZF5	-0.318630826447832	3.94737460684218e-05
IL10	-0.246983082152118	0.110566261152331
IL10	0.0137531971373068	NA
IL10RA	-0.0371148369099181	NA
IL10RB	-0.149794942686206	0.0665841944808654
IL10RB	-0.103817110741645	0.303513105850966
IL11	0.304908164923274	0.214477395481059
IL11RA	0.417490493589689	0.000232715852924124
IL11RA	1.16254667140231	5.6124760979753e-09
IL11RA	0.0393071389309165	NA
IL12A	0.0344616525004895	NA
IL12B	-0.0405826945595456	NA
IL12RB1	0.0116329500825394	NA
IL12RB1	-0.0420218109256458	NA
IL12RB1	0.0246922853402349	NA
IL12RB2	0.00305845323080334	0.939817647591985
IL13	0.00431867959081433	NA
IL13RA1	0.182002124589204	0.014818169382068
IL13RA2	0.008175887000478	NA
IL15	-0.0081361563566551	0.917057503426334
IL15	0.00848260094263331	NA
IL15	0.0189030217785353	NA
IL15	-0.0603177462323039	0.297160195123607
IL15RA	-0.0887869119837514	NA
IL15RA	0.0127984930593978	NA
IL15RA	-0.00608388473051757	NA
IL16	0.189283425890011	0.00126542195750843
IL16	0.397298845224035	1.50740549992758e-06
IL17A	-0.023404019401001	NA
IL17B	-0.0375316765377622	0.851984452245012
IL17C	-0.0158918432748525	NA
IL17D	0.238898393078323	0.347265037510012
IL17F	0.00580647563202774	NA
IL17RA	-0.0438137187781145	0.372845653929282
IL17RB	0.531906866086491	0.00307204928839987
IL17RB	0.0554376836400934	0.318920936643714
IL17RC	0.040832022690676	NA
IL17RC	0.144888089532381	0.0283065019385212
IL17RC	-0.00738389600504874	NA
IL17RC	-0.034855110238075	0.389029159819826
IL17RC	-0.0176147925562047	0.74359870754262
IL17RD	0.0316885924062396	NA
IL17RD	-0.100049051650188	0.346177185050049
IL17RD	-0.0318092391116975	NA
IL17RE	0.0259402085341405	0.511537957012623
IL17RE	0.000291753846779486	NA
IL17RE	0.000693092765082781	NA
IL17REL	-0.0214918783545786	NA
IL18	-0.191097797685874	0.310826431632279
IL18BP	0.0804135615313584	0.0388406220334027
IL18BP	0.012681980047109	NA
IL18BP	-0.461837616671479	0.00208662990968221
IL18BP	-0.0150336138301466	NA
IL18BP	0.00471784469579184	NA
IL18R1	-0.0735163678596313	0.184093882072244
IL18RAP	-0.0379823777025452	0.450037691921479
IL19	-0.0147505744741556	NA
IL19	-0.0022609141419645	NA
IL1A	-0.0645117943276423	NA
IL1B	-0.0312811271387412	NA
IL1F10	0.00587036781273387	NA
IL1F10	-0.0217024604957459	NA
IL1F5	-0.0237701791502314	NA
IL1F5	-0.0123633935706824	NA
IL1F6	-0.00421081278540925	NA
IL1F7	0.00904487259129638	NA
IL1F7	0.0122132467438858	NA
IL1F7	-0.0343931139425058	NA
IL1F8	-0.0279551846015167	NA
IL1F8	-0.0135631183866112	NA
IL1F8	-0.0414880521300143	NA
IL1F9	-0.0190247770248311	NA
IL1R1	-0.0801825173306394	0.564777927998101
IL1R2	-0.00160002494708333	NA
IL1R2	0.0234796252270781	0.706063527693751
IL1R2	-0.0130706494545025	NA
IL1RAP	-0.0946311087059453	0.134883698965678
IL1RAP	-0.0329150955900488	NA
IL1RAP	-0.0656965109075616	0.318091251851424
IL1RAPL1	-0.103803865220414	0.0806520227976019
IL1RAPL2	-0.0225221091105281	NA
IL1RL1	0.0117687339832075	NA
IL1RL1	-0.0134994814723566	NA
IL1RL1	-0.0540503250283288	0.29092606926394
IL1RL1	-0.269720331869871	0.110775147822579
IL1RL2	0.0538462776259303	0.294513847259764
IL1RN	-0.00771938799206051	NA
IL1RN	-0.00262675028479453	NA
IL1RN	-0.0367269966117538	NA
IL2	0.0258200944546934	NA
IL20RA	0.0209500601574248	0.579167848541427
IL20RB	-0.0345196563505663	NA
IL21	0.0161725622615219	NA
IL21R	0.0239087784615712	NA
IL21R	-0.0253475780309786	NA
IL21R	-0.0271306832691494	NA
IL21R	0.011215484262987	NA
IL22	0.0141696059838505	NA
IL22	0.0177958869862049	NA
IL22RA1	0.00460512488866005	0.908741611559081
IL22RA2	0.0222564108861389	NA
IL22RA2	-0.0114575153928405	0.852270432886191
IL22RA2	-0.0323051202715776	NA
IL23A	-0.0310740797940525	NA
IL23R	0.00283401791985138	NA
IL23R	0.0147045297101878	NA
IL24	-0.0454725448297104	NA
IL24	-0.012242593251492	NA
IL24	0.00717056943063099	NA
IL25	-0.0475984785557069	0.182607512778717
IL25	0.0037492116550597	NA
IL25	0.0519354612704275	NA
IL26	0.0291449230974186	NA
IL27	-0.0249073750035986	NA
IL27RA	0.142479639130944	0.0387039860490119
IL28A	0.0232840402884431	NA
IL28B	0.0373740583056215	NA
IL28RA	-0.11973143250362	0.0581729035811857
IL28RA	0.0268495739965262	0.658289963789037
IL29	0.0235430156395386	NA
IL29	-0.0110815607437056	NA
IL2RA	0.02308998526469	NA
IL2RA	0.0259495199336115	0.545163572742622
IL2RB	-0.0328575125750543	0.548249169026628
IL2RG	0.0243730007488621	NA
IL3	-0.0128399796345304	NA
IL31	-0.00987680115545153	NA
IL31RA	0.00727988192086482	NA
IL32	0.00280163755849205	0.96594636410475
IL32	-0.0601737391580555	NA
IL33	-0.000966677474565358	0.987053264132268
IL33	-0.00318364823766526	NA
IL34	0.0210590665463979	NA
IL3RA	-0.0221330697744699	0.661334290155073
IL4	0.0033253440702099	NA
IL4	-0.00576189726623877	NA
IL4I1	-0.0460907201510317	NA
IL4I1	0.00185903598018999	NA
IL4R	-0.00132797185293221	NA
IL4R	-0.0192664581799784	NA
IL5	0.00665525355211383	NA
IL5	0.00353875662853298	NA
IL5RA	-0.00766198036796073	0.878017163386902
IL5RA	0.00977852750935426	NA
IL6	-1.30460592237507	0.00360620299942092
IL6R	-0.181150648685941	0.0139650037671568
IL6R	-0.300496980753147	0.0119459632732211
IL6ST	-0.162421486036524	0.00668638881724118
IL6ST	-0.0230480982264902	0.625278192621713
IL7	0.017573932583776	NA
IL7	0.00446001164431475	NA
IL7R	-0.00286637453943772	NA
IL7R	0.0452968284540267	0.173355488268454
IL8	-1.13506372105514	0.000272397759080835
IL8	-0.736626611791594	0.000641675990262682
CXCR1	-0.0160398956748322	NA
IL8RB	0.0133298583790831	0.716633425543693
IL8RBP	-0.049545476794286	NA
IL9	-0.0244927058703732	NA
IL9	-0.0231426210412415	0.635690045974097
IL9R	0.022877804462663	NA
ILDR1	-0.00861298119995269	NA
ILF2	0.106963626221647	0.283981032901047
ILF3	0.401138623879737	0.000185411721880256
ILF3	0.092143816428722	0.107014325111189
ILF3	0.242958541130028	0.00420588672405163
ILK	0.0263290284268756	NA
ILK	0.483953508576024	1.47710401445366e-08
ILK	0.224639187844637	0.00117105158967012
ILKAP	-0.134222539146764	0.122703055706281
ILKAP	-0.0129403116492695	NA
ILVBL	0.0715971620127451	0.316120777222895
ILVBL	-0.206244143084318	0.0194376655378502
IMAA	0.00917364506520713	NA
IMAA	0.00594248665222086	NA
IMAA	-0.00238871128138562	0.991326925107485
IMMP2L	-0.12536288653201	0.0973470886580217
