gene_name	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_log2FoldChange	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_padj
Cp	-0.229996117068734	0.285809704112279
Crot	0.0601000492959557	0.796337467178336
Rps6ka1	-0.538157279326281	0.00383218108191427
Calb2	0.602291828754166	NA
Snrnp200	-0.21831033671288	0.0481879981015868
Ciao1	-0.0289701602888877	0.95322347120342
Has1	2.07379187187068	2.3794591065955e-05
Taf6l	-0.191507029508542	0.33269469468451
Insig2	0.121375212626847	0.775907047558498
Kpna6	-0.127311383070594	0.751907149662553
Man1a	0.281232678182821	0.0546404474838954
Itpkc	-0.0489158332008136	0.945992971190067
Coq8b	0.0632451941562247	0.740266957305432
Brd8	-0.145614116513348	0.338586508816305
Kif20a	-0.342429478344588	0.0350190028350849
Farsa	-0.0682754306958387	0.727928759846885
Gcdh	-0.169712759160279	0.402571650682132
Mast2	-0.125450546463208	0.565154287017385
Dnase2a	0.0330840096168314	0.887875980502563
Rad23a	-0.395625158611457	0.00426690985968468
Calr	0.183714286158804	0.219074238104498
Syce2	-0.246277930842688	0.436564069923405
Nfat5	0.22154093600052	0.0306803842392679
Nob1	-0.0421668842378435	0.961896965985335
Nqo1	-0.264408034698613	0.221861290577541
Ppfia3	0.563001459822782	NA
Gys1	-0.275813382480979	0.310905212450477
Ruvbl2	-0.132960063601412	0.500843196848298
Lin7b	0.694459383049817	NA
Bax	0.137903871980948	0.610966991618565
Il7r	-0.205689889410476	0.483691663591622
Tfam	-0.0551167889628837	0.796850252085291
Zfp81	0.076317161028112	0.742285588393533
Efnb3	-0.110327234424757	0.823599645821176
Mmd	-0.192599439221176	0.197438500645502
Hlf	0.123572730710792	0.752991110428073
Fam162a	0.113186717521132	0.628809036442934
Rpl8	-0.00391215498657721	0.993606058861537
Grm3	0	NA
Ssbp2	-0.118050418304743	0.711855971223444
Fancl	-0.300191746308997	0.377255651095075
Brinp2	-0.492249111767947	0.346972080391118
Gstm5	-0.155851415825292	0.487136708517634
Gstm7	-0.75824358556857	0.181480584679675
Gstm3	0	NA
Stat3	0.0560808411869338	0.816950538689029
Stat5a	-0.238596187421453	0.226621322035119
Cavin1	0.140070962653012	0.560861300613224
Map3k11	-0.191999462230325	0.247176455448078
Akt2	-0.123404585658515	0.485171325917286
Dnaja3	-0.180662579342463	0.347273476055759
Hmox2	0.0856225754545731	0.802451126022267
Cdip1	-0.19325952683474	0.348473623193971
Map3k20	-0.113954025827116	0.665204391360758
Cwc15	-0.0592955012766358	0.583712045906444
Col5a3	1.39670463587008	1.18370710902864e-05
Dnmt1	-0.247656393300121	0.200940095588764
Ppan	0.171800427704896	0.45336875516365
Angptl2	1.00010425690885	0.0128123571542897
Cacna1e	-0.368141601091854	0.262963494730589
Cacna1b	0.371277462241355	0.875448539401026
Trmt10a	0.241605624465753	0.558313127777304
Etv1	0.220411038313111	0.776515019496212
Kifc2	0.104674131289849	0.919098476640792
Psap	-0.0746358860796847	0.390434156166361
Ikbkg	-0.191351750815761	0.47235626112174
Pax2	-0.0413738684089011	NA
Wars2	-0.176188281444207	0.848297877890029
Atn1	0.172016051127479	0.508520355884381
Phb2	-0.133452585420786	0.274568224751555
Ptpn6	-0.346347151172271	0.0718926331788777
Eno2	0.510139199795388	0.198774527153099
Emg1	-0.15232896169437	0.285034705884361
Lpcat3	-0.169914406601626	0.355384534235222
Atp6v1f	0.0834806317409639	0.690399751661311
Il12b	-0.0477721962470038	NA
Clcn5	0.485768514211464	0.0529481323321948
Clcn3	-0.16682508740691	0.459410553107673
Hif3a	-0.507086570294741	0.518678217097058
Gpx6	0.0120676867858563	NA
Gpx5	0.00472194646488993	NA
Pde1c	0.351255592606984	0.342241391177816
Utp20	0.0259167238051406	0.97169976406938
Spic	-0.320873630926602	0.224226931112866
9330159F19Rik	-0.399493386469299	0.195109020162149
Cul3	-0.126502492676497	0.52796532372032
Sst	0	NA
Il11	2.23040290945234	0.000180647255088772
Large1	0.0141316459185437	0.993705076307594
Ddx56	0.0545190533669352	0.773324609988794
Tmed4	0.0791110620054985	0.808138966132358
Col26a1	0.578216092222954	0.519912365835811
Bid	-0.197825188888496	0.493572959427409
Ralb	0.0604707818286083	0.714774195830126
Ppp1cc	-0.0621439001650974	0.892066476844257
Dnajb11	0.0632467274751413	0.67517537913727
Tbccd1	-0.280540439967491	0.198583765155575
Clec11a	0.525651622351039	0.029655253488844
Zfp324	0.427422653514404	0.121036851971097
Gab2	-0.222562090930125	0.0186638511445401
Coro1c	0.104728074573238	0.600235988029435
Tax1bp1	-0.111037588866472	0.0736679551829739
Psg17	-0.0525204078483531	NA
Psg19	-0.913278938204989	NA
Ctse	-0.45661024727801	0.0557673636499846
Ndrg2	-0.238071547729244	0.489615502433345
Mettl17	-0.176005286320225	0.680667360657374
Arhgef40	0.0978257798304993	0.645360371378375
Pnpla6	-0.333142612300939	0.194495615507684
Mcoln1	-0.137327470242637	0.400026984736705
Arhgef18	-0.16909263005141	0.378952790394897
Pkn2	-0.274973764837086	0.00953148344633345
Cd33	-0.196811061077371	0.240928904896461
Etfb	-0.174755657162533	0.228283318548405
Nkg7	-0.284855866625042	0.40967896609716
Stxbp2	-0.302425748503719	0.167113871530141
Pcp2	0.267911004714646	0.799546424732056
Sgce	0.266699845665915	0.213531898437876
Chn2	0.461429115139263	0.173620361610577
Wwox	0.172498798475897	0.406086370306347
Slbp	-0.320922023026875	0.0655301834099117
Tyr	-0.253236107389835	NA
Ghrhr	-0.295670044555242	NA
Aqp1	0.0544281474438896	0.682867011887556
Arid3b	-0.273196302416513	0.411303727289177
Cnn2	-0.154407889218544	0.456259610190364
Polr2e	0.0463005671917222	0.784035997249561
Abca13	-0.280903011007884	0.166598252789054
Myo9b	0.0820716824596622	0.601438648209275
Hdac9	0.0664653629475112	0.846171748865128
Ly9	-0.233706887041774	0.424465687592299
Cd244a	-0.183856465001724	0.757685303867867
Adgre1	0.0359820314727443	0.929271122099543
Mtfp1	-0.201334524056226	0.510765540454117
Rab23	0.46402630587541	0.195072352291121
Rab11a	0.0923517868163912	0.517512495394465
Eif2b2	-0.0601340823306587	0.832300969836494
Dlst	-0.119213081677775	0.306235869845733
Pgf	-0.0387811580959283	0.905640840885694
Ulk2	-0.0583472514622963	0.728134107146412
Ccl24	-0.58097959468987	0.26094248168679
Dgkq	0.0135874568771203	0.982696911396795
Tmed11	NA	NA
Grap	0.10701363437598	0.808479513763224
Pou1f1	0.436767036096284	NA
Chmp2b	0.0893540413401418	0.492958083828836
Plod3	0.265946055759653	0.242603231559073
Ap1s1	0.201519277102781	0.276515382523655
Mapk13	-0.285325003844127	0.267388805534509
Srpk1	-0.120702155109526	0.523730557767428
Pax3	-0.224096399030724	0.858162785797338
Lbr	-0.252955016628495	0.117199542640381
Crabp2	1.76087679638489	0.00593423521536961
Nes	0.110978888644419	0.793470008565152
Bcan	0.0843508102165521	0.904748749162568
Hapln2	0.0668732304898762	NA
Prcc	-0.0242722205078189	0.89693935729987
Rrnad1	-0.151894778979189	0.370838796844391
Hdgf	-0.145325772576787	0.0770396504831501
Slc25a18	-0.332256557373259	0.724028128013187
Thop1	-0.164189217481146	0.643780803585694
Apba3	-0.2114484677683	0.628809036442934
Matk	0.00337948601685962	0.953970804079651
Pias4	0.298048488148733	0.197660493181959
Map2k1	-0.0172597034032945	0.896922601306927
Sgta	-0.00554016244671067	0.989044884231646
Nmrk2	-0.220991226441461	0.708434283300592
Tmem242	-0.102628980949986	0.626357522074204
Dtx2	0.100705778647452	0.632349656280435
Zp3	0.00623814333399553	NA
Hspb1	-0.282517616361357	0.590347108078088
Rasa4	-0.117444371589118	0.626012175319613
Syt5	-0.205371034382424	NA
Hnrnpa2b1	-0.104012397190127	0.273731713829734
Fxyd4	0.48536909157339	NA
Ccdc130	-0.00439778636349459	0.946841246144625
Mri1	-0.241742635372166	0.609604700957093
Prkacb	0.121102635391198	0.596758883337138
Sgsh	0.295973387405211	0.164250018912765
Chd5	-0.654056355831768	0.628973407175369
Cstb	0.313067387313189	0.0496671793670625
Sh2b2	0.12906281284451	0.673117075375055
Pex5	-0.0143857113124494	0.9914584165859
Jkamp	0.139191848331226	0.396822255996245
Cd44	0.0350771672916383	0.814589002010787
Slc1a2	0.0419511000018663	0.982494068028833
Eif2ak4	0.139746938485735	0.608312558797328
Wdr1	-0.0283650127868297	0.920964727628456
Slc2a9	0.0275096400417019	0.913790101950243
Wisp1	0.351522797236931	0.0670970757573209
Ndrg1	-0.0823695706031227	0.580631635215215
4930550C14Rik	0.266302026543187	0.682818720095015
Man2b1	-0.157546288007792	0.391224174641435
Klf5	-0.227770340448638	0.204966681865507
Wdr83	0.168493923321098	0.433344677698236
Prdx2	-0.257737750478029	0.29351874245043
Polr2a	-0.110752675286131	0.311461627288547
Shbg	-0.250436105405981	NA
Senp3	-0.000711797274742147	0.992674734164883
Corin	0.523716761488097	0.434611566123082
Plekha8	0.103088295905822	0.669242410308609
G6pc2	0	NA
Spc25	-0.38666616514955	0.0499428352502117
Dnah2	-1.06578886402301	0.0896787707825801
Ripk4	-0.642069587413471	NA
Ufd1	0.0342871509382225	0.973325293842262
Zfp287	0.136889189953837	0.797924760194036
Prlr	0.442872008266698	0.575857732269223
Letm1	-0.184011294944987	0.249235032893263
Ubqln1	-0.125786975295398	0.11407225456837
Fgfr4	0.716608354327813	0.237114476034411
Cadm3	-0.0387886125842314	0.951618452875635
Fcer1a	-0.4078962790282	0.338190334871763
Txn2	-0.157001707589197	0.386167607920621
Casp14	0	NA
Slc1a6	0.0419903843336447	NA
Slc1a3	0.345566912461798	0.226541830325418
Crbn	-0.184287172815712	0.226897104554996
Il5ra	-0.0706337267848073	0.852498914372199
Msh6	-0.239523117736368	0.108320560271283
Fbxo11	0.0183115792548714	0.954228149258631
Mlxipl	-0.350925298256797	0.242105323525578
Tbl2	0.192068611638528	0.608096616724817
Bud23	-0.282768350293477	0.176372749262396
Nid1	0.473738027703569	0.047253134271509
Mcm5	-0.343480290263917	0.027451426970037
Hmox1	0.190126525753613	0.514358576224621
Mprip	0.0284542265798002	0.886465697472089
Cic	-0.0424187338778439	0.862103206912216
Pafah1b3	-0.178035722423517	0.665481506731493
Il27ra	-0.11396946944277	0.864239170924974
Prkaca	-0.102171732843523	0.600113015423336
Asf1b	-0.301377271116936	0.16526576964484
Myl10	-0.035134467929239	0.851331392854511
Ddx39	-0.117361420477422	0.457201841473078
Dnajb1	-0.139661738678488	0.536329366386846
Msh4	0.0930058530413747	NA
Usp40	0.0597219106554915	0.93206493155758
Evx1	0.0210261267410816	NA
Kbtbd4	0.149322022005002	0.866584523392614
Celf1	-0.166187289756446	0.470837066386201
Ndufs3	-0.208541065272658	0.348293931312403
Por	-0.16036462848112	0.263491065246566
Igf1r	-0.180900894768574	0.153336807431834
Insr	0.0423937676696245	0.834051184057306
Fcer2a	-0.816801252897638	0.0764712097819928
Cyp2a5	0	NA
Atp4a	-0.0365312230974685	NA
Trim28	-0.0595694798931003	0.830387917095258
Ube2m	-0.190151702641852	0.174335830951492
Adcy9	-0.202765916841322	0.443776973673828
Mef2c	-0.219826185166294	0.329650844404579
Ctr9	-0.0199949516686256	0.858162785797338
Eif4g2	-0.0250635859154862	0.911086023106653
Mrvi1	0.0432507848263294	0.903630972164904
Pcyt1a	-0.180973348810017	0.140237761053926
Zfp592	-0.242604690912867	0.323072261220582
Psmd4	0.0271574122249635	0.947272989380937
Tmod4	-0.0975655889928289	0.801696716087554
Insrr	-0.0127031980999661	NA
Cabp5	-0.162908606166362	NA
Snx6	-0.0435644374871103	0.829296267441511
Mthfd2	-0.0761921591704472	0.740074120241948
Kit	-0.182890175485282	0.593245854499524
Tomm40l	-0.00622216389280805	0.923196077031034
Nr1i3	0.0882297992144383	NA
Apoa2	-0.256899696243675	NA
Pan2	-0.109349031521714	0.418118648665347
Cs	-0.216602126636474	0.286397201243537
Ampd3	-0.265505923408012	0.116593388421756
Bcas2	-0.0809164949293304	0.505277020939597
Sh2d1a	0.0294132455352834	NA
Ctcf	-0.15720175988324	0.2077199071547
Pard6a	-0.2753557991378	0.564268054327817
Agrp	-0.100192196656561	NA
Pvalb	0.130376419975097	0.890593971524579
Tfap4	-0.476218242871995	0.0273185292275025
Ranbp1	0.0543105106897484	0.816950538689029
Cd247	-0.222824753617474	0.598842458600946
Rfx5	0.178188330913435	0.495097463148443
Psmb4	0.136311336968349	0.355339650840211
Mmp8	-0.357577423458246	0.0318769570149716
Slc30a4	0.404354093117666	0.000972103853761874
Sqor	-0.183121321215932	0.213192619646881
Bloc1s6	-0.0877507906209095	0.793490948086126
Metap1	-0.0724302532474387	0.702698051971153
Gpr108	0.0356086553010188	0.826062716133698
Tnfsf14	-0.259797373161717	0.283383186977646
Gata6	0.934422485414228	0.144933743138512
Rsl1d1	-0.00964532594835876	0.964914901203418
Cnga2	0.257386140304301	NA
Apc	0.0359024436666121	0.903349071114021
Reep5	0.143737400516574	0.142223067273609
Ergic3	0.129778719348647	0.46494357634573
Uqcc1	-0.205962108097254	0.431292321064698
Spo11	0.177078365068318	0.887703219296461
Ncoa2	-0.170086946131343	0.272285507730584
Prl4a1	NA	NA
Trh	-0.002596269068947	NA
Nr2c2	-0.0613810644996129	0.824801510234647
Nr2c1	0.00799925593184716	0.987545630175995
Smpd4	-0.122014449457612	0.678179100584586
Pex1	0.0693564917875586	0.903443981058478
Otx1	0	NA
Kctd20	-0.13925176360026	0.323729864511016
Itgae	-0.12845937142507	0.912181519408414
Ctns	0.115440215481763	0.438664813939568
P2rx5	-0.0378795122758009	0.824246211049212
Shpk	0.138799352680513	0.701332876927574
Trpv1	-0.00580399099047172	0.973514657420293
Ephb3	0.686604904963758	0.138521254449818
Tuft1	0.0230255010228439	0.998202020730181
Rcn1	0.639194676162598	0.00214229525540267
Dnase1	-0.659008185293516	0.221450423246224
Trap1	-0.096628048397156	0.590347108078088
Naa60	-0.11607551252069	0.596631892311392
1700037C18Rik	0.547718756338027	0.204829243270916
Ankrd13d	-0.290397640306361	0.719212771434888
Tyrp1	-0.231058955180785	NA
Tpr	-0.0902447182158947	0.505153522074393
Pdc	0.327965501123425	NA
Odr4	0.0496715701471582	0.855943603300465
Prg4	0.768169386626366	0.0856847450456972
Dhx34	-0.257711356841698	0.233289229605274
Kptn	-0.089407176478068	0.836319024160923
Napa	-0.0915999767119217	0.742854581157728
Sra1	0.258168305581532	0.0482530787509647
Calcoco2	-0.00992760576325908	NA
Atp5g1	-0.322233257674843	0.311461627288547
Snf8	-0.118678500430368	0.49887288245343
Tbcb	0.147519975949749	0.518678217097058
Inpp5k	-0.160988355380423	0.308126794495752
Crkl	-0.141982504403288	0.249235032893263
Upk3bl	0.464779369459726	NA
Eps8l1	-0.1938224302521	0.986706198333457
Clint1	-0.0645817261326994	0.411897242461407
Prss16	0.114612330195346	0.764384450256559
Cdkal1	-0.0551857447556967	0.820460504687993
Rhox6	NA	NA
5430419D17Rik	0.630234324792362	0.205879357444953
Htra1	1.2382645084422	1.04691045216976e-05
Zbtb17	-0.0230465020343559	0.893925646346794
Clcnkb	-0.044187473481113	NA
Fam131c	-0.754828480415213	NA
Fblim1	0.435996357393003	0.0420461483620675
Hspb7	-0.250052914913479	0.535850999170753
Epor	-0.442626193121336	0.161824567593999
Ccdc159	-0.0974359452805361	0.858155657877653
Mob1b	0.0320301819017589	0.860192847667245
Atp6v1b1	0.03719027922964	NA
Vax1	0	NA
Atp6v1b2	-0.100018268418114	0.478353407568276
Eps15l1	-0.121373839273426	0.244007488657789
Tep1	-0.116494432932764	0.680367268620756
Ttc5	-0.0243391694293373	0.908040198147393
Osgep	-0.106453784516448	0.547370835785434
Aamp	-0.00916023546810515	0.945188588765711
Tmbim1	0.254977844200397	0.337843410872527
Arpc2	-0.104395945327876	0.240931136390768
Kmt2b	-0.0452674249978933	0.874003373420353
Zbtb32	-0.161686862180799	0.943825237768764
Etv2	0	NA
Upk1a	0.148801885827016	NA
Tmem147	-0.0842298885839305	0.773931281437772
Rps9	-0.0187077991810748	1
Tfpt	-0.0593202703684232	0.868771536967373
Susd2	0.522210471449386	0.00713071642746148
Ggt5	0.136609588529857	0.645781808662685
Ggt1	-0.214755553506472	0.808388262293339
Crip2	0.422270195183699	0.0675375507709766
Crip1	0.79039005309658	0.00895748725157409
Cbfa2t3	-0.256294079193137	0.376513980006735
Fbln1	-0.300010633523796	0.261417207093542
Pgrmc1	0.376597410041371	2.13178404536839e-05
Gcat	-0.286523869201688	0.61677831248803
Tek	0.288425220500121	0.0431878894823883
Mpl	-0.198807511553154	0.575449499729779
Elovl1	0.0179968144010579	0.86790681095025
Med8	-0.241252854056583	0.0501419659594933
Hyi	0.653898520708275	0.00382082137544471
Cdc20	-0.260683277300576	0.301157712075912
Adamts4	1.2799492446782	0.000939341696258576
Nectin4	-0.275565285344202	0.586762814315655
Pfdn2	-0.0742758570557385	0.578878721240573
Rnf114	-0.235978026435585	0.0964348076512718
C330007P06Rik	0.0322735531316678	0.858155657877653
Neurl1a	-0.203916894255765	0.607890050357941
Srm	0.322930078986124	0.0787995461462451
Epha2	-0.380339975690615	0.129886174371763
Rbm14	-0.231280919954861	0.760229441223697
Actn3	-0.0827099173747577	0.806588197269482
Zdhhc24	0.036815445894825	0.929967033783248
Bbs1	0.361713786565619	0.09040032764087
Slc34a3	-0.00993197269203568	NA
Ndor1	-0.0751009909693767	0.883640518601895
Nsmf	0.349486139425256	0.253761966879976
Prl7a1	NA	NA
Prl8a9	NA	NA
Pdk1	-0.209999925424451	0.378952790394897
Ptbp1	-0.0969114269594667	0.688986192071006
Mvd	-0.302544339102241	0.13900874343763
Cyba	-0.176615951490853	0.428523545661994
Itih3	0.371476629788242	NA
Tmem110	-0.0306906852909513	0.921079429026637
Sfmbt1	-0.0670154109717531	0.794515247002353
Itih1	0	NA
Ihh	0.147993023969993	0.894692887231576
Prkag3	0.0715591889577711	0.912394628094747
Cryba2	0.248949495188098	NA
Atp7b	-0.385536383087443	0.286956220264944
Defb2	NA	NA
Slc4a1	-0.569578574067975	0.0698169301150723
Rundc3a	0.315020081346096	0.670281895985451
Slc4a3	0.181715034774293	0.747577682512099
Cdt1	-0.267275190462885	0.365716451011201
Runx1t1	-0.464669099903097	0.263258201956947
Snai3	-0.449645917595195	0.420783657482354
Aprt	0.036321470966277	0.836196178137709
Gtf2h1	-0.154684828438111	0.275571830143774
Hfe	0.108750425720804	0.736899943196324
Slc5a6	-0.0933090651915128	0.925344439276165
Tcf23	-0.221382204003945	0.683025559119708
Nphs1	-0.169180490449974	0.995015872830342
Aplp1	0.400535981819078	0.44602574605117
Qrich1	0.00723947138123399	0.983185582840162
P4htm	-0.374141635218835	0.525097687069708
Usp19	-0.153956817820656	0.438825773457752
Pola1	-0.176152479330833	0.533830528460388
Cdc42	-0.00113221474460454	1
Pknox1	-0.252689863922848	0.13530222898886
D130043K22Rik	0.271583550225082	NA
Gmnn	-0.243969349790642	0.242873388460446
Acot13	-0.214441423885697	0.329031702251612
Zfp184	-0.128717193392491	0.919098476640792
Cyp27b1	0.660726435458873	NA
Cdk4	0.0870358514213489	0.617770005700751
B4galnt1	-0.170143490544968	0.409976396314782
Mettl1	0.161129996007615	0.555337029304709
Tspan31	0.35019122356972	0.0976419781991301
Kif5b	0.0592663420392807	0.740669465130022
Saal1	-0.0886436923005387	0.763533671835964
Tph2	0.331322478942427	NA
Krt23	-0.0026088059872807	NA
Cnp	-0.382669010201659	0.0347032158255595
Ttc25	-0.146772022140837	0.811686169880437
Sulf2	1.25485434131193	0.000272654174022194
Sod2	-0.250024015436643	0.183722620648866
Tmco6	-0.307421855132005	0.194495615507684
Stambp	0.0731277847098462	0.660798132109181
Ezh1	-0.152739157285063	0.578626183067959
Hap1	0.208218139789308	0.895837409464409
P3h4	1.27020714945386	3.90882056221642e-06
Ctnnb1	0.0818153036381893	0.633822093658479
Eif1b	-0.0472010714124749	0.809661452103827
Klk4	-0.267801541930779	NA
Chrd	0.691673351946769	0.00671068775556472
Psmd2	-0.115261290682473	0.35531082166213
Syngr3	1.31732148657312	NA
Vars	-0.131906712190202	0.56110545550737
Vwa7	-0.388556791546408	0.169573448424054
Hspa1l	-0.294891813889517	0.334726750169144
Slc44a4	-0.230260564855539	NA
Msh5	-0.371765711709486	0.48541915187046
Abhd16a	-0.245040165575204	0.21952708178282
Neu1	-0.175929138560276	0.364973832650848
Ddah2	0.488870549243646	0.0600369576384832
Clic1	0.0860659718935371	0.590039913721539
Lsm2	-0.158274571202659	0.585348438837843
Pole	-0.17120243358814	0.556756715741611
Atp1a2	-0.179874021684875	0.611676258936168
Atp1a4	0.092739166717147	1
Casq1	0.151543558458893	0.866251282551033
Stx1a	0.235368052039233	0.712323324575557
Ceacam9	0	NA
Zfp775	-0.148148688254418	0.895384310184037
Scube2	0.674714006223521	0.0825390104064468
Mrpl49	-0.0028606547599823	0.977161808672088
Dennd2c	-0.210154134048556	0.400026984736705
Mark3	0.0169592849926747	0.946841246144625
Gatad1	-0.124447686669902	0.213464273849802
Pcdha11	-0.0779226892313274	NA
2310003L06Rik	0	NA
M6pr	-0.0891150932437813	0.359715764758056
Lrrc8a	0.168510042105628	0.259156844245811
Mc5r	-0.0369131734402049	0.931771235111823
Ppp2r1a	0.0319043194959505	0.862697083185207
Fance	0.224515396074723	0.60792411192128
