gene_name	Injured_C57BL_6_1_day_post_injuryvsUninjured_C57BL_6_1_day_post_injury_log2FoldChange	Injured_C57BL_6_1_day_post_injuryvsUninjured_C57BL_6_1_day_post_injury_padj
Serpinb3d	NA	NA
Ces5a	-0.365826636277365	1
Adtrp	-0.298292968914213	1
Zscan5b	0	NA
Vmn1r237	NA	NA
4933430I17Rik	0.0865893828317693	1
Gm9234	-0.0572984720573192	1
Defb35	0	NA
Palld	0.143088714752829	1
Mettl7a3	0.0388657948846474	1
Trim31	-0.00508301676682702	NA
Gm10036	-0.0684041642425143	1
Eml1	0.0482184942173138	1
Olfr818	NA	NA
Gm11189	0	1
Sdhc	-0.129995592001348	1
Olfr1503-ps1	NA	NA
Olfr825	0.494297516631572	1
Zfp729b	0.0145009528205601	1
Nfam1	-0.0711443978488616	1
1700084J12Rik	0.540214072198851	1
Olfr127	-0.280818856030804	1
Gm5771	0	NA
H2-M10.3	0.251598846573858	1
Tpm3-rs7	0.177220311959652	1
Vmn1r82	0.417442034409131	1
Gstm1	-0.0777068985755215	1
Adamts17	0.233681439559337	1
Xlr3c	0.515153010389795	0.891500177585837
Chsy3	0.321669141420035	1
Sez6l	0.13609900314795	1
T2	0.422549456550261	1
Gm5431	0.288304840734289	1
Krtap6-1	NA	NA
Smco4	0.0959176766614709	1
Gm5148	0.216582525553766	1
Gm5407	0	NA
Mmel1	-0.275861352078365	1
Zfp980	-0.764144281650829	1
Olfr746	0	NA
Zfp846	0.0533832355528235	1
Olfr1126	NA	NA
Olfr66	0.419907786030021	1
Serpina3k	-0.143906896455974	1
Gstp3	-0.0892489197285084	1
Arhgap35	0.0992966045457391	1
Usf2	-0.0773990904909022	1
Cryzl1	0.173474972038492	0.951963623565104
Olfr506	-0.30753983396283	1
Gm10037	-0.337322203078761	1
Kcnh1	0.00418016182340788	1
Tas2r138	NA	NA
Olfr822	0.179391247277133	1
Tcp11x2	-0.26946208611046	1
Tspan7	0.0825664538499729	1
Idi1	-0.0562091863214385	1
Serpina9	0.209993202013913	1
Mrps14	0.0297898076224904	1
Olfr25	NA	NA
Olfr412	0	NA
Gm10038	0.595986646579283	0.720881097254296
Gm12253	0.333197514607219	1
Espl1	0.0675655935633875	1
Zfp68	-0.00404932968912923	1
Prp2	NA	NA
Spock2	0.17639433695551	1
Mcm9	-0.0839252887264712	1
Upf1	0.0974405166838578	1
Ube2e2	0.0410947188135107	1
Phf21a	0.0485374071512356	1
Dock1	0.00642254814784143	1
Xlr5a	0.0120825922151758	1
Zfp85	-0.0707755812410885	1
Tas2r117	NA	NA
Smim4	-0.0569669456465195	1
Krt6a	-0.0340510583619181	1
Abce1	0.146453248670395	0.48741892177309
Gm6612	0.034785025771247	1
Gm10040	0.718873413913942	0.891500177585837
Krtap21-1	NA	NA
Hist1h2bg	-0.533785537559623	0.906452753729539
Phtf1	-0.072591786654638	1
Rrp1b	0.0113345068838112	1
Gpr182	-0.149130976037577	1
Prss43	0.0275662885510026	1
Vmn1r64	NA	NA
Qrfpr	0.0373180617535051	1
Zfp420	-0.250599693110549	1
Txndc9	-0.00622646879695372	1
Syt17	0.509140354402067	1
Cxcl2	0.765734150505465	0.96816870065227
Rpl27a-ps2	0.0588093813794361	1
Btnl4	0.163332663462369	1
Nrf1	-0.08695432129762	1
Panx2	0.411937833858974	1
Rpl10-ps3	0.390276840432246	1
Map2k5	0.0824021081459332	1
Znrf2	-0.0806699938490603	1
Gm26920	0.0975600402711965	1
Dhcr7	-0.192494061501439	1
Gm5471	0.0311885805400574	1
Gm8369	-0.00511926841181316	1
Wdr91	-0.154082930950389	1
Kl	-0.153889440621849	1
Olfr869	NA	NA
Scp2-ps2	0.0513329636308325	1
Rnf207	0.187637227491213	1
Pip	NA	NA
Fam133b	-0.0493132696728521	1
Gm10042	NA	NA
Olfr801	0.00958224456911297	NA
Olfr933	0	NA
Mup5	0.560440078169467	1
AW822073	NA	NA
Gm15590	0.224760820451618	1
Rpl23a	0.0292894848805633	1
Dppa4	NA	NA
Rpl5	0.10845009820401	1
Gm2531	0.571042526514198	1
Defb50	NA	NA
Tmed9	0.185277111028243	0.873141822418969
Gpc6	0.120193760904369	1
Cela2a	0	1
Gm5801	0.0227599722439265	1
Serhl	-0.00813570981898458	1
Tmod3	-0.0816845424382602	1
Anks1b	0.0210816225279699	1
Gm6462	0	NA
Fbxo18	-0.05595409049788	1
Rpl30	0.0892592443974563	1
Rpl28-ps1	0.0339463126250553	1
Rpl31-ps20	-0.120653748683727	1
Cyp2d41-ps	NA	NA
AY761184	NA	NA
Adra2b	-0.460263317941423	1
Gm5265	0.00212911593382452	1
Gda	-0.0511874085683493	1
Gm17383	-0.150189983664804	1
Capn11	-0.439887337637911	1
Olfr875	0	1
Vmn1r63	0.00353314406845584	1
Zfp110	-0.114811890692512	0.976832023857389
Speer4f1	0	1
Eif4b	-0.0531243819900843	1
Samd12	-0.391424165913492	1
Olfr58	-0.0197393920460568	NA
Olfr69	0	1
En1	0.108956744779699	1
Nkx2-9	-0.129487318955342	1
4932411N23Rik	0.0515931295635711	1
Tubb2a	0.265741110846861	0.823977639069062
Vmn2r51	NA	NA
Ccser2	0.038822822406583	1
Olfr846	0.151051707450214	1
Rpl21-ps12	0.0285784570312515	1
Memo1	0.0340638813336749	1
0610030E20Rik	-0.089008548641825	1
Egln2	-0.102392927583324	1
Fcer1g	0.162101590524067	0.999454628453245
Gm4763	0.00957922109835324	NA
Gm11937	NA	NA
Cd300c	0.177414061708456	1
Lin9	0.0479180778961184	1
Kcnt1	0.130439578080067	1
Prr19	-0.0122772024125865	NA
Kcnj14	0.195390632745948	1
Gm9174	0	1
Zfp958	0.0845672437761177	1
Osm	-0.179785458712414	1
Thra	-0.0930251142199705	1
Rnf169	-0.0406155564146857	1
Hist1h1b	-0.0131380758057478	1
Cds2	-0.006712347630558	1
Nfe2	-0.0837314681846281	1
Nap1l1	0.111873093751803	0.975055280379152
Olfr97	0	NA
Col13a1	-0.0140981111213332	1
Olfr331	NA	NA
Hspd1-ps3	-0.165443544722094	1
Ppp1r2-ps3	-0.0572675616077703	1
Pirb	0.0506970523876038	1
Olfr146	NA	NA
Opn1sw	1.03644866287353	0.789546392005261
Rex1bd	0.260299773346743	0.906452753729539
Abi1	0.129418446608904	0.916978481185556
Rps27a-ps2	-0.335803279645913	1
Olfr952	NA	NA
Gm4832	0.240511417502366	1
Gm5582	0	NA
Zfp516	-0.0327734853965661	1
Zfp708	0.0804803552234217	1
Olfr1025-ps1	NA	NA
Deaf1	-0.107099841666051	1
Col25a1	-0.233260040262913	1
Rsl1	-0.140153695378345	1
Olfr1413	0	NA
Gm10051	-0.429079515289254	1
Pla2g2a	-0.122676201582717	1
C1qtnf3	0.458100781823256	1
Slc10a5	-0.399025778821183	1
Gm10052	0	1
Ccdc192	0.328263905408625	1
Gm10053	0.0843604394891552	1
Gm2174	0	1
Gm5185	0	NA
Tex48	0.0491725668634787	1
Cfi	0.639907445626572	1
Gm4822	0	NA
Fam57b	0.0906153270671343	1
Kcnc1	-0.273041326883143	1
Usp17lc	0.312715152151116	1
Hdhd5	-0.168941646696523	1
Olfr1406	0	1
Vwa8	0.0929478434593543	1
Grin2a	-0.283095458735231	1
Hnrnpa3	0.111034889649078	1
Sh2d3c	-0.0951186381237575	1
Gm5409	0	NA
Kcp	-0.275592574137635	1
Olfr1201	NA	NA
Olfr128	-0.0241838051048552	1
Olfr482	-0.259508767473622	1
Rpl18a-ps1	-0.0882243478272392	1
Eno1b	0.886887939258163	2.79467766972542e-154
Klk1b9	NA	NA
Olfr15	-0.281109237454609	1
Frem1	-1.04560800688198	0.271438627621605
Tma7-ps	NA	NA
Rad51b	-0.0358000551077152	1
Gm10059	NA	NA
Olfr749	NA	NA
Rpl18	-0.121069879258602	1
Pth	NA	NA
Olfr698	NA	NA
Fcgr4	-0.0872036813099482	1
Olfr1504	NA	NA
Olfr961	0	NA
Ifitm6	-0.0431745430193699	1
Olfr1263	-0.0206262794015125	1
Gm10061	NA	NA
Lrrc74a	0	NA
Nap1l4	-0.0626637421816524	1
Ifnl2	NA	NA
Olfr814	1.1125983017375	0.637909153694527
Olfr539	1.22748160385224	0.366019003154775
Zfp945	-0.0274689048383313	1
Ntrk3	-0.404153145241575	1
Mfsd4a	-0.280222392917467	0.353932155847724
Rpl26-ps4	-0.0145833596680627	1
Gm8129	NA	NA
Krt40	NA	NA
Pde1a	0.0851083502707293	1
Gm8991	-0.111975561109957	1
Skap2	-0.0196914563858206	1
Mtfmt	0.104375393716531	1
Fam19a1	0.367320970561688	1
Olfr913	0.00958269403330874	NA
Gm12715	-0.417455258502581	1
Lep	0.210305280688772	1
Il1rapl2	0.084927105462194	1
Olfr1130	0.00380472435997419	1
Vmn1r71	0.541037580540092	1
Hnrnpm	0.00257956685782584	1
Ddn	-0.0663560913839753	1
Gm13084	NA	NA
Gm6802	-0.237606006185185	1
Defb4	NA	NA
Ppp1r2-ps4	0	1
Foxb1	-0.0195404210914869	1
Sept9	-0.0860382570856478	1
Olfr345	NA	NA
Tpt1-ps5	0.664174895174564	0.858843577013955
Gzmd	0	1
Usp47	-0.0649279309148411	1
Zc3h4	-0.170891484834335	1
Naa38	0.244971337694106	0.83546645706203
Olfr224	-0.159096778073754	1
Vpreb2	-0.547768061370734	1
Cdyl	-0.0466511347666669	1
Rpl11	0.0401652387749129	1
Gm5434	0.214317394141345	1
Olfr836	-0.00507909962794143	NA
Vpreb1	-0.179934195748122	1
Slc27a4	-0.0471263323220433	1
Olfr295	1.089317477594	0.581675982460172
Tonsl	-0.0207427748539365	1
Hopx	0.050673813268985	1
Csf2ra	-0.0192335139719074	1
Eda	0.203643087828224	1
Zfp36l3	0	1
Slc14a1	-0.121441585530988	1
Aldoart1	0.000653156329720311	1
Gm10064	0.0169069019780179	NA
Wdr83os	0.102336797096675	1
Nrsn2	0	1
Fxn	-0.057669578539885	1
Olfr959	0.0362084334929602	1
Olfr427	0.802415626264383	1
Vmn1r33	-0.028834915646222	1
Olfr1014	0.00925352327431807	1
Tas2r120	NA	NA
Gfral	0	NA
Nkapl	0.380020898345035	1
Olfr54	-0.3666876071603	1
Mamld1	0.329175457372184	0.942461046285186
Tmprss9	0.50078493819566	1
Mrgprh	0.433109919692153	1
Ppp2r5d	0.0864096304942131	1
Tas2r125	NA	NA
Olfr434	0	NA
Fxyd2	-0.38039629459199	0.966499503142853
Gm8116	0.0101587272491315	1
Zfp933	-0.307217724230895	0.969454182296848
Olfr365	-0.0219167460817673	1
Actg2	0.541654530532989	0.892108247847936
Gckr	0.0732066169590042	1
Max	-0.047001089752683	1
Bcas3	0.0341671372301029	1
Hadhb	0.0402751876799276	1
Plac8l1	0	NA
Ptk2b	-0.104323367643357	1
Gm10065	0	NA
Olfr286	0.488020166762201	1
Gm7331	0.0722096752946145	1
Spag11b	-0.0250933021644211	1
Olfr979	-0.109629867442863	1
Mbtd1	-0.143870398146866	1
Zfp426	-0.0148644928704614	1
B3gnt8	0.0213995329447762	1
Plg	-0.00428370109074709	1
2610301B20Rik	0.163955113520624	1
Gm5528	-0.00961012476949713	1
Kbtbd2	0.110779830873757	1
Olfr727	0.372755645956193	1
Nhs	-0.0540264775778617	1
Arhgef12	-0.0533850924732521	1
Fcgr3	-0.00575303546213428	1
Olfr248	-0.0691177406213592	1
Olfr314	-0.0406562144275891	1
Znhit1	-0.109654135696925	1
Uqcr10	0.0701085251490249	1
Tcea2	0.0525645990397859	1
Fbxw26	NA	NA
Trp53	-0.00788858725853426	1
Ccdc28a	-0.211197384248198	1
Tor4a	-0.120324739744872	1
Ccdc154	0.772829147291007	1
Gm5292	0.369406890472257	1
Gm16218	-0.00527818301010475	1
Ube2nl	0	NA
Nsmce2	-0.0724743645724057	1
Calcrl	0.174234630563117	1
Olfr935	0	NA
Syn3	-0.138790954197217	1
Rnase2b	-0.300521835550355	1
Olfr222	0	NA
Olfr39	0.304630593212407	1
Sohlh1	0	NA
Rhox3e	0	NA
Krtap8-1	NA	NA
Clec4a4	-0.227158311875692	1
Gm7361	0.0526618180766407	1
Cbx3-ps7	0.0144024670676583	1
Rnase11	0.00958415183342559	NA
Reg1	-0.0101652125870008	1
Stfa2l1	-0.0768835582899827	1
Gm16379	-0.0168061301420034	1
4930524N10Rik	NA	NA
Krt4	0.00963499133733199	1
Taf1b	-0.173142321912111	0.972032323936061
Cdh24	-0.106349971952066	1
Olfr108	0	NA
Zfp637	0.211647800517179	1
1700020N15Rik	NA	NA
1700019M22Rik	NA	NA
Akap17b	0.14747502358493	1
Rcan3	0.096786602755772	1
Flot1	0.197682988204039	0.942358888783494
Olfr1385	-0.0363766275448646	1
Ndufs8	-0.204325635983311	0.980700182986563
Myl3	-0.00300357817639387	1
Kcnh7	-0.181079849537473	1
Fdps	-0.00541838567392563	1
Rps3a3	0.00483941519438633	1
Olfr767	-0.311509444922115	1
Taar2	NA	NA
Olfr682-ps1	NA	NA
Slx1b	-0.0139554197184149	1
Rps26-ps1	-0.0311550180507385	1
Rpl13-ps6	0	1
Nrm	-0.0388935212300495	1
Eif4a1	0.0900188820982937	0.966364907473058
Rgs3	-0.17428472096155	1
Atl2	-0.122030226874495	1
Shisal2a	0.00957701767405591	NA
Nkapd1	-0.0146940600986851	1
Olfr847	0.157175569747267	1
Dbp	0.0690380775435668	1
Gm5670	0.210727218938885	1
Gm16380	0	1
Kprp	0	NA
Sclt1	-0.0877920718710818	1
Rpl13-ps3	-0.323913670663375	0.000685674295169332
Zfp874b	-0.186892503431466	1
Zfp341	-0.0883062410262238	1
Gm11567	NA	NA
Kmt5c	0.0102567923129562	1
Kcng2	-0.233601798819696	1
Hydin	0.379292422910659	1
Ntng1	-0.587316748277165	0.785922986096399
Olfr826	NA	NA
Olfr1393	-0.0732691510876622	1
Tnip2	-0.0720428128966988	1
Olfr960	NA	NA
Olfr1029	-0.0883186339709249	1
Olfr603	NA	NA
Dph3b-ps	NA	NA
Zfp422	-0.0521516170630621	1
Irak4	0.0536896655804725	1
Olfr1507	-0.13739590194035	1
Ube4a	-0.041756462376292	1
Tsks	-0.180128859940546	1
Ptp4a3	-0.0900343051955104	1
Zfp930	-0.00650145327022118	1
Dsc3	-0.324241883804418	1
Tmem40	-0.212407989464582	1
Adamts14	-0.0840329759775046	1
Mug1	-0.697233418615158	0.816254170069709
Olfr1265	-0.121149967896704	1
Rpl21-ps6	0.123048294268229	1
4930453N24Rik	0.0971999587788266	1
Unc5c	-0.317699355116643	0.987535315020551
Grb2	-0.0193471540560095	1
Prh1	NA	NA
9430015G10Rik	-0.103233609762326	1
Serpinb12	0.310484091702798	1
Olfr119	NA	NA
Hspa2	0.107380409065748	1
Ntm	0.362437463641634	1
Zfp74	-0.0219861585550265	1
Taok2	-0.0204560299669377	1
Nptx2	0.538159213976159	1
Fcrl1	-0.114134609664683	1
Atxn7l3	0.061405079256705	1
Chpt1	-0.0109821670237235	1
Kif13b	-0.147181821677958	1
Olfr121	NA	NA
Gm10073	-0.0367276383466709	1
Vmn1r213	0.887749604922051	0.774331086509747
Olfr317	0	1
H2afj	-0.0838418062884713	1
Ctf2	-0.0182188160665929	1
Rpl3	-0.00212833550884344	1
Dhps	0.144385890019682	1
Tmem26	-0.0691075989515192	1
Olfr235	0	NA
Olfr193	0	NA
Alox5ap	-0.0327901322246967	1
Gm12222	0	NA
Defa26	NA	NA
Psma3	0.23958774139476	0.923746391572496
Hist1h2aa	0	1
Olfr748	0	1
Rp2	0.0581643028372794	1
Hist1h4a	0.283676057711221	1
Amd-ps3	-0.761793941182769	0.647199312516234
Prmt7	0.0535443200070064	1
Olfr504	0	NA
Olfr60	-0.018898443435984	1
Olfr910	NA	NA
Gemin2	-0.035553975249531	1
Tpt1	0.0838945060411087	1
Gm2710	0.0178655876495352	1
Atp8b4	-0.16007847897624	1
Serpinb6a	0.149868722472869	1
Pop5	-0.0758544399131239	1
Klk1b7-ps	0	NA
Zdhhc8	0.146658421856465	1
Olfr1371	NA	NA
Kif27	0.0626619580314769	1
Klk1b22	NA	NA
Myh13	-0.406586368257994	1
Slc35e3	-0.230586037419335	1
Cxcl11	-0.495583211189091	1
Lrrc10	0.0159538567248885	1
Cxcl17	0.00885563710356769	1
Gm11353	-0.0166387088299336	0.892843871930446
Spink7	NA	NA
Gm5868	0.37090994329704	1
Olfr57	-0.167477415087462	1
Zfp462	0.230940433760349	1
Defa17	NA	NA
Pcnx2	-0.0473917953578687	1
Arrb2	-0.0741699167013547	1
Pyroxd2	0.015680269881264	1
Casc4	0.0384454948410438	1
Cend1	-0.024323507146959	1
Alyref2	-0.073969563614772	1
Vmn1r228	0.210045217372286	1
Olfr980	0.00225698535679136	NA
Tdpoz4	NA	NA
Scrt2	-0.0513384340173087	1
Pwwp2b	-0.0635170245693094	1
Gtf2i	-0.163224745502339	1
Armh1	-0.151232043638149	1
Nrg2	0.0351866808865919	1
Ap2a1	-0.114617572065127	1
Sp7	-0.1410007506375	1
Ppih	-0.112781937859693	1
2610008E11Rik	-0.078000928517236	1
Olfr1447	NA	NA
Mucl1	-0.266957056568002	1
Zfp941	-0.153351780791361	1
Acnat2	0	NA
Tmc2	-0.210935690811835	1
Olfr384	-0.0921377906415899	1
Zfp937	-0.16050827714063	1
Caln1	0.290455909878746	1
Hnrnpc	-0.0280548568050117	1
3110018I06Rik	0	NA
Bckdha	-0.0653373586339012	1
Rpl36a-ps1	0.00486402190357563	1
Zfp128	-0.187895308525164	1
Chst8	-0.0452472398843508	1
Olfr1369-ps1	0.369278386661497	1
Cyp2a12	0	NA
Tas2r124	NA	NA
Gm8603	0	NA
Rps16-ps2	0	1
Zfp868	-0.0348224968194172	1
Sntb1	-0.213095438844473	1
Rps10-ps1	0.566945215754939	0.999733466801899
Trim5	-0.241446300488091	0.915086090997055
Sycp2	-0.25433349906133	1
Rnf14	-0.0291268807119263	1
Kng2	0.0384211335683863	1
Dppa5a	-0.00617015542940814	1
Gm10080	-0.148046114749624	1
Krtap19-3	NA	NA
Adgrg3	-0.15245574455464	1
Wtap	-0.108199576520893	1
Irak2	-0.251078102429639	0.910322041885141
Olfr171	NA	NA
Samd5	0.259286123108238	1
4930522H14Rik	0	NA
Rpl10l	0	NA
Olfr715	0.190993511972389	1
Nlrp9b	0	NA
Xcr1	0.0837026746618407	1
Zfp266	0.0541334439635404	1
0610040J01Rik	0.464936336323403	0.956412257170198
Tor3a	-0.0538795731246588	1
Olfr726	0.00958282787686681	NA
A930017M01Rik	0.266797394983203	1
Dcc	-0.0459401145621662	1
Tmem219	-0.14952422962435	1
Tnfrsf19	-0.0847991596367764	1
H2-Q7	-0.0725807803364083	1
Olfr1418	0.00637091947971556	1
Ces4a	-0.0668158706638933	1
Gm5591	NA	NA
Rpl21-ps3	-0.0523654918576787	1
Fam78b	0.00793303898056025	1
Mfap2	0.0188325811140575	1
Fhit	0.148597041660187	1
Olfr881	0	1
H2-Eb1	0.220977098212574	1
Ifitm2	0.302017593960028	0.485725967292316
Layn	0.14413409939945	1
Eno3	-0.257564404429695	1
Nr1h2	-0.0172875159679665	1
Cyp2c70	-0.0049603662871742	NA
Ang4	-0.0197435474040117	NA
Nkpd1	-0.209989272887967	1
Zfp735	0	NA
Rpl35a	-0.0125052595634164	1
Hist1h4i	-0.353387368688377	0.974682601983071
Gm7099	0.0027382272748309	1
Marf1	-0.0707434276988335	1
Olfr175-ps1	0	NA
Atp8b2	0.250526096475008	1
4930595M18Rik	NA	NA
Pla2g16	-0.166866718872684	1
Hist1h4c	-0.819963360346613	0.744135902907829
Mrps9	-0.081960003207579	1
Gm8894	-0.00522931272932883	1
Slc9a6	-0.0207240715826551	1
Fthl17c	NA	NA
Olfr292	NA	NA
Krtap19-1	NA	NA
Vmn1r35	0	NA
Fpr-rs3	NA	NA
Cd302	0.110692981276764	1
Bloc1s4	-0.00306915567619521	1
1700019A02Rik	0.00957637803335675	NA
Plekhh1	0.300986704058536	1
Vmn1r47	0.483774375840878	1
Tmsb15a	-0.0720002215101246	1
Gm12571	0	1
Gm10086	0.0120660161952496	1
Ipmk	-0.0475983065083149	1
Rxfp3	-0.182649390133722	1
Prl7c1	NA	NA
Nsa2	0.0792160863424919	1
Olfr1076	NA	NA
H3f3a	-0.0101002192539934	1
Ifnl3	NA	NA
Krtap2-4	NA	NA
Olfr503	0	NA
Olfr325	NA	NA
Tsga10	0.00790687901834039	1
Gm10087	NA	NA
Lrrtm1	-0.234033857616145	1
Olfr464	0	NA
Gmfg	-0.109487548714992	1
Tssk5	0.0241509747087908	1
Gm13363	-0.0124252975506838	NA
Intu	0.167809887209656	1
B2m	0.0277892238303583	1
Gstp1	0.200259813229328	0.892843871930446
Serpina6	-0.00734494117671546	1
Gm10088	0	1
Vmn1r52	0	NA
Olfr1193	0	NA
Ctnna3	0.0928879305424433	1
Ube2s	-0.029524971019886	1
Zbtb40	0.0285637509781519	1
Tcl1b2	0.00888152597775828	1
Olfr1420	0.442015895818916	1
Gm6564	0.129304134366782	1
Kcnd2	0.140669284213672	1
Olfr566	0.230565990141848	1
Arr3	-0.0462088611420246	1
Arl1	0.153752612706181	1
Trim55	-0.238765052129146	1
Olfr51	-0.340084897287593	1
Acyp2	0.000122678600963414	1
Csmd1	0.13627769342651	1
Tmem263	0.244428261983188	0.83546645706203
Rpl26	-0.0810342442264984	1
Trmt61a	0.229316918196434	1
Gm10092	NA	NA
Slc4a4	-0.0438262889652323	1
Dmkn	0.364303335926767	0.970368481987373
Etd	NA	NA
Irx1	0.354108922586262	1
Olfr530	NA	NA
Hist1h4h	-0.518138354533528	0.999454628453245
Tdrd5	-0.670212162812868	1
Galnt13	-0.199843659783952	1
Gm11847	-0.20700359678721	1
Copz1	0.00703619163398332	1
Olfr507	NA	NA
Mkx	0.131494487426466	1
Vmn1r222	NA	NA
Rrs1	0.195943123307268	0.641829430554821
Clasrp	-0.0465780410374924	1
Rrp1	0.0135104668178718	1
Olfr920	0.163861066911113	1
Haghl	0.0400797411133587	1
Cdh3	1.26728390907253	0.688600523666273
Gm10093	-0.0928759471577042	1
H2al1o	-0.00476201576756272	1
Mcpt4	0.484585415563872	0.897204732975408
Zfp143	-0.0678629935570829	1
Lsamp	-0.183334312895135	1
Plac1	-0.00705175528163406	1
Myl4	0.187185899627006	1
Gapdhs	0.116492990126312	1
Retnla	-0.295203822843944	1
Sap18b	0.0494097665618545	1
Mcrip1	0.0165863613140133	1
Gm17113	NA	NA
Dnajc30	0.129609382310008	1
Prcp	0.109539302668579	1
Cyp4f39	-0.150775924384485	1
Ppm1b	-0.0046989706249479	1
Blnk	-0.0549487113263887	1
Prpf40a	0.0663061792202598	1
Maml3	0.0174527022532968	1
Spink12	0	NA
Olfr160	-0.247453773978215	1
Rpl15-ps3	-0.207025964703838	1
Slc38a11	0.166611750486429	1
Fnip2	0.0692136991147208	1
Tmprss11c	NA	NA
Sfmbt2	0.0554166662028893	1
Olfr1289	NA	NA
Stk19	-0.0966981260082968	1
Vmn1r8	0	1
Olfr47	0	NA
H2-K1	-0.116194705859717	1
Gm9104	0.372570305391173	1
Exoc5	-0.0332708933928816	1
Olfr387-ps1	0	NA
Tmprss11d	0.181253558311725	1
Gm14173	0	NA
Mmgt1	0.173256315855524	0.660543564551513
Exosc5	-0.126799474376005	1
Taok3	-0.0243953788377366	1
Cyp3a59	0	NA
Olfr1261	0.769673871926327	0.95201493714651
Vmn1r210	0.268002451382459	1
Agbl4	-0.039729613481555	1
Slc38a10	0.144072359779536	1
Rag1	-0.206622096178805	1
Ddhd2	-0.0952372182545954	1
Naca	-0.0139335828886086	1
Dnaic1	-0.605572556185796	1
Gm6436	0	1
Gm17132	0.0758630154995416	1
Olfr116	0	1
Olfr1168	NA	NA
Cxcl12	-0.0282659563757127	1
Nuggc	0.60674697717787	1
Phf5a	0.0344820361521446	1
Olfr168	0	1
Olfr771	NA	NA
Zfp873	0.00880410727459636	1
Fiz1	-0.00903161405234187	1
Vmn1r219	0	NA
Olfr1490	-0.251860563627346	1
Csn1s2b	-0.0210855458653511	1
Uba52-ps	-0.0171351662430016	1
Mageb5	NA	NA
Acvr2b	-0.583810826925126	0.912192620689959
Krt79	-0.221738571144192	1
Zcchc14	0.0423478331539921	1
Nol4l	-0.0873933663285095	1
Cracr2a	-0.142015295740512	1
Hipk2	-0.131479761416239	1
Tmem151a	-0.100746469105145	1
Stx17	-0.133851372595421	1
Olfr871	NA	NA
Nol10	-0.00298872367522491	1
Smim20	-0.00875486974595179	1
Obscn	-0.057713177773688	1
Gm12569	0.0285331078342584	1
Mrps36	-0.102965435393373	1
Rps7	-0.0475387062383283	1
Snrpa	0.0868254287333557	1
Hist1h4d	0.0752983929992778	1
Gm5161	0.00957685620157754	NA
Rpl27a-ps1	0.0239002541033609	1
Olfr525	0.118127235888261	1
Ube2d4	0.00958356571327294	NA
Sox21	0	NA
Cox5b	-0.0465555773892176	1
Olfr153	NA	NA
Zic2	0.00532192225894964	1
4921509C19Rik	-0.0163013344684156	1
Krt5	-0.031325270513144	1
Tmem236	-0.306306448795159	1
Cep128	-0.0635801040596862	1
C1qtnf7	0.18816632255721	1
Sec22c	0.0935318070144689	1
Orm2	0.916414167005058	0.66803805291852
Zfp229	0.025027952433081	1
Olfr301	NA	NA
Wdr61	0.0131555081389603	1
Olfr373	-0.493958651772842	0.987833670801347
Dpp6	0.902720497020881	0.688303984755059
Adgrg5	-0.332976195518735	1
Ksr2	0.404642528792985	1
Lyg2	0.00958378792062009	NA
Dot1l	-0.0279055367225656	1
Pclo	-0.170906341352941	1
Vmn1r78	0	1
Akap6	0.140893300072249	1
Mdc1	-0.102003978754409	1
U2af1	-0.0402309884889831	1
Olfr845	0.458554065722722	1
Hist1h2ab	-0.174865892432644	1
Olfr12	0.0700355442738324	1
Vma21-ps	0	NA
Olfr68	-0.34833289224698	1
1700029P11Rik	-0.0124060167265712	NA
Olfr1457	0.0513481864086274	1
Med9	-0.0114759895916976	1
Vmn1r46	-0.0170195505685939	1
Spry3	-0.179142478292802	1
Cd2ap	-0.0123396650819952	1
Gdpd1	-0.0771844284764666	1
Rpl34-ps2	0.0381713686456947	1
Rpl21-ps8	0.0292465684130743	0.038190467659714
Dlgap4	-0.0533755087623722	1
Fbxw20	0	1
Tmem91	0.358861917459283	0.96816870065227
Gm4871	NA	NA
Ppp1r1b	-0.132858570603064	1
Tnnt3	-0.08752820187162	1
Gm2423	0.190141352406005	1
Btnl7-ps	-1.17462050681264	0.637060605304448
Ext1	0.112979902541046	1
Cyp2d22	0.121424723204388	1
Slc22a12	0.11962242257203	1
Kalrn	-0.3125091177779	0.192480975352244
Bod1l	-0.181629949987101	0.781544240318288
Akr1b10	0.00112962468618985	1
Armt1	-0.0499178138846718	1
Tac1	-0.218784421459732	1
Klra6	-0.788967825731716	1
Mospd2	0.0288038870710527	1
Cfd	-0.0898402238214766	1
Rps17	0.108741981761446	1
Olfr1204	0.640136802018921	1
Armc4	-0.00520306526144045	1
Ttr	0	1
Tbpl2	0	NA
Rufy4	-0.307581988819235	0.944467860454011
Myl1	-0.13099990957419	1
Ces2c	1.07602587595914	0.842062675964128
Vmn1r214	-0.0405707813153	1
Gm6311	0.152995484890265	1
Suclg2	0.114968479132693	1
Vmn1r-ps32	0	1
Defa35	NA	NA
Defb39	NA	NA
Gm5805	-0.198945260957894	1
Gm7582	-0.0214363138709939	0.366019003154775
Patj	0.225237584596583	1
Gm6822	0.0938548670199238	1
Olfr1148	NA	NA
BC048679	0.620198730650778	1
Sphk1	-0.104968938720376	1
Ccdc62	0.0862923005706802	1
Ssbp3	-0.0366040096868359	1
Zscan20	0.158475385254696	1
Gm14292	0.0231885943582746	1
Rbak	0.0627751710306857	1
Slc25a3	0.0123303860838972	1
Ugt2b38	0	NA
