gene_name	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_log2FoldChange	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_padj
Gm17829	0	NA
Gm18755	0.0138393611801888	1
Gm4798	0	NA
Gm48476	NA	NA
Gm6362	0	NA
Gm48524	NA	NA
Gm45925	-0.312162278724902	1
Gm19116	NA	NA
Gm9110	0	NA
Gm47699	0.103001307728069	1
Gm47600	NA	NA
Gm17794	-0.803095965652306	0.681163550139837
Gm46231	0	NA
Gm46191	-0.00815622908963628	NA
Gm4898	0	NA
Gm48386	NA	NA
Gm8264	0.123202304708005	1
Gm49358	0.475794857397586	0.992874251427129
Gm19309	0	NA
Gm6331	0	NA
Gm47534	-0.00815288555668861	NA
Gm9139	NA	NA
Gm46190	0	NA
Gm47539	0	NA
Gm48158	0	NA
Gm48517	NA	NA
Rpl17-ps2	NA	NA
Gm48400	NA	NA
Gm6989	0.152765967862721	1
Gm8723	0	NA
Gm18029	-0.444759843059566	0.983918487374779
Gm9046	0	NA
Gm7940	-0.0645377321758424	1
Gm47696	0	NA
Gm19326	-0.0652533848660103	1
Gm47612	0.207635375426253	1
Gm2027	0.775427862215094	0.84892149867399
Gm48100	0.0138396404676678	NA
Gm48034	NA	NA
Gm19005	0	NA
Gm30534	NA	NA
Gm4739	-0.0673718383516162	1
Gm7422	-0.0523830637099132	1
Gm9040	0.00766905932035365	1
Gm48828	NA	NA
Gm48122	0	NA
Gm6125	-0.0301457351887176	NA
Gm9118	-0.535624912365435	0.977230734540299
Gm48753	NA	NA
Gm29696	0	NA
Gm48464	NA	NA
Gm47006	0	NA
Gm47098	0	NA
Gm47222	NA	NA
Gm20049	NA	NA
Gm30232	-0.00245953233669129	1
Gm47036	-0.0301658956464757	1
Gm18040	0	NA
Gm9176	0	NA
Gm7727	0.0065087293070769	NA
Gm47842	-0.418135541554629	0.753261571967074
Gm4305	NA	NA
Rnf212b	-0.5089613623004	0.943113264819443
Gm47930	0	NA
Gm47094	NA	NA
Gm19181	0.0361722246292564	NA
Gm18596	NA	NA
Gm48263	NA	NA
Gm48108	0	NA
Gm47058	NA	NA
Gm47537	0	NA
Gm47726	-0.0767430316170785	1
Gm47970	0	NA
Gm29807	0	NA
Gm18339	NA	NA
Gm47961	0	NA
Gm18502	NA	NA
Gm8613	-0.216187056344467	1
Gm9583	-0.00815389782133473	NA
Gm18514	-0.0847097044468477	1
Gm5948	0.161605818195686	0.965693037782239
Gm18189	0	NA
Gm7392	0	NA
Gm10120	0.229039413857097	0.607631647664094
Gm48160	NA	NA
Gm18112	NA	NA
Gm18622	-0.0525408228533039	1
Gm47331	-0.337097139282594	0.79114982815038
Gm18120	0	1
Gm9049	0.272241741738062	1
Spata22	0	1
Gm8768	0.0223649310783157	1
Gm7172	0.733149281753244	0.754088920041916
Gm7086	0	NA
Gm4303	NA	NA
Gm47491	NA	NA
Gm48590	-0.0276164694081902	1
Gm48251	NA	NA
Gm47597	0.00650862627763445	NA
Gm18983	0	NA
Gm9280	-0.886663332593523	0.677826818113406
Gm21939	0.0314436224006499	1
Gm40881	NA	NA
Gm47984	0	NA
Gm48645	NA	NA
Gm47443	NA	NA
Gm47254	NA	NA
Gm48576	NA	NA
Gm31711	NA	NA
Gm18499	NA	NA
Gm48496	-0.504561718093886	0.976190155903945
Gm49370	NA	NA
Gm48417	-0.331879911236113	1
Gm48520	NA	NA
Gm18026	NA	NA
Gm21297	NA	NA
Gm2654	0.243089408997318	1
Gm18601	0	NA
Gm8634	0	NA
Gm21007	0.0661581511842257	1
Gm2123	0.00650831180227011	NA
Gm5954	0	NA
Gm48143	0	NA
Gm47869	NA	NA
Gm48030	NA	NA
Gm46312	0.0734540293502342	1
Gm48064	NA	NA
Gm49386	NA	NA
9530050K03Rik	-0.655156572115297	0.84892149867399
Gm6049	NA	NA
Gm48620	0.0472390078821065	1
Gm47951	0.344879194692835	0.933359261905484
Gm48316	NA	NA
Gm8700	-0.11976953531844	1
Gm48171	NA	NA
Gm1995	0.00650718062949467	NA
Selenok-ps8	0	1
Gm6296	-0.784268276813232	0.419223524196822
Gm9318	-0.29813455415448	1
Gm48440	NA	NA
Gm9544	-0.0664913087074081	1
Gm47686	NA	NA
Gm49363	NA	NA
Gm48669	NA	NA
Gm7040	0.00650755802705108	NA
Gm18065	0	NA
Gm47799	NA	NA
Gm47812	NA	NA
Gm47021	0.00650449962943047	NA
Gm9265	0	NA
Gm9249	-0.0154847683311264	NA
Gm7753	NA	NA
Gm47149	NA	NA
Gm48579	0	NA
Gm48347	NA	NA
Gm47672	NA	NA
Gm18262	0.529512136697321	0.964231601018436
Gm46344	-0.00368635049722957	1
Gm48041	NA	NA
Gm11361	-0.252382879511092	1
Gm48895	NA	NA
Gm47217	NA	NA
Gm48541	-0.133935477360385	1
Gm6353	-0.209293998900035	1
Gm47820	0.179602402373879	1
Rpl7a-ps1	0	1
Gm49379	NA	NA
Gm48928	0.00650833457509274	NA
Gm3333	0.0133884474624019	1
Gm48513	0	NA
A030003K21Rik	0	NA
Gm47383	NA	NA
Gm46997	NA	NA
Gm9279	0	NA
Gm47959	-0.00815382457562563	NA
Gm48389	0	NA
Gm3338	-0.0488460107281112	1
Gm47832	0.329125525410333	1
Gm7712	0	NA
Gm48528	0	NA
Gm7754	0	NA
Gm8725	0	NA
Gm2614	0.182672649688656	1
Gm47846	NA	NA
Gm47878	0	NA
Gm2544	NA	NA
Gm3829	-0.0756036221270235	1
Gm48644	NA	NA
Gm47650	0	NA
Gm48154	NA	NA
Gm21569	0.117808039092524	1
Gm47721	NA	NA
Gm48290	-0.00815399165322461	NA
Gm9231	0.381852622258734	1
Gm21039	NA	NA
Gm18795	NA	NA
Gm7511	-0.0196097806176185	1
Gm48011	NA	NA
Gm47748	0	NA
Gm18114	NA	NA
Ly6e-ps1	NA	NA
Gm2754	0	NA
Vmn2r-ps95	NA	NA
Gm47406	0.117997088533372	1
Gm48456	NA	NA
Gm49383	-0.00640444087888297	1
Gm18263	NA	NA
Gm48690	1.20634903199374	0.348885484509938
Gm48367	NA	NA
Gm48354	NA	NA
Gm47440	NA	NA
Gm47554	0	NA
Olfr335-ps	0	NA
Gm19047	NA	NA
Gm7614	0.369351119711169	1
Gm6171	NA	NA
Gm48359	NA	NA
Gm9292	0.00650485190795032	1
Gm9973	0.549338254384777	0.00385677926742478
Gm7214	0	NA
Mylf-ps	-0.310992500857635	1
Gm46998	NA	NA
Gm47954	-0.131373692285643	1
Gm20102	NA	NA
Gm5955	NA	NA
Gm35638	0.0491273696608015	1
Gm48343	NA	NA
Gm18032	0	NA
Gm47998	NA	NA
Gm48318	NA	NA
Gm6988	0.0138387863372005	1
Gm9229	NA	NA
Gm21936	0.00651252770287259	1
Gm48291	-0.0228149999226632	NA
Gm48525	NA	NA
Gm3742	NA	NA
Cbx3-ps5	NA	NA
Gm47435	-0.301222874692154	1
Gm19540	NA	NA
Gm18749	0	NA
Gm47187	NA	NA
Gm17890	0	NA
Gm18880	-0.0765169607893724	1
Gm48557	0.190594318906984	1
Gm48147	-0.0864235586589162	1
Gm18442	NA	NA
Gm48101	NA	NA
Gm5189	NA	NA
Gm48494	0	1
Gm49330	NA	NA
Gm6109	0	NA
Gm18388	-0.000825840382202111	NA
Gm48338	-0.0322211216245131	1
Gm48016	NA	NA
Gm30155	0	NA
Gm18338	0.00650821441017277	NA
Gm33312	-0.0363486024017976	1
Gm18363	0.0065083101237161	NA
Gm48241	NA	NA
Gm272	NA	NA
Tes3-ps	-0.455734282835964	0.901028928965166
Gm48527	-0.00815398929043944	NA
Gm7446	0.0828969410666284	1
Gm19428	-0.0606214410689367	1
Gm48551	0.352540233129606	1
Gm4811	0.234608730675727	1
Gm19095	-0.147653974866676	1
Gm19563	0.006509275336644	NA
Gm47969	0	1
Gm48235	0	NA
Tubb2a-ps2	0.113916115814427	1
Gm18116	-0.000824042385641326	NA
Gm47470	NA	NA
Gm21559	0	NA
Gm11360	NA	NA
Gm20368	0	NA
Gm36128	0.352981194679822	1
Gm18627	0	NA
Gm40853	0	NA
Gm48044	NA	NA
Gm19001	1.07983392840608	1.40597106028457e-21
Gm18413	0.0618463123652189	1
Gm48688	NA	NA
Gm49326	NA	NA
Gm48032	NA	NA
Rpl17-ps6	NA	NA
Gm48103	NA	NA
Gm48618	0	NA
Gm47811	0	NA
Mif-ps7	NA	NA
Gm48516	NA	NA
Gm48445	NA	NA
Gm48052	NA	NA
Gm8227	0	NA
Gm18113	0.152974298272794	1
Gm9628	NA	NA
Gm18625	NA	NA
Gm48080	NA	NA
Gm9259	0	NA
Gm19011	NA	NA
Gm19220	0.145426007401407	1
Gm17915	NA	NA
Gm7695	-0.106643526323814	1
Gm49251	NA	NA
Gm48096	NA	NA
Gm47323	NA	NA
Gm8607	-0.125313922893395	1
Vmn2r-ps102	-0.00815438068907695	NA
Gm48575	NA	NA
Gm18878	0	1
Gm20789	0.0655338557794986	1
Gm48012	0.678745368973022	0.780927290604601
Gm19195	0	NA
Gm48355	0	NA
Gm48059	NA	NA
Gm48424	NA	NA
Gm47125	0	NA
Gm10054	-0.330622326646737	1
Gm8504	-0.00186249658210189	1
Gm48588	NA	NA
Gm18624	0	NA
Jakmip1	NA	NA
Gm33654	NA	NA
Gm48572	-0.0081534804749488	NA
Gm48446	NA	NA
Gm47660	NA	NA
Vmn2r-ps97	NA	NA
Gm48429	NA	NA
Gm48111	-0.337574697808315	1
Gm9512	0.631342494726452	0.819196340563284
Gm36262	0.104371759754802	1
Gm48415	0.259491858471546	1
Gm48365	-0.0177637057328286	1
Gm9194	0.15388978942375	1
Gm5194	0	NA
Gm8605	NA	NA
Gm18247	0	NA
Gm40848	NA	NA
Gm9315	-0.538122440583686	0.882737744875984
Gm4935	0	NA
Gm47437	NA	NA
Gm48540	NA	NA
Gm8288	-1.06795584339387	0.475073400380642
Gm48643	0	NA
Gm5191	-0.051922408033806	1
Gm21941	-0.231961675251383	1
Gm18504	NA	NA
Gm49328	0.728879822820244	0.760247767590694
Gm47478	NA	NA
Gm47172	0	NA
Gm5789	-0.151245199723329	1
Gm7242	-0.00815328903628608	NA
Gm47556	-0.0081544472090109	NA
Gm3791	0.0951027403527608	1
Gm6056	0	NA
Gm7664	0.120517709684142	1
Gm47086	0.0065085414021629	NA
Gm6722	0.241028399972502	1
Gm19441	NA	NA
Gm48392	NA	NA
Gm47412	0	NA
Gm47369	NA	NA
Gm49382	0.00650775918324183	NA
Gm47973	NA	NA
Gm48668	NA	NA
Gm48672	NA	NA
Gm48661	NA	NA
Gm47455	NA	NA
Gm7042	0	NA
Gm49359	0.124774284480976	1
Gm47421	0.356313823670332	1
Gm18616	0	NA
Gm30738	0.0065066451378524	NA
Gm48186	NA	NA
Gm48248	NA	NA
Gm47901	NA	NA
Gm48649	0	NA
Gm46350	0.24286394368768	1
Gm48165	0.0257700028904338	1
Gm7065	-0.0769432939326143	1
Gm7045	0.0305824937055307	1
Gm48110	0	NA
Gm49366	0.0285028022160641	NA
Gm45965	0	NA
Gm18405	-0.000822928758037008	NA
Gm47413	NA	NA
Gm48388	0	NA
Gm48167	NA	NA
Gm48676	NA	NA
Gm47422	NA	NA
Gm16381	-0.000822904264623627	NA
Gm18620	NA	NA
Gm19221	0.0599090662282331	1
Gm7441	0	1
Gm6575	NA	NA
Gm18030	-0.325380098900343	1
Gm4036	0	NA
Gm18500	NA	NA
Gm18940	NA	NA
Gm47490	NA	NA
Selenok-ps5	0	1
Gm49377	0.637129002976005	0.912255508101876
Gm9742	-0.000371486897467112	NA
Gm19009	NA	NA
Gm7239	-1.08137982587831	0.293696538095915
Gm19046	-0.0978455733459448	1
Gm9063	-0.156386380168214	1
Gm19118	NA	NA
Gm18960	0	NA
Gm48304	NA	NA
Gm4257	NA	NA
Gm29787	0.00552087894587636	1
Gm48366	0.134203774698526	1
Gm8672	NA	NA
Gm2915	0	NA
Gm47393	NA	NA
Gm46992	NA	NA
Gm19163	0	NA
Gm49327	-0.563395714977845	0.742306084803274
Gm48409	NA	NA
Gm19154	-0.0230440735366928	1
Gm48238	0.356313823670332	1
Gm18441	-0.015484447855925	NA
Gm46389	NA	NA
Gm7739	0	NA
Gm7768	0.0300722433132177	1
Gm48046	NA	NA
Gm36758	0	NA
Gm10095	1.03289066683353	0.421321702713721
Gm48317	NA	NA
Gm47841	0	NA
Gm48519	NA	NA
Gm19176	NA	NA
Gm47619	NA	NA
Gm2492	NA	NA
Gm48560	NA	NA
Cbx3-ps2	-0.00815381367868763	NA
Gm32300	NA	NA
Gm46369	-0.170676361579585	1
Gm48035	0.5093281013804	0.960399739019855
Gm7959	-0.0154844569453049	NA
Gm48037	NA	NA
Gm19238	0.341446069805465	1
Gm48642	NA	NA
Gm47384	NA	NA
Gm10264	NA	NA
Gm48378	NA	NA
Gm7093	0	NA
Zp4-ps	NA	NA
Gm4052	0.00650621953427134	NA
Gm48452	0	NA
Gm7868	0.280758082269289	1
Gm5653	NA	NA
Gm19786	NA	NA
Gm47441	NA	NA
Gm47444	NA	NA
Gm47190	NA	NA
Gm47750	NA	NA
Gm48315	NA	NA
Gm49362	NA	NA
Gm8655	-0.00815422276123607	NA
Gm48691	-0.500477333471883	0.978910657490088
Gm18879	-0.00815578289841976	NA
Gm3379	-0.0181542195070065	1
Gm7240	0.207506437041661	1
Gm32526	0.196940447232438	1
Gm47446	0	NA
Gm29689	0.013195395873447	1
Gm48816	NA	NA
Gm8616	0	NA
Gm7049	-0.222662934082047	1
Gm9289	0	NA
Gm20288	NA	NA
Adat3	-0.884238667111296	0.588825760443875
Gm48164	0.00650889684425264	NA
Gm49329	-0.390592377401263	1
Gm40598	-0.0646692779121677	1
Gm46313	-0.0154848418269564	NA
Gm48806	0	NA
Gm4900	-0.149132363540926	1
Gm48220	0.00650832771662294	NA
Gm17821	0	NA
Gm46993	0	NA
Gm49248	-0.000822779340837963	NA
Gm5626	0.00630621694030492	1
Gm48169	NA	NA
Gm47184	0	NA
Gm47853	0.218450890422448	1
Gm47451	0.00651090083668454	1
AC166341.1	-0.482275708960563	0.912255508101876
Gm34165	NA	NA
Hspe1-ps1	-0.42887782909411	1
Gm18259	-0.107998117877464	1
Gm18621	NA	NA
Gm48487	NA	NA
Gm6068	0	NA
Gm45930	0.608251994810568	0.844546458952218
Gm48418	0.343256557217117	0.818440653960624
Gm21038	0	NA
Gm19189	0	NA
Gm36501	-0.300363368652121	0.985331967979177
Gm38699	-0.907254907171918	0.646609321269143
Gm47482	NA	NA
Gm48340	-0.0123895323357511	0.0963298212778634
Gm47387	NA	NA
B230303A05Rik	-0.32647629462863	0.97006618856906
Gm47788	0	NA
Gm48411	NA	NA
Gm47201	0.0185002659604865	1
Hmgb1-ps11	NA	NA
Gm9661	-0.510190498529873	0.970339324353874
Gm38428	0.00651048061974618	NA
Gm48240	NA	NA
Gm48635	0	NA
Gm6562	-0.000822838555904513	NA
Gm2645	-0.0228140069886215	NA
Gm9305	0	NA
Gm46995	0	NA
Gm21051	NA	NA
Vmn2r-ps100	NA	NA
Gm48398	0	NA
Gm7622	0.0531068698600636	1
Gm48589	NA	NA
Gm48650	NA	NA
Gm18115	0.00650676178409103	NA
Gm40879	0	NA
Gm8598	-0.0279132473373956	1
Gm8712	0.0138403901744524	1
Gm19340	-0.000822166336407563	NA
Gm18628	NA	NA
Mrto4-ps1	-0.12532728560849	1
Gm5628	-0.324583858935463	1
Gm9293	0	NA
Gm5791	0.268825407463101	1
Gm47401	NA	NA
Gm46391	NA	NA
Gm18025	-0.194817875964751	1
Gm4263	NA	NA
Gm47386	NA	NA
Gm49287	NA	NA
Gm48873	-0.0593729984783537	1
Gm9237	0	1
Gm8278	0	NA
Gm48060	NA	NA
Gm48009	0	NA
Gm18617	NA	NA
Gm49384	-0.134885742771652	1
Gm47807	NA	NA
Gm17872	-0.00815299927497258	NA
Gm48553	-0.0211682782665032	1
Gm48119	-0.00457266699437288	1
Gm48043	NA	NA
Gm47385	NA	NA
Gm18618	0	NA
Gm18615	-0.00815473039679341	NA
Gm46424	NA	NA
Gm5788	-0.0301437107684022	0.203680092481435
Gm47688	NA	NA
Gm6888	0	NA
Gm48472	NA	NA
Gm9255	0	NA
Gm48149	NA	NA
Gm21056	-0.143653418046465	1
Gm7119	NA	NA
Gm48017	0	NA
Gm4012	-0.00815366355453605	NA
Gm48234	NA	NA
Gm270	NA	NA
Gm47420	NA	NA
Gm48577	NA	NA
Gm48252	NA	NA
Gm18619	NA	NA
Gm3325	-0.278916816500857	1
Gm46994	NA	NA
Vmn2r-ps98	NA	NA
Gm18955	-0.179574278975774	1
Gm6129	0.257973474217402	1
Gm47943	0	NA
Gm6217	-0.0081535848084602	NA
Gm16419	-0.173901279352743	1
Gm47191	0.311662274093188	1
Gm2099	-0.406373370681813	0.824680676168624
Gm49374	0.00650775559631749	NA
Gm46338	0	NA
Gm4057	0	NA
Gm7979	0.0728004724043375	1
Gm6190	-0.0417725628150568	1
Gm7537	0.00650847431918551	NA
Gm7126	0	NA
Selenok-ps6	0	NA
Gm48869	0.267389851649897	1
Gm48185	NA	NA
Gm48349	-0.0982911217811003	1
Gm47474	0	NA
Gm46342	0	NA
Gm48042	NA	NA
Gm19045	-0.606865287474531	0.967717007602725
Gm48580	NA	NA
A030005L19Rik	0.10070685655563	1
Gm18592	0	NA
Gm35619	-0.0513712713584444	1
LOC667541	NA	NA
Gm48501	-0.22905099362141	1
Gm48368	-0.028493568616533	1
Gm48800	-0.315155011525401	1
Gm18591	NA	NA
Gm19144	0.0533213058432046	1
Gm9595	0	NA
Gm49381	NA	NA
Gm5655	0.313076185793295	1
Gm21930	0	NA
Gm21937	NA	NA
Gm48458	0	NA
Gm48019	NA	NA
Gm18881	0	1
Gm18783	0	NA
Gm48054	-0.279019529768813	1
Gm10126	NA	NA
Gm48493	0.325535683637771	0.171350077388568
Gm7544	0	NA
Gm3565	0.0421766557016826	1
Gm3926	0	NA
Gm5928	0.208999816768026	1
Gm48609	0.0180998990507617	1
Gm8784	-0.0133084409514073	1
Rpl21-ps2	-0.12478676130426	1
Gm46996	0	NA
Gm35755	0.304316606892069	1
Gm18632	0.0824307056632091	1
Vmn2r-ps99	NA	NA
Gm47250	NA	NA
Rpl17-ps3	1.01917344296388	0.344976557512183
Scamp4	0.124866205243774	1
Gm2001	-0.000822904264623627	NA
Rpl31-ps2	0.0896275347976681	1
Gm48201	0	NA
Gm7822	0.12813527819317	1
Gm19368	0	NA
Gm9257	-0.00845416616081866	1
Gm48020	NA	NA
Gm48498	-0.373596746143647	0.673625887438267
Gm47618	NA	NA
Gm6554	0.822464588340812	0.840460725559293
Gm48667	NA	NA
Gm48813	NA	NA
Gm48731	0	NA
Gm2022	0.0932716621757727	1
Gm48497	NA	NA
A030014E15Rik	-0.00815366579669875	NA
Gm18243	0	NA
Gm48260	0.455817610038013	0.687304648940531
Gm47012	NA	NA
Gm47655	0	1
Gm47742	0	NA
Gm47263	NA	NA
Gm48151	-0.00815516801121378	NA
Gm9158	0	1
Gm47659	-0.397492077391336	1
Gm48455	0.106662154035529	1
Gm47681	0	1
Gm48637	NA	NA
Gm9616	0.0941705400200734	1
Gm48552	0	1
Gm48660	NA	NA
Gm48033	NA	NA
Gm47955	0.00650809107720932	NA
Gm18974	NA	NA
Gm48219	NA	NA
Gm47417	NA	NA
Gm48564	0	NA
Gm17330	NA	NA
Gm6474	0	1
Gm49331	-0.470856385609556	0.903794034929534
Vmn2r-ps103	NA	NA
Gm4806	NA	NA
Gm18921	0.00650796195022088	NA
Gm48136	-0.00815384606335218	NA
Gm2139	NA	NA
Gm9267	0	1
Gm48817	0	1
Gm48305	0	NA
Gm48319	NA	NA
Gm9269	0.00650952631431447	1
Gm18473	0	NA
Gm48625	NA	NA
Gm19134	0	NA
Gm49321	-0.830280661001563	0.683614061738942
Gm7557	-0.000821965714667497	NA
Gm47706	0.402846749349863	1
Gm5668	0	NA
Gm46317	NA	NA
Gm48153	0	NA
Gm18630	-0.00815383532283681	NA
Gm47555	NA	NA
Gm9370	-0.11597875304703	1
Vmn2r-ps96	NA	NA
Gm9202	0.101226610726025	1
Gm47065	0.136629449423618	1
Gm47727	0.0506960601711734	1
Gm49230	0	NA
Gm30302	-0.00660044805116894	1
Gm48150	NA	NA
Gm16368	0	1
Gm48776	0	NA
Tspyl-ps	NA	NA
Gm47860	0.575213882859834	0.955917094715053
Gm48897	0	NA
Gm6841	0	NA
Gm18968	-0.0227685076948029	1
Gm7046	0.450030922503829	1
Gm9472	0.18178687980133	1
Gm48641	0.150508168363685	1
Gm48647	NA	NA
Gm48152	0	NA
Gm48048	0.0933180658780519	1
Gm8557	-0.94877256804628	0.60015804023939
Gm47042	-0.0105794162902731	1
Gm48031	NA	NA
Gm48459	0	NA
Gm18629	-0.0283929377152695	1
Gm46379	0	1
Gm9321	0	NA
Gm48499	-0.249214703396494	0.840226662295371
Gm48039	NA	NA
Gm4120	0	NA
Gm48712	0	NA
Gm48416	-0.208754257602341	0.844218154892212
Gm19084	0	NA
Gm8231	-0.314059366531072	1
Gm47452	NA	NA
Gm16476	NA	NA
Gm18954	0	NA
Gm4808	0	NA
Gm20075	0.0412788947864747	1
Gm7252	0	1
Gm48685	NA	NA
Gm20336	-0.117133705166013	1
AC127242.1	0	NA
Gm47264	NA	NA
Gm9309	0.0705210820049848	1
Gm48561	NA	NA
AC134468.1	0	NA
Gm47442	NA	NA
Gm5374	-0.00815362073847239	NA
Gm7986	-0.258339785494694	1
Gm48523	NA	NA
Gm49372	0	NA
Gm48352	-0.0123895323357511	0.0963298212778634
Gm3785	NA	NA
Gm48636	-0.00086422025506724	1
Gm18246	0	NA
Gm7002	0.0105922549341599	1
Gm47120	NA	NA
Gm18313	0	NA
Gm36298	-0.195908298844376	1
Gm48638	NA	NA
Cycs-ps3	0	NA
Gm48329	0	NA
Gm18362	-0.00282550635644362	1
Eif1-ps2	0.0945416416530319	1
Gm47019	NA	NA
Gm47195	0	NA
Gm7143	0.158674859108828	1
Gm18626	0	NA
Gm18631	0	NA
Gm3800	-0.124769789856009	1
Gm49341	0	NA
Gm18079	-0.0311651214879292	1
Gm18078	-0.145231089042355	1
Gm47635	NA	NA
Gm47985	-0.641136932458553	0.334776531973182
Gm47038	NA	NA
Gm48592	-0.423536435987439	0.823505045137775
Gm7054	0	1
Gm19320	NA	NA
Gm19108	NA	NA
Gm34440	0	NA
Gm47883	NA	NA
Gm5204	0.0936085748362896	1
Gm47605	NA	NA
Gm47072	-0.0629279673449505	1
Gm3131	0	NA
Gm47876	NA	NA
Rps17-ps1	0.203093674251985	1
Gm48245	NA	NA
Gm38655	0.111647060784093	1
Gm8352	-0.00815461744200126	NA
Gm49142	NA	NA
Tmed10-ps	0.241194440535847	1
Gm5630	-0.044807730524657	1
Gm48067	0	NA
Gm29844	0	NA
Gm47654	0.0563212636817886	1
Gm47074	NA	NA
Gm49351	0	NA
Gm19198	0	NA
Gm48243	NA	NA
Gm49532	NA	NA
Gm7201	NA	NA
Gm47521	NA	NA
Gm48841	-0.162159497188419	1
Gm36704	0	NA
Gm48534	NA	NA
Gm48583	0.111742805201674	1
Gm49027	0.475342413346872	0.938998883533089
Hist1h2bm	0.201019190781635	1
Gm2791	0.0065082446900058	NA
Gm48320	0.00650678803334526	NA
Gm47057	0.119301506567247	1
Gm47773	0.540406147762557	0.895747514040487
Gm5197	0	NA
Gm6076	0	NA
Gm48078	0	NA
Gm2534	0.00650895420687972	NA
Gm18927	NA	NA
Gm47791	0	NA
Gm48300	0	NA
Gm48390	NA	NA
Gm18077	-0.00719660790971686	1
Gm4066	-0.0361824606084808	1
Gm48413	NA	NA
Gm17740	0	NA
AC133517.1	0	NA
Gm48781	NA	NA
Gm30839	NA	NA
Gm8971	0	1
Gm18135	NA	NA
Rpl13-ps2	-0.0114167718319976	1
Gm4938	-0.00815518663407011	1
Gm48246	NA	NA
Gm8847	-0.000821818791941043	NA
Gm8456	0	NA
Gm18643	-0.0154843100518231	NA
Gm4059	0	NA
Gm47974	-0.353642145727476	1
Gm18132	-0.190351011970953	1
Gm47104	NA	NA
Gm48322	0	NA
Gm17941	0	NA
Gm5195	0	NA
Gm7591	-0.363545195458547	7.76048116446606e-69
Gm7896	0	1
Gm47265	-0.272119456829097	1
Gm5200	NA	NA
Gm47816	0.368120734269595	1
Gm31104	0	NA
Gm48174	NA	NA
Gm47426	NA	NA
Gm9098	NA	NA
Gm4165	-0.4349297976451	1
Gm48216	-0.0744870350607147	1
Gm47953	NA	NA
Gm48769	NA	NA
Gm7911	0	NA
Gm31544	0	1
Gm18807	-0.0301515768382333	1
Gm48247	NA	NA
Gm49355	0.0392055259946258	1
Gm47942	NA	NA
Gm47361	0	NA
Gm3963	0.00650903873314745	NA
Gm48344	0	NA
Gm47576	0	NA
Gm8961	NA	NA
Gm19153	NA	NA
Gm47464	0	NA
Gm7621	-0.241303566155094	1
Gm20763	0.115713862594221	1
Gm47994	-0.186074356716296	1
Gm49360	NA	NA
Gm21021	0	NA
Gm47825	NA	NA
Gm48323	NA	NA
Gm47810	0.0138391165689055	NA
Gm9042	0.296639342102686	1
Gm2048	0	NA
Gm48176	NA	NA
Gm48364	-0.295915468441904	1
Gm18883	0.0220492814905007	1
Gm48906	-0.193238721893556	1
Gm48404	NA	NA
Gm10769	0	NA
AC113060.1	-0.258443946282469	1
Gm49391	0	1
Gm48360	-0.407388918743405	0.991444793178164
Gm3778	NA	NA
Gm47505	0.0488794938862813	1
Gm19241	0.137673665178489	1
Gm47008	NA	NA
Gm7089	-0.00815329229891791	NA
Gm47636	0.555630898304327	0.87264162494272
Gm48325	0	NA
Gm18523	NA	NA
Gm47912	NA	NA
Gm17805	0.152630966358903	1
Gm48567	NA	NA
Gm48797	0.390716784246831	1
Hist1h2bh	-0.289810564666579	0.933624976539374
Gm2736	-0.0344771093968053	1
Gm8371	0	1
Gm18071	NA	NA
Gm19139	-0.307124057680241	1
Gm19216	0	NA
Gm49395	0.00909929413520251	1
Gm47891	NA	NA
Gm49398	-0.00815401153400019	NA
Gm2726	NA	NA
Gm21063	-0.0432733810485514	1
Gm8795	-0.0358695475085832	1
Gm3637	NA	NA
Gm46415	-0.233243344241974	1
Gm7604	0	NA
Gm8517	-0.633243060918958	0.91123453811088
Gm47330	NA	NA
Gm49393	-0.123968682528117	1
Gm5802	0.127712761979341	1
Vmn2r-ps109	0	NA
Gm48663	-0.1385372495845	1
Gm5664	NA	NA
Gm48852	0.101414676442033	1
Gm48339	0.0220943789619115	1
Gm48489	NA	NA
Gm8983	-0.0785381690240212	1
Gm48471	-0.0105551825966778	1
Gm5666	-0.00388643808794673	1
Gm30747	0.451852633634626	1
Gm48859	NA	NA
Gm47010	0.00650817752948349	NA
Aldoa	-0.319251114259126	0.741612458825735
Gm19290	0	NA
Gm48208	-0.00815773401922968	NA
Gm32376	0.00650830878607184	NA
Gm41073	-0.137890241476385	1
Gm48394	NA	NA
Vmn1r-ps117	NA	NA
Gm46388	NA	NA
Gm4939	0.542755198240676	0.991880030932602
Gm48725	NA	NA
Gm8416	0.0320594553193589	1
Gm6421	0.4299822002865	1
Gm18142	NA	NA
Gm48028	0	NA
Gm49146	-0.0122609834416036	1
Gm3226	-0.990104401845269	0.578918593120061
Gm6785	0.00650849432361194	NA
Vmn2r-ps106	NA	NA
AC167192.1	0.00650801083736176	NA
Gm6035	0.0761087720593784	1
Gm3895	NA	NA
Gm8345	0.156545201309779	1
Gm9570	0.296944877201059	1
Gm47429	NA	NA
Gm35160	NA	NA
Gm48515	-0.373701972522747	1
Gm18080	0	NA
Gm47651	NA	NA
Gm35595	NA	NA
Gm48457	NA	NA
