gene_name	Injured_MRL_MpJ_1_week_post_injuryvsUninjured_MRL_MpJ_1_week_post_injury_log2FoldChange	Injured_MRL_MpJ_1_week_post_injuryvsUninjured_MRL_MpJ_1_week_post_injury_padj
Dnah9	0.759611542793878	0.783121179640118
Grm7	-0.229894601023302	1
Hmga2	0.192578047014331	1
Cspp1	0.178815537171379	1
Setd3	-0.132407515402908	0.873004364884988
Rps6-ps2	0	1
Rpl21-ps13	0.0563193668216354	4.18540907265862e-05
Olfr667	0.25325345468954	1
Gm4889	-0.144965417417029	1
St8sia3	0	1
Gm6812	NA	NA
Tsnax	-0.219560819554762	0.510943612997123
Olfr166	-0.276028755152365	1
Zfp663	-0.615470391161952	0.825749525131772
Foxb2	0.00837547485773783	NA
Ttc26	-0.146578152937643	1
Gm6851	0.0360733197423379	1
Gm16415	-0.474460189036977	1
Pcbp2	-0.12231612350268	0.871941332754878
Olfr765	0.203993771867777	1
Pou3f4	0.0752010120929971	1
Jakmip3	-0.0765021631858641	1
Olfr1502	NA	NA
Olfr702	NA	NA
Gulp1	-0.270848519428144	1
Rps15a-ps1	0.11906271949799	1
Gadl1	-0.433370839084893	0.72770842002229
Olfr533	-0.0634639935493538	1
Gm4559	0	NA
Glipr1	-0.000451804180444341	1
Hist3h2ba	0.995825700375834	0.758634456692182
Immp2l	-0.245333074014083	1
Usp13	-0.523522081662157	0.634729617270423
Tas2r102	NA	NA
Gm5620	-0.0119722001998913	1
Vmn2r107	-0.169087052529829	1
1700017N19Rik	NA	NA
Sipa1	0.135747225294472	0.950953044887828
Cep162	-0.0737399155799446	1
Olfr394	-0.0807674088806032	1
Tas2r113	NA	NA
Acbd4	-0.0637741448882898	1
Commd7	-0.0573774726355775	1
Gm10015	0	1
Olfr512	NA	NA
Mab21l1	0.10480892520146	1
Tatdn2	0.00193609820421572	1
Olfr315	0	NA
Olfr919	0	1
Jmjd6	-0.184485446787611	0.872104388809315
Gjc3	0.0786460942110429	1
Magel2	0	1
Ces1d	-0.227689520174073	1
Hamp2	0	1
Fam71d	0.330299903826101	1
Olfr1178	0.170581594322338	1
Ide	-0.237599304435841	0.94445691136728
Nxf3	-0.216088713712415	1
Myh4	-0.506786605364272	0.646105657835182
Vmn2r-ps159	NA	NA
Gm7536	0.422726806808101	0.673268476305833
Cfhr1	-0.228000463390504	1
1700010B08Rik	0.387686538497068	1
Olfr397	0	1
Inca1	-0.511547781943029	0.843219287009487
Skap1	-0.278784644860765	1
Slc35f3	-0.648936048102573	0.970175015439946
Olfr297	NA	NA
Fam47e	-0.00414533005973444	1
Ero1lb	-0.0658451987102379	1
Spata45	-0.0467811224159442	1
Ces1g	-0.270892427988191	1
Fxyd3	-0.675870399848664	0.76887100109543
Zfp607b	-0.198227962423468	1
Ebf1	0.155903624601319	1
Zfp180	0.00336935276149173	1
Nat8f1	0.298159629143752	1
Cntrl	0.126229154300838	1
Npm1	0.0443024449488463	1
AF366264	-0.598153389524005	1
Gja5	-0.291386337809631	1
Txnl4a	0.0673086280780825	1
Rpgrip1	-0.0884646325482718	1
Chd6	0.38817855979913	0.653276604901539
Ado	-0.135423416110361	0.977394852145717
Scimp	-0.520662479659441	1
Tmem140	-0.0663384885705382	1
Trim12c	0.00141177588548949	1
Dph6	0.0994496173751465	1
Olfr1301	NA	NA
Homez	-0.199566272112068	1
Gm6054	0	1
Gm16372	0.180455634744996	1
Prss2	0	1
Prl3d1	NA	NA
Rfx8	0.244979270149849	1
Krtap19-9b	0	NA
Ccdc189	-0.279181107846734	1
Gsk3a	-0.0929445446499682	0.985599946070172
Olfr747	NA	NA
5730455P16Rik	-0.256611833386732	0.785322895755147
Scn3a	0.106445731634987	1
AB124611	0.0177386175915876	1
Slc44a2	-0.144303906648601	0.801581199443076
Ceacam13	NA	NA
Vmn1r234	NA	NA
Olfr1028	0.066279491105343	1
Gm10807	NA	NA
Armc7	-0.0782389829686067	1
Gm6578	0.445906667101248	1
Aadat	0.00625194103192894	1
Dmac2	-0.288292912023325	0.869243044371581
Aak1	0.156590300647915	1
Mettl15	0.359224954820365	0.889016255128018
Rbbp4	0.000238692737983867	1
Ms4a13	0	NA
Gm6139	0.0299481968149114	1
BC051142	0.415248229591674	1
Gm10020	0.116743395966345	1
Bbof1	-0.126554503801048	1
Olfr1501	0	1
Snrpg	-0.00881557531031035	1
Musk	-0.403891959331658	0.897904867655191
St6galnac2	0.145699644759159	1
Gm15732	0	1
Arhgap24	0.011743546354162	1
Usp17ld	NA	NA
Rpl38	-0.0341224557146539	1
Bcl2	-0.0256797074014521	1
Cep170	-0.0593388889715624	1
Chst3	-0.0327887527010375	1
Sphk2	0.0711844358135268	1
Apol9a	-0.0721511474132586	1
Olfr948	-0.103366070671829	1
Uxs1	-0.116879944721013	1
Birc2	0.0761050036077083	1
Gm8724	-0.294291705543994	1
Yipf1	0.155734785483057	1
Ryr3	-0.352641583048925	1
Tas2r123	NA	NA
Mrpl18	-0.135833313426039	1
Zfp759	0.0508485618475672	1
Ces1c	0	1
Cldn34b2	0	1
Nsd2	0.0436871436564545	1
Zfp53	-0.115927994588438	1
Fam173a	0.0418314470263884	1
Dcpp3	0.00816093012676672	1
Las1l	-0.12986339206431	0.881089138415516
Olfr934	-0.0063755891554648	NA
Ugt2b37	NA	NA
Kir3dl2	0.00827202716284971	1
Mpp7	-0.0174926485643134	1
Olfr138	NA	NA
Olfr915	0.00837576136815849	NA
Cts8	0.192206985887176	1
Olfr1205	-0.805111817575452	0.869243044371581
Lypd3	0.448993684655358	1
Rit2	0	1
Phex	0.0594340466281034	1
Olfr591	NA	NA
Olfr1415	-0.118970995391561	1
Saa2	1.336448019003	0.507230413375103
E2f6	-0.281065223077602	0.783121179640118
Fam136a	-0.141932000046503	0.975742332341332
Gm6177	-0.390976330488777	0.84202371694108
Olfr1459	-0.0808574029476902	1
Bloc1s2	-0.00573770283216953	1
Vmn1r177	NA	NA
Spop	-0.147234765888615	0.783121179640118
Ece1	-0.0109586610500567	1
Dtnbp1	0.0168755265910427	1
Elobl	0.0634179511849296	1
Olfr310	NA	NA
Pus7	0.0152385704224761	1
Zfp317	-0.0165840784991152	1
Lgals8	0.0563490887846435	1
Eif1a	0.254614029729194	0.628853281046543
Olfr1508	-0.16878042548851	1
Zbtb8os	0.0418802802507202	1
Gm10025	0.152457629194787	1
Gm10012	-0.221661382021799	0.830577525138632
Vmn1r48	NA	NA
Arl16	-0.0624569077933209	1
Trim30d	-0.258086603779141	1
Lmcd1	-0.340246845953454	0.871125526951561
Gm6807	0.546806349443616	1
Colq	-0.105439369575394	1
Lce1a1	0	NA
Gnai1	-0.0228714321579315	1
Ldoc1	0.0154858782160824	1
Rpl10-ps6	0	1
Prdm2	-0.0218358350867777	1
Brd9	0.116626251404957	1
Krtap19-2	NA	NA
Olfr328	-0.167638245513667	1
Rps18-ps3	0	1
Gapdh	-0.436776172103081	0.653735103665242
Bloc1s3	0.385134487335228	0.74165120669073
Pkn1	-0.00658178602624238	1
Gm11938	NA	NA
Gm8526	-0.0262609434848393	1
Zfp746	0.0447062287690477	1
Rpl30-ps1	0	1
Vmn1r53	0	1
Tas2r131	NA	NA
Mex3b	0.142994029841134	1
9630041A04Rik	0.578902226910125	1
A830018L16Rik	-0.670320352356668	0.897904867655191
Tmem178b	0.0362062145733416	1
Sh3rf2	-0.277630738094344	1
Lepr	-0.0586578743855128	1
Krt33b	0	1
Serpinb9g	0	NA
Prtn3	0.107084250179295	1
Olfr1185-ps1	NA	NA
Sptan1	0.175568442663162	0.906405180079779
Megf6	0.575025988916777	0.918265201630661
Tas2r106	NA	NA
Olfr1022	NA	NA
Gm6169	0.0177813538273638	1
Ankrd29	0.278857763714704	1
Olfr668	-0.288716862337991	1
Mab21l2	0.255739674884426	0.985599946070172
Cyb5d2	-0.409208151301193	0.871131822648486
Ddx49	0.0273236350228249	1
Bak1	0.0424511352013121	1
Olfr135	NA	NA
1700084M14Rik	NA	NA
Cfap299	-0.00671508327774238	1
Olfr1446	NA	NA
1600029O15Rik	0.189495316044968	1
Gm5278	-0.201022002623985	1
Zfp119a	-0.0428179096549277	1
Xlr3a	-0.143771348171026	1
Rpl32	-0.0153009853344106	1
Zfp595	0.445471669431394	0.601840011917675
Krtap6-3	NA	NA
Fam204a	-0.015930618533723	1
Rpl36	0.0074295343880337	1
Abat	0.458937818707589	0.719373174033897
Cbx3-ps6	-0.124890963076329	1
Olfr1375	NA	NA
Zfp329	0.0192555960886201	1
Zfp105	0.10662235681041	1
Camk2b	-0.196943897831499	1
Adgrf2	0.127831099659673	1
Olfr739	0.401505900780652	1
Cacnb2	0.508281591782318	0.914255843487411
Gsta2	-0.0860800303261854	1
Gm17136	0	NA
Unc13d	0.0182974372354095	1
Itpk1	-0.0111690782318824	1
Fgf18	0.351450097510757	1
Sema3b	0.222260790346617	1
Skint11	0	NA
Vmn1r12	-0.221357908543226	1
Zfp809	-0.102764073034358	1
E030024N20Rik	-0.13109265781624	1
Olfr541	NA	NA
Tdpoz3	NA	NA
Mdn1	0.551274935163663	0.545227342551248
Sept11	-0.0229554495237708	1
Olfr502	NA	NA
Serpinb3d	NA	NA
Ces5a	-0.649587713994552	0.955902601551883
Adtrp	0.115148130948212	1
Zscan5b	0	NA
Vmn1r237	NA	NA
4933430I17Rik	0.343936143099503	1
Gm9234	0	1
Defb35	0	1
Palld	-0.0807126953767699	1
Mettl7a3	-0.0952260881308949	1
Trim31	0	NA
Gm10036	0.401028434275301	0.954255186472045
Eml1	-0.0978333353638558	1
Olfr818	NA	NA
Gm11189	0	1
Sdhc	-0.151504220302303	1
Olfr1503-ps1	NA	NA
Olfr825	-0.632271233392254	1
Zfp729b	-0.266067757136493	0.871125526951561
Nfam1	0.00413249861838954	1
1700084J12Rik	-0.146303899691812	1
Olfr127	0.703425818472939	0.897904867655191
Gm5771	0	NA
H2-M10.3	-0.135836292543156	1
Tpm3-rs7	0.140866043482779	1
Vmn1r82	-0.241354825271897	1
Gstm1	-0.0415752151128565	1
Adamts17	0.232844172700205	1
Xlr3c	-0.226931313335692	1
Chsy3	0.148324077455283	1
Sez6l	-0.87930163281673	0.782889913899328
T2	0.0388013215660394	1
Gm5431	0.071164047234702	1
Krtap6-1	NA	NA
Smco4	0.251173537078302	0.840974629437014
Gm5148	0.49338188869982	0.989457419556016
Gm5407	0	NA
Mmel1	0.181590349331603	1
Zfp980	-0.415325460454034	1
Olfr746	0	NA
Zfp846	0.036818808383798	1
Olfr1126	NA	NA
Olfr66	-0.0964193931748319	1
Serpina3k	0.113231546547834	1
Gstp3	0.137332731176	1
Arhgap35	-0.0854407660090734	1
Usf2	-0.26350925783518	0.644089018184254
Cryzl1	0.0466543776230303	1
Olfr506	0.0729810345867834	1
Gm10037	-0.558645844501689	1
Kcnh1	0.0248088204735338	1
Tas2r138	NA	NA
Olfr822	0.0797320973296457	1
Tcp11x2	0.295517252558438	1
Tspan7	-0.235551996924244	0.828383325586019
Idi1	0.07472190226714	1
Serpina9	0.107442204717606	1
Mrps14	-0.0625207923040722	1
Olfr25	NA	NA
Olfr412	0	1
Gm10038	0.0584553134767996	1
Gm12253	0.264728603441466	1
Espl1	0.0990032577931555	1
Zfp68	-0.0901106517466106	0.997158451006615
Prp2	NA	NA
Spock2	-0.237883189601881	0.954255186472045
Mcm9	0.0388138020372021	1
Upf1	0.0747692368940268	1
Ube2e2	-0.135366447727051	1
Phf21a	0.0308757009675878	1
Dock1	0.146634755195627	0.955799427657488
Xlr5a	0.258433866753633	1
Zfp85	-0.295652625200588	1
Tas2r117	NA	NA
Smim4	0.0104829524653513	1
Krt6a	0	1
Abce1	-0.0974407037875651	0.866635437527575
Gm6612	0	1
Gm10040	-0.353586622530318	1
Krtap21-1	NA	NA
Hist1h2bg	0.652668998589034	0.872759790519231
Phtf1	0.0631369299633915	1
Rrp1b	0.206584190472533	0.950953044887828
Gpr182	0.0645555179007947	1
Prss43	-0.0529907647773772	1
Vmn1r64	NA	NA
Qrfpr	0.260168640348886	1
Zfp420	-0.127864378131178	1
Txndc9	-0.167389130160104	0.802025821463657
Syt17	0.865769840825906	0.814432944280863
Cxcl2	0.468150670181633	1
Rpl27a-ps2	0.108885206390914	1
Btnl4	-0.269699830403002	1
Nrf1	0.0180572576532886	1
Panx2	0.560015479821223	1
Rpl10-ps3	0.245726777156533	1
Map2k5	-0.049035956385908	1
Znrf2	-0.135879876631523	1
Gm26920	-0.192191104892147	1
Dhcr7	0.220298739599919	1
Gm5471	0	1
Gm8369	-0.111163917977996	1
Wdr91	0.188685200924753	1
Kl	0.0773475953226311	1
Olfr869	NA	NA
Scp2-ps2	-0.202550170775144	1
Rnf207	0.185847816132504	1
Pip	NA	NA
Fam133b	0.0486832710550249	1
Gm10042	NA	NA
Olfr801	0	1
Olfr933	0	NA
Mup5	0.669171395157914	0.914255843487411
AW822073	NA	NA
Gm15590	0.754324915760433	0.934964816695437
Rpl23a	-0.100520074488499	1
Dppa4	NA	NA
Rpl5	-0.065461617716208	1
Gm2531	-0.333623607530934	1
Defb50	NA	NA
Tmed9	0.0763280584751458	1
Gpc6	0.139992463031562	1
Cela2a	-0.000103348438599049	1
Gm5801	-0.0305608571378173	1
Serhl	0.0454873873035644	1
Tmod3	0.0507620927416509	1
Anks1b	-0.0419708088571554	1
Gm6462	0	NA
Fbxo18	0.086648040842867	1
Rpl30	-0.1403887257002	0.936057822101605
Rpl28-ps1	-0.0566179965317842	1
Rpl31-ps20	0.00565510566251613	1
Cyp2d41-ps	NA	NA
AY761184	NA	NA
Adra2b	-0.374030884185072	1
Gm5265	-0.00709526247143796	1
Gda	0.040491147612724	1
Gm17383	-0.0245894492099428	1
Capn11	0.0171946843277611	1
Olfr875	0	1
Vmn1r63	0.0158200317389733	1
Zfp110	-0.146886009731565	0.792551810658371
Speer4f1	0	1
Eif4b	-0.0784549113213244	1
Samd12	0.309282286354331	1
Olfr58	0	NA
Olfr69	0	1
En1	-0.0706691723452268	1
Nkx2-9	-0.0286036484678236	1
4932411N23Rik	-0.0694711586600603	1
Tubb2a	0.157283584163337	1
Vmn2r51	NA	NA
Ccser2	-0.100681976713089	1
Olfr846	-0.242819426201757	1
Rpl21-ps12	0.187821816158491	1
Memo1	-0.101457334158213	1
0610030E20Rik	0.0511670625813494	1
Egln2	0.00183196675251831	1
Fcer1g	0.0942472190620785	1
Gm4763	-0.0143035483523641	1
Gm11937	NA	NA
Cd300c	-0.20674527189548	1
Lin9	0.0308813807957826	1
Kcnt1	0.415115896625473	1
Prr19	0.00758065555410907	1
Kcnj14	0.33683904812906	1
Gm9174	0	1
Zfp958	-0.152555985193069	1
Osm	0.0372176494329914	1
Thra	-0.133851887061566	1
Rnf169	0.162040495821094	0.955799427657488
Hist1h1b	0.180582068849731	1
Cds2	0.160434932792065	1
Nfe2	0.103310144447457	1
Nap1l1	0.015918888167952	1
Olfr97	0	1
Col13a1	-0.040777278187302	1
Olfr331	NA	NA
Hspd1-ps3	-0.12474748838323	1
Ppp1r2-ps3	0.233729288658237	1
Pirb	0.101449668147929	1
Olfr146	NA	NA
Opn1sw	-0.235218131699677	1
Rex1bd	-0.0438094946494539	1
Abi1	0.0504266844410051	1
Rps27a-ps2	-0.122772321882574	1
Olfr952	NA	NA
Gm4832	0.358359226513363	1
Gm5582	0	NA
Zfp516	0.0970131734582012	0.987761266034247
Zfp708	0.183981073423618	1
Olfr1025-ps1	NA	NA
Deaf1	0.201988205292366	0.972959577346074
Col25a1	0.136771153054895	1
Rsl1	-0.35769977942479	1
Olfr1413	0.0156337118315595	NA
Gm10051	-0.0377735801450552	1
Pla2g2a	-0.0681776082532511	1
C1qtnf3	0.309950505293629	1
Slc10a5	0.104412649706308	1
Gm10052	0	1
Ccdc192	0.100544874430377	1
Gm10053	-0.401915341384213	0.630534889807207
Gm2174	0	1
Gm5185	0.00830239793952663	NA
Tex48	-0.00405367025878858	1
Cfi	0.384960557091169	1
Gm4822	0	1
Fam57b	-0.322583833897708	0.923999304291071
Kcnc1	-0.327564263644971	0.989457419556016
Usp17lc	0.640517804422409	0.88341589083471
Hdhd5	-0.201337448279233	0.923889871169843
Olfr1406	0.0285449583132989	1
Vwa8	-0.305600058899467	0.589399973052612
Grin2a	0.558905545625903	0.96001674147359
Hnrnpa3	0.174870961399369	0.836028073461273
Sh2d3c	-0.145008391330499	1
Gm5409	0	1
Kcp	0.273469431120777	1
Olfr1201	NA	NA
Olfr128	-0.130149705203567	1
Olfr482	-0.11301832706305	1
Rpl18a-ps1	0.524957631746276	1
Eno1b	0.0362281060309887	1
Klk1b9	NA	NA
Olfr15	0.263420821238937	1
Frem1	-0.242376978867862	1
Tma7-ps	NA	NA
Rad51b	-0.0921286855164427	1
Gm10059	NA	NA
Olfr749	NA	NA
Rpl18	0.167866262312276	1
Pth	NA	NA
Olfr698	NA	NA
Fcgr4	0.235595856198209	1
Olfr1504	NA	NA
Olfr961	0	1
Ifitm6	0.160609859961984	1
Olfr1263	-0.0254531809715262	1
Gm10061	NA	NA
Lrrc74a	0	1
Nap1l4	-0.222440289689664	0.688099267537913
Ifnl2	NA	NA
Olfr814	-0.422183621715892	1
Olfr539	0.549263671476864	0.956979000212323
Zfp945	0.123851608835969	1
Ntrk3	1.25863993072174	0.256095619213025
Mfsd4a	-0.130452615133983	1
Rpl26-ps4	-0.0526799114737177	1
Gm8129	NA	NA
Krt40	NA	NA
Pde1a	0.542918847508059	0.556699631511475
Gm8991	0.304305406214123	1
Skap2	0.0236940402075197	1
Mtfmt	0.0259823050118975	1
Fam19a1	0.0238735224472713	1
Olfr913	0	1
Gm12715	0.258037488514632	1
Lep	0.195092523991046	1
Il1rapl2	-0.0133692801329298	1
Olfr1130	0	1
Vmn1r71	-0.257039781693334	1
Hnrnpm	0.00136229332209368	1
Ddn	-0.330905050795822	1
Gm13084	NA	NA
Gm6802	-0.46589672018476	1
Defb4	NA	NA
Ppp1r2-ps4	0.299748182995947	5.62940377968807e-25
Foxb1	0	1
Sept9	0.0759212264539217	1
Olfr345	NA	NA
Tpt1-ps5	-0.105581836980916	1
Gzmd	0	1
Usp47	-0.32062134425471	0.456955749938005
Zc3h4	-0.0977825109401904	1
Naa38	-0.19698493659259	0.873004364884988
Olfr224	0.103457275764875	1
Vpreb2	0.84706008943768	0.785322895755147
Cdyl	0.141981100747883	1
Rpl11	0.0130585224190821	1
Gm5434	-0.201399575658878	1
Olfr836	0	1
Vpreb1	-0.198383675727133	1
Slc27a4	0.118948881771856	1
Olfr295	-0.147726566784379	1
Tonsl	0.245272446922946	0.993002229895369
Hopx	0.18765132454556	1
Csf2ra	0.231664589230485	0.764998301114322
Eda	-0.345736006685316	1
Zfp36l3	-0.00496077278517611	1
Slc14a1	0.0690263926274403	1
Aldoart1	-0.664408970129325	0.856984257648563
Gm10064	0.00780374575208357	1
Wdr83os	-0.0295891430643233	1
Nrsn2	-0.00203534146355022	1
Fxn	0.0522865678548812	1
Olfr959	-0.18355309206919	1
Olfr427	0.174933175944601	1
Vmn1r33	0.0665543135090835	1
Olfr1014	0	1
Tas2r120	NA	NA
Gfral	0	NA
Nkapl	-0.147814383714123	1
Olfr54	-0.911886624073606	0.864707451913374
Mamld1	0.254088443875387	1
Tmprss9	0.019491884092494	1
Mrgprh	-0.150744564260088	1
Ppp2r5d	-0.0798341111702226	1
Tas2r125	NA	NA
Olfr434	0	1
Fxyd2	0.026231596969056	1
Gm8116	-0.398767890173171	0.967497997017079
Zfp933	0.0618888179194114	1
Olfr365	0.0265084173369546	1
Actg2	0.0681085701081924	1
Gckr	-0.125678541486747	1
Max	0.0278850881754202	1
Bcas3	0.024153899910667	1
Hadhb	-0.27181112869179	0.889016255128018
Plac8l1	0	NA
Ptk2b	0.013562376326492	1
Gm10065	-0.00644893901362079	NA
Olfr286	-0.35424752703504	1
Gm7331	-0.454490892796445	1
Spag11b	0	1
Olfr979	-0.416206377223839	1
Mbtd1	0.0866810213969123	1
Zfp426	0.055667154169239	1
B3gnt8	0.235338657355372	0.897904867655191
Plg	-0.0198216098767874	1
2610301B20Rik	0.411216006227291	0.869243044371581
Gm5528	0	1
Kbtbd2	0.0946777663781081	1
Olfr727	0	1
Nhs	-0.0461592429032439	1
Arhgef12	-0.0054105470529956	1
Fcgr3	0.0274087109595944	1
Olfr248	0.0803187613435398	1
Olfr314	-0.108300162297302	1
Znhit1	0.0277318468906697	1
Uqcr10	-0.296653020956916	0.869784158121192
Tcea2	-0.108517884952811	1
Fbxw26	NA	NA
Trp53	0.207610095740854	0.85098775747553
Ccdc28a	0.00612490409008354	1
Tor4a	0.093769215232282	1
Ccdc154	0.114348956021576	1
Gm5292	-0.397518816437895	1
Gm16218	0.000151106002202307	1
Ube2nl	0	1
Nsmce2	0.0833019540335711	1
Calcrl	-0.0237730354087961	1
Olfr935	0.00823556992040621	NA
Syn3	0.617722211780473	0.754247748023542
Rnase2b	0.106731371545271	1
Olfr222	0	NA
Olfr39	-0.150832132036145	1
Sohlh1	0	1
Rhox3e	0	1
Krtap8-1	NA	NA
Clec4a4	0.718787324346231	0.947545696945596
Gm7361	0.0458086621921964	1
Cbx3-ps7	-0.02035564472154	1
Rnase11	0	1
Reg1	0.015788503455363	1
Stfa2l1	0.0739042843192647	1
Gm16379	0.01438590760694	1
4930524N10Rik	NA	NA
Krt4	-0.12769663336545	1
Taf1b	0.0822199874805163	1
Cdh24	-0.0757630824384204	1
Olfr108	0	NA
Zfp637	0.0643803433176268	1
1700020N15Rik	NA	NA
1700019M22Rik	NA	NA
Akap17b	-0.147174854394263	1
Rcan3	0.0686852472596235	1
Flot1	0.079682215412008	1
Olfr1385	-0.241509239737025	0.940263458142423
Ndufs8	-0.0680261321574653	1
Myl3	-0.0746607470050154	1
Kcnh7	0.132496717998118	1
Fdps	-0.042309785055102	1
Rps3a3	-0.216651110800199	1
Olfr767	0.180581341663375	1
Taar2	NA	NA
Olfr682-ps1	NA	NA
Slx1b	0.117401649917112	1
Rps26-ps1	0.108910253706381	1
Rpl13-ps6	0.0187654234717611	1
Nrm	0.0242214290547344	1
Eif4a1	0.0856146215363807	1
Rgs3	0.0549597875852013	1
Atl2	-0.299582389127613	0.589399973052612
Shisal2a	0	1
Nkapd1	0.0556705187529669	1
Olfr847	0.256292019995466	1
Dbp	-0.301163147380485	0.975952144696776
Gm5670	-0.0745813051078689	1
Gm16380	0.276762446951197	1
Kprp	0	1
Sclt1	-0.152503852473395	0.976047727593783
Rpl13-ps3	-0.172790294314812	1.9059975932052e-16
Zfp874b	-0.015645612428437	1
Zfp341	0.223211870493703	0.889534759054975
Gm11567	NA	NA
Kmt5c	0.203046128400763	0.881089138415516
Kcng2	0.0640187436351069	1
Hydin	-0.464701585780516	1
Ntng1	-0.175262097133421	1
Olfr826	NA	NA
Olfr1393	-0.0643074650295022	1
Tnip2	0.255360679858245	0.778725980500233
Olfr960	NA	NA
Olfr1029	0.272237712227326	1
Olfr603	NA	NA
Dph3b-ps	NA	NA
Zfp422	-0.181754870817023	1
Irak4	0.0627778578370932	1
Olfr1507	-0.195981394570369	1
Ube4a	-0.165999644846523	1
Tsks	0.298358764909396	1
Ptp4a3	-0.155488685846183	1
Zfp930	0.0217679849327722	1
Dsc3	0.069406774032758	1
Tmem40	0.0919795162365568	1
Adamts14	0.305854648429874	0.786116219646863
Mug1	-0.836303144294382	0.785322895755147
Olfr1265	-0.901989133925067	0.795094597901481
Rpl21-ps6	0.263043211369278	1
4930453N24Rik	-0.268852548759909	0.737237869928665
Unc5c	-0.0159678133176366	1
Grb2	0.0381114594989981	1
Prh1	NA	NA
9430015G10Rik	0.21753503527525	0.976047727593783
Serpinb12	0.269657216504472	1
Olfr119	NA	NA
Hspa2	0.0178217324923325	1
Ntm	-0.152181110551822	1
Zfp74	-0.0779810744276918	1
Taok2	0.111503499531327	0.881818609359074
Nptx2	0.265633528491279	1
Fcrl1	0.0297947864037229	1
Atxn7l3	0.00193501057305974	1
Chpt1	-0.196330788566464	1
Kif13b	0.231948923609338	0.783121179640118
Olfr121	NA	NA
Gm10073	0.516908945892227	1
Vmn1r213	-0.0827344209576455	1
Olfr317	0.0212989001422348	1
H2afj	0.246780471492217	0.996546627890396
Ctf2	0.147485559462549	1
Rpl3	0.120810362877602	0.976047727593783
Dhps	0.248476629235968	0.873004364884988
Tmem26	0.0316020931242529	1
Olfr235	0	NA
Olfr193	0	1
Alox5ap	0.125770914383775	1
Gm12222	0	NA
Defa26	NA	NA
Psma3	-0.142056504437175	1
Hist1h2aa	0	1
Olfr748	0	1
Rp2	0.246236722951074	0.556699631511475
Hist1h4a	-0.366342525238217	1
Amd-ps3	-0.31832251723092	1
Prmt7	-0.0364027982289292	1
Olfr504	0	NA
Olfr60	-0.0345215482137715	1
Olfr910	NA	NA
Gemin2	-0.149101168907355	1
Tpt1	-0.0866946322049692	1
Gm2710	-0.0143226680282206	1
Atp8b4	0.0757193049995577	1
Serpinb6a	-0.0214543568924254	1
Pop5	0.058803361143223	1
Klk1b7-ps	0	1
Zdhhc8	0.210198815239919	0.950245568059426
Olfr1371	NA	NA
Kif27	0.252287451724987	1
Klk1b22	NA	NA
Myh13	-0.356021571990161	1
Slc35e3	0.106683293270888	1
Cxcl11	-0.193467458706011	1
Lrrc10	0	1
Cxcl17	0.303284611066723	1
Gm11353	0	1
Spink7	NA	NA
Gm5868	0	1
Olfr57	-0.416695751035191	1
Zfp462	-0.0826043233316861	1
Defa17	NA	NA
Pcnx2	-0.082494041139441	1
Arrb2	0.11495845965091	1
Pyroxd2	0.049496323375757	1
Casc4	0.0254709438298909	1
Cend1	-0.628527026413341	0.962859755889813
Alyref2	-0.0636829559052459	1
Vmn1r228	-0.0590215695703044	1
Olfr980	0	1
Tdpoz4	NA	NA
Scrt2	-0.00489227066627384	1
Pwwp2b	0.0527599844259289	1
Gtf2i	-0.359120695032296	0.498068482279883
Armh1	-0.768606407690902	0.882168591244747
Nrg2	-0.194815871706309	1
Ap2a1	-0.0284607567776299	1
Sp7	-0.18672361958806	1
Ppih	0.825621289378212	0.352168984159796
2610008E11Rik	0.156817394447593	1
Olfr1447	NA	NA
Mucl1	0	1
Zfp941	0.339153415563988	1
Acnat2	0.000668149789419307	1
Tmc2	0.00810801931746652	1
Olfr384	0.033188310199626	1
Zfp937	-0.0700534227995666	1
Caln1	0.0598900962492197	1
Hnrnpc	0.00438222188227225	1
3110018I06Rik	0	NA
Bckdha	-0.271579750925777	0.684435832696
Rpl36a-ps1	0.0175021537924252	1
Zfp128	-0.136380026142012	1
Chst8	0.400652406776971	1
Olfr1369-ps1	-0.137949836195157	1
Cyp2a12	0	1
Tas2r124	NA	NA
Gm8603	0	1
Rps16-ps2	0	1
Zfp868	0.0873996883009262	1
Sntb1	-0.140069316188502	1
Rps10-ps1	0.776085090756547	0.741899815317244
Trim5	-0.573348725434982	0.658301226531337
Sycp2	0.23694415431213	1
Rnf14	-0.0480380793484302	1
Kng2	-0.229125624130844	1
Dppa5a	0	1
Gm10080	-0.205487042560273	1
Krtap19-3	NA	NA
Adgrg3	0.152894336003272	0.987761266034247
Wtap	-0.00563182227009361	1
Irak2	0.138238512056367	1
Olfr171	NA	NA
Samd5	-0.464875636319015	0.653276604901539
4930522H14Rik	0	NA
Rpl10l	0	NA
Olfr715	-0.112461777333597	1
Nlrp9b	0	1
Xcr1	0.032639963005207	1
Zfp266	-0.0331578678660944	1
0610040J01Rik	0.0380020754183504	1
Tor3a	0.114852579183407	1
Olfr726	0	NA
A930017M01Rik	0.599660352906032	0.900782290183774
Dcc	0.0411330519803922	1
Tmem219	0.111427309329949	1
Tnfrsf19	-0.0375790544650585	1
H2-Q7	-0.0488377913647781	1
Olfr1418	-0.0716558777982227	1
Ces4a	0	1
Gm5591	NA	NA
